,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,stab_9,stab_9,Data,Data,Data,num
289,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
290,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,5
291,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,4
292,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
293,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,2
294,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,5
295,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
296,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
297,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
298,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,13
300,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3
301,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
302,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,2
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
304,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
305,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
307,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
309,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
310,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
311,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
312,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3
313,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
314,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
315,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5
316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13
317,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
318,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2
319,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,4
320,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2
321,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
322,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,2
323,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,4
324,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5
325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
326,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,3
327,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,2
328,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5
329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19
330,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,6
331,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
332,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
333,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
334,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7
335,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
336,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
337,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11
338,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
339,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,7
340,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
341,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
342,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
343,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
344,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
345,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
346,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
347,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,42
348,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
349,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,6
350,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2
351,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
352,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3
353,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
354,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
355,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
356,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4
358,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
359,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
360,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2
361,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
362,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
363,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
364,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
365,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,35
367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5
368,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,12
369,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,6
370,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4
371,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,4
372,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,11
373,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1
374,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2
375,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,2
376,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8
378,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,3
379,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
380,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
381,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,4
382,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,8
383,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
384,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,13
385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
386,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
387,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
388,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
390,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,4
391,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,3
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
393,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
394,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
395,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
396,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1
397,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
398,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11
399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
400,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2
402,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
403,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2
404,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5
405,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
406,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
407,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
408,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
409,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
410,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
411,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
412,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
413,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3
414,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,2
415,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,2
416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
417,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,8
418,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
419,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3
420,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,6
421,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,7
422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2
423,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,8
424,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
425,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,9
426,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,9
427,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
428,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,3
429,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,5
430,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,9
431,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8
432,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,7
433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5
434,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
435,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
437,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,12
438,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,4
439,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
440,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7
441,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
442,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5
443,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
444,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,5
445,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1
446,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
447,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2
448,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1
449,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
450,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3
451,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2
452,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
453,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
454,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
456,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2
457,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,6
458,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,11
459,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2
460,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,15
461,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,23
462,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
463,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
464,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
465,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11
466,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,6
467,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,12
468,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
469,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
470,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1
471,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
472,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1
473,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,2
474,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,2
475,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
477,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
478,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2
479,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
480,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4
481,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
482,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
483,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,3
484,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
485,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
486,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
487,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
488,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,11
489,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,2
490,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,5
491,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7
492,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,11
493,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,10
494,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
495,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
496,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
497,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4
498,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,6
499,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,9
500,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
501,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
502,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,5
503,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
504,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
505,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,3
506,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
507,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,7
508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
509,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,3
510,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
511,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3
512,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2
513,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
515,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
516,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1
517,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
518,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,4
519,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
520,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
521,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
522,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,2
523,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2
524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
525,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
526,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
527,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,6
528,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2
529,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,5
530,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
531,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2
532,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
533,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
534,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11
535,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,4
536,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,5
537,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
538,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
539,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
540,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
541,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3
543,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4
544,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,4
545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7
546,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,11
547,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2
548,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
549,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
550,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
551,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
552,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
553,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
554,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1
555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,5
556,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,6
557,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
558,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,3
559,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13
560,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
561,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
562,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,5
564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,16
565,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,2
566,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2
567,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
568,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3
569,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
570,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4
571,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,12
572,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
573,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2
574,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
575,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1
576,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
577,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
578,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,2
579,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
580,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
581,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
582,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
583,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
584,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3
585,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4
586,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,9
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3
588,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,8
589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3
590,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,8
