,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,num
134,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,14
135,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,3
136,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,24
137,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,40
138,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,16
139,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,7
140,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4
141,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,21
142,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,7
143,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,98
144,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,14
145,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,4
146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12
147,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,23
148,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2
149,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,57
150,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,20
151,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,6
152,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,58
153,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,9
154,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,35
155,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
156,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,11
157,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3
158,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1
159,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,57
160,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,24
161,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,22
162,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,7
163,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,8
164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,30
165,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,9
166,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
167,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,5
168,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,39
169,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,22
170,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
171,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
172,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,37
173,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,10
174,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1
175,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,7
176,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,6
177,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2
178,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,12
179,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,3
180,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,4
181,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,7
182,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,12
183,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,7
184,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9
185,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,4
186,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2
187,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
188,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2
189,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,7
190,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,36
191,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,59
192,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,3
193,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,6
194,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
195,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,11
196,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,9
197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,25
198,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2
199,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
200,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
201,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
202,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10
203,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,10
204,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
205,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,5
206,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,5
207,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,5
208,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,16
209,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
210,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,21
211,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,19
212,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,43
213,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,19
214,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,8
215,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5
216,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,14
217,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,10
218,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,3
219,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,12
220,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,5
221,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,12
222,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,24
223,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2
224,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,12
225,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,2
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,36
227,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,5
228,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,8
229,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
230,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,25
231,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,32
232,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,5
233,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6
234,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,18
235,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,19
236,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,8
237,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,4
238,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,4
239,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,32
240,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,16
241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10
242,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4
243,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,9
244,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,10
245,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,9
246,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2
247,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,13
248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8
249,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,6
250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2
251,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
252,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
253,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
254,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3
255,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
256,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,8
257,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5
258,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,6
259,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
260,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,7
261,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,5
262,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3
263,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8
264,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,4
265,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,17
266,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
267,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
268,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
269,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,17
270,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,10
271,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,5
272,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,6
273,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3
274,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,9
275,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
276,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,2
277,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,8
278,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,52
279,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4
280,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,11
281,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,16
283,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6
284,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,6
285,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,4
286,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,4
287,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2
288,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1
289,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,6
290,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,10
291,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
292,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,5
293,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,11
294,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,10
295,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4
296,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,7
297,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6
298,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,9
299,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
300,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,7
301,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,21
302,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
303,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,5
304,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,8
305,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,37
306,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
307,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
308,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,15
309,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,4
310,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
311,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
312,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
313,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
314,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1
315,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3
316,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2
317,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,11
318,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,4
319,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
320,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
321,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
322,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
323,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
324,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,5
325,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2
326,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,6
327,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,17
328,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1
329,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
330,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,3
331,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
332,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,7
333,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,2
334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
335,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,17
336,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,24
337,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,3
338,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,20
339,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,22
340,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
341,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1
342,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
343,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,4
344,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
345,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,4
346,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,23
347,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,8
348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5
349,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,18
350,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,15
351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,19
352,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2
353,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
354,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,8
355,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8
356,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
357,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11
358,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,6
359,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,5
360,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,10
361,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,15
362,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,2
