,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,num
459,1,0,1,1,1,0,0,0,0,0,0,0,0,1
460,0,1,1,1,0,0,0,0,0,1,0,1,0,2
461,0,1,1,0,0,0,0,0,0,0,0,0,0,8
462,0,1,0,1,1,1,0,0,0,0,0,0,0,1
463,0,1,1,0,0,0,1,0,1,0,1,0,0,1
464,0,1,0,0,0,0,0,1,0,1,0,0,0,2
465,1,0,1,1,1,0,0,0,1,0,0,0,0,1
466,1,0,0,1,1,0,0,0,1,1,0,0,0,1
467,1,0,1,1,0,0,1,1,0,0,0,1,0,1
468,1,0,0,1,1,0,0,1,0,0,0,0,1,3
469,1,1,0,0,1,0,0,0,0,1,1,0,0,5
470,0,0,1,1,1,0,1,1,1,0,0,1,0,1
471,0,1,0,1,0,0,0,0,1,0,1,0,0,1
472,0,1,0,1,0,0,0,0,0,0,0,1,1,1
473,1,1,0,0,1,1,0,0,1,1,0,0,1,2
474,0,0,0,0,1,0,0,1,1,0,0,0,0,2
475,1,1,1,0,0,1,0,0,0,0,0,0,0,9
476,0,1,0,0,1,0,0,0,0,0,1,1,0,1
477,1,0,0,0,0,0,0,1,1,0,0,1,0,1
478,0,0,0,1,0,0,0,1,1,0,0,1,0,1
479,1,1,1,1,0,1,0,1,0,0,0,0,1,1
480,1,0,0,0,0,0,0,1,1,0,1,0,0,1
481,1,1,0,1,0,0,0,1,0,1,0,0,1,4
482,0,0,1,0,0,0,0,1,0,0,0,0,1,1
483,1,1,1,0,1,0,0,0,0,0,1,0,0,1
484,0,0,1,0,0,0,1,0,0,0,1,0,0,2
485,0,0,1,1,0,0,1,0,1,0,0,1,0,4
486,1,0,0,1,0,1,0,0,0,0,0,0,0,1
487,0,1,1,0,0,1,0,0,1,1,1,0,0,1
488,1,1,0,0,0,0,0,0,0,0,0,0,1,2
489,0,1,1,0,1,1,0,0,0,1,0,0,0,3
490,1,1,1,1,1,0,0,1,0,1,0,0,0,1
491,0,1,0,0,0,1,0,0,1,0,0,0,0,1
492,1,0,0,1,1,0,0,1,0,0,0,1,1,2
493,0,1,1,1,0,0,0,1,0,0,1,0,1,4
494,0,1,1,0,0,0,1,0,0,0,1,0,1,1
495,0,1,1,0,0,0,0,0,0,1,0,0,1,1
496,1,1,0,0,0,1,0,0,0,1,1,1,0,1
497,0,0,0,1,0,1,0,1,0,0,0,0,0,2
498,1,0,1,0,1,0,0,0,1,0,0,1,1,1
499,1,1,0,0,1,0,0,1,0,1,0,0,0,3
500,0,0,1,0,0,0,0,0,1,1,1,0,0,1
501,0,0,0,0,1,1,0,0,1,0,0,0,0,3
502,0,1,0,1,0,1,1,0,0,0,1,1,0,1
503,0,1,1,1,0,0,1,0,0,0,1,0,1,1
504,0,0,1,0,0,1,1,0,0,0,0,1,0,1
505,1,0,0,0,0,1,0,1,1,0,0,0,0,1
506,1,1,1,1,1,1,0,0,0,0,0,1,0,1
507,1,1,0,0,1,0,0,1,0,1,0,0,1,1
508,1,1,1,0,0,0,0,0,0,0,0,0,0,2
509,1,0,1,0,0,0,0,0,0,0,0,0,0,1
510,0,0,0,1,1,0,0,0,0,1,0,0,1,1
511,1,0,0,1,0,0,0,0,1,0,1,0,0,1
512,0,1,0,1,0,0,0,1,0,0,0,0,1,4
513,0,1,1,1,0,1,0,1,0,0,1,0,1,1
514,0,0,1,0,0,0,1,0,0,0,0,1,0,2
515,1,0,0,1,1,0,0,1,1,1,0,0,0,1
516,0,0,1,1,1,0,0,1,1,1,0,0,0,1
517,1,1,0,1,0,1,0,0,0,1,0,1,0,1
518,1,0,0,1,1,0,0,1,0,1,0,0,0,1
519,1,0,1,1,1,1,1,1,0,1,0,1,0,1
520,1,1,0,0,1,1,0,0,1,0,0,0,0,1
521,0,0,0,0,0,0,0,0,0,0,1,1,0,3
522,0,1,0,1,0,0,0,1,0,1,0,1,1,1
523,0,1,0,0,0,1,0,0,0,0,0,0,1,1
524,0,0,1,1,0,0,1,1,0,0,0,0,1,1
525,1,0,0,0,0,1,0,0,1,1,0,0,0,1
526,0,0,1,1,1,0,0,0,1,0,0,1,0,1
527,1,0,0,0,1,1,0,0,1,1,1,0,0,1
528,0,1,1,1,0,1,1,1,0,0,1,0,0,1
529,1,0,1,1,1,0,1,1,1,0,0,1,0,1
530,0,0,0,0,1,1,0,0,0,1,0,0,1,1
531,0,0,1,1,0,0,0,1,1,0,0,1,0,1
532,0,1,0,0,0,0,1,0,0,0,0,0,0,3
533,1,0,1,0,0,0,0,1,1,0,0,0,0,1
534,1,0,1,1,0,1,0,0,0,1,1,0,1,1
535,1,1,0,0,0,1,0,0,0,1,0,0,1,1
536,0,1,0,1,0,0,0,1,0,0,0,0,0,2
537,1,0,1,1,1,0,1,0,1,0,0,1,0,1
538,0,0,0,0,0,0,0,1,1,0,0,0,1,2
539,0,1,0,0,0,1,0,0,1,1,0,0,0,3
540,0,0,1,1,0,1,0,0,0,0,1,1,0,1
541,1,1,0,0,1,1,0,1,0,1,0,0,1,2
542,0,1,0,0,1,0,0,0,1,1,0,0,1,1
543,0,0,1,0,0,1,1,0,0,0,1,0,1,2
544,0,0,1,0,0,0,1,0,0,1,0,1,0,1
545,0,1,1,0,0,0,0,0,0,1,0,1,0,1
546,0,1,1,1,0,1,1,1,1,1,0,1,0,1
547,0,1,1,1,0,1,0,1,0,1,0,0,0,1
548,1,0,1,1,1,0,0,0,1,0,0,1,1,1
549,1,1,0,1,0,0,0,0,0,0,0,0,1,1
550,1,0,1,0,1,0,0,0,0,1,1,0,0,2
551,0,0,1,1,0,0,0,1,0,1,0,1,0,2
552,0,0,0,1,0,0,0,1,0,0,1,0,1,3
553,0,1,1,1,0,1,1,0,1,0,1,0,1,1
554,1,0,0,0,0,0,0,0,0,1,0,1,0,4
555,0,0,1,1,0,0,0,1,1,0,0,0,0,1
556,1,0,0,0,0,0,0,0,0,1,1,0,1,1
557,1,1,0,0,0,1,0,0,1,0,0,0,0,1
558,1,0,1,1,0,0,0,1,0,1,0,1,0,1
559,1,1,1,0,0,0,0,0,1,1,1,0,0,1
560,0,1,1,1,0,0,1,1,1,1,0,1,0,1
561,1,1,0,0,1,1,0,1,0,1,1,0,0,1
562,0,1,0,0,1,1,0,0,0,0,1,0,0,1
563,1,1,0,1,0,1,0,1,0,1,0,0,1,1
564,1,0,0,1,0,0,0,0,0,1,1,0,1,1
565,1,0,0,0,1,0,0,1,1,0,0,0,1,2
566,1,0,0,0,0,0,0,0,1,1,0,0,1,1
567,0,0,1,1,0,1,0,0,0,0,1,0,0,1
568,1,0,0,1,1,0,0,1,1,1,0,0,1,1
569,1,1,1,1,1,0,1,1,0,1,0,1,0,1
570,1,1,0,1,0,1,0,0,0,1,0,0,0,1
571,1,1,1,1,1,1,0,1,0,1,0,1,0,1
572,1,1,0,1,0,1,0,0,0,0,0,0,0,1
573,0,0,1,0,0,0,0,0,0,0,0,0,1,1
574,1,0,0,0,1,0,0,1,0,1,0,0,0,1
575,1,0,0,0,0,1,0,0,0,0,1,0,0,1
576,0,0,1,1,0,0,1,1,0,1,1,1,0,1
577,1,0,0,1,1,0,0,0,0,1,0,0,1,1
578,0,1,0,0,0,0,0,0,0,1,0,1,0,2
579,0,1,0,0,0,1,0,1,0,0,0,1,0,1
580,0,0,1,1,0,0,1,0,0,0,0,0,1,1
581,0,0,1,1,0,0,1,1,1,1,0,1,0,1
582,1,1,0,1,0,1,0,1,0,0,0,0,0,1
583,0,0,0,0,0,1,1,0,0,1,0,0,0,1
584,0,0,1,1,1,0,0,1,0,0,0,1,0,1
585,1,0,0,0,0,1,0,0,1,0,0,0,1,1
586,1,1,1,1,0,1,0,0,0,0,1,0,1,1
587,1,1,1,1,0,0,0,1,0,1,0,1,1,1
588,1,1,1,0,0,0,0,0,1,0,0,0,0,1
589,1,0,0,1,0,0,0,1,0,0,0,1,0,1
590,0,0,1,1,0,0,0,0,0,1,0,1,1,1
591,1,1,1,1,1,1,1,1,0,1,0,1,0,1
592,1,1,0,1,1,0,0,1,0,0,0,0,1,1
593,0,0,0,1,0,0,0,0,1,0,0,1,0,1
594,0,0,0,0,0,0,0,1,0,1,0,0,1,1
595,0,1,1,1,0,1,1,0,0,0,1,0,0,3
596,0,0,0,1,0,0,1,1,0,0,0,1,1,2
597,1,1,0,0,0,1,0,0,0,0,1,0,1,1
598,1,0,1,1,1,0,0,1,0,1,0,1,1,1
599,1,1,1,1,1,1,0,0,0,1,0,1,0,1
600,0,0,1,0,1,1,1,0,0,0,1,0,0,1
601,1,1,1,1,0,0,0,0,0,1,0,1,1,1
602,1,0,0,0,1,1,0,0,1,0,0,0,1,1
603,0,0,0,1,0,0,0,1,1,0,0,1,1,1
604,1,0,0,0,1,0,0,0,0,1,1,0,0,1
605,0,1,1,1,1,1,0,0,0,1,0,1,0,1
606,1,1,1,0,0,1,0,0,1,0,1,0,1,1
607,1,1,1,1,0,1,0,1,0,1,1,0,1,2
608,1,0,0,0,1,1,1,0,0,0,0,0,0,1
609,0,1,0,1,1,0,0,0,0,1,0,0,1,1
610,0,0,0,1,0,0,0,0,1,0,0,1,1,1
611,1,0,0,0,0,0,0,0,1,1,0,1,0,1
612,0,1,1,0,0,1,1,1,0,0,1,0,1,1
613,0,0,0,0,0,0,0,1,0,1,1,0,0,1
614,1,1,1,1,0,0,0,0,1,1,0,0,0,1
615,1,1,0,1,1,0,0,0,1,0,1,1,0,1
616,0,1,0,1,0,1,1,0,1,0,1,1,0,1
617,1,1,0,1,1,1,0,0,0,0,0,0,0,1
618,0,0,1,1,0,0,1,0,0,0,0,0,0,1
619,1,0,0,0,1,1,0,0,0,0,0,0,0,3
620,0,0,0,0,1,0,0,1,0,1,0,0,1,1
621,1,1,1,0,0,1,1,0,0,1,0,1,0,1
622,0,1,1,0,0,1,1,1,0,0,0,0,0,1
623,1,0,1,1,0,0,0,0,0,0,0,1,0,1
624,1,1,0,0,1,0,1,0,0,0,0,0,0,1
625,1,1,1,1,1,0,0,0,1,0,0,1,0,1
626,0,1,0,0,0,0,1,1,0,0,0,1,1,1
627,1,1,0,1,1,0,0,1,0,1,0,0,0,1
628,0,1,1,0,0,1,1,0,0,1,0,0,0,1
629,1,1,0,0,1,0,0,0,0,0,1,0,0,1
630,1,0,0,0,0,0,1,0,0,0,0,0,0,1
631,0,0,1,1,1,0,0,1,0,0,0,0,1,1
632,0,0,1,0,0,1,0,0,0,0,0,0,1,1
633,0,0,0,1,0,1,0,1,0,0,1,0,0,1
634,1,1,1,0,0,0,0,0,0,1,0,1,0,1
635,1,0,1,0,0,1,0,0,1,1,1,0,0,1
636,0,0,0,0,0,1,0,1,0,1,1,0,0,1
637,1,1,1,0,0,1,0,1,0,0,0,0,0,1
638,1,0,1,1,1,0,0,0,0,1,0,1,0,1
639,1,0,1,0,0,0,0,1,0,0,0,1,1,1
640,1,0,0,1,0,0,0,1,0,0,0,0,0,1
641,0,0,1,1,0,1,1,0,1,0,0,0,1,1
642,0,0,0,0,0,1,1,0,1,0,1,0,0,1
643,1,1,0,0,1,0,0,0,1,0,1,0,0,1
644,0,1,0,1,0,1,0,1,1,1,0,0,1,1
645,0,1,1,0,0,1,0,0,0,0,1,1,0,3
646,1,1,0,1,1,0,0,1,0,1,0,0,1,1
647,0,1,0,1,0,1,0,0,0,1,0,0,0,1
648,1,1,0,0,1,0,0,1,0,0,0,0,0,1
649,1,1,0,1,0,0,0,0,1,1,0,0,1,1
650,0,1,0,0,0,0,1,0,0,0,1,0,0,1
651,0,1,1,1,0,1,1,0,0,0,0,0,0,1
652,1,1,0,1,1,1,0,0,1,1,0,0,0,1
653,1,0,0,0,1,1,1,0,0,1,0,0,0,1
654,0,1,0,1,0,0,0,1,0,1,0,1,0,1
655,0,1,1,0,0,0,0,1,0,0,0,1,0,1
656,0,0,0,1,0,1,1,0,0,0,0,0,1,1
657,1,1,0,0,1,1,0,1,1,1,0,0,0,1
658,0,0,1,0,0,0,0,1,1,0,0,1,1,1
659,0,1,0,1,0,1,0,1,0,1,1,0,1,1
660,0,0,1,1,1,0,1,1,0,0,0,1,0,1
661,0,1,0,0,0,1,1,0,1,0,0,0,0,1
662,0,0,1,1,0,1,1,0,0,0,0,1,0,1
663,1,1,1,0,0,1,0,0,0,0,0,0,1,1
664,1,0,0,0,1,0,0,0,1,1,0,0,1,1
665,0,1,0,1,0,0,0,0,0,1,0,0,0,1
