,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,Data,Data,Data,num
356,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1
357,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,5
359,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4
360,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,7
361,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,8
362,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,2
363,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
364,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4
365,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,3
366,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2
367,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,6
368,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
369,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,4
370,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2
371,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
372,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
373,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2
374,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,5
375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2
376,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
377,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
379,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
380,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
381,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,5
382,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,5
383,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2
384,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
385,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,3
386,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11
388,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
389,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,8
390,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,3
391,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,5
392,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,2
393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
394,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,7
395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
396,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3
397,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,12
398,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,7
399,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,7
400,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
401,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2
402,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2
403,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1
404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
405,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,7
406,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,8
407,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,2
408,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,5
409,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
410,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
411,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3
412,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4
413,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
416,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7
417,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
418,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
419,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3
420,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3
421,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,8
422,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2
423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
424,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2
425,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1
426,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3
427,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
428,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,5
429,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
430,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,6
431,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3
432,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
433,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,4
434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2
435,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3
436,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
437,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,13
438,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2
439,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,5
440,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,4
441,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,3
442,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,3
443,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,5
444,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,4
445,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7
447,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,3
448,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,8
449,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
450,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1
451,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2
452,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2
453,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3
454,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
455,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
456,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,4
457,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,5
458,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5
459,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,4
460,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,6
461,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,4
462,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
464,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3
465,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
466,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1
467,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,10
468,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1
469,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,3
470,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3
471,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,3
472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
473,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
474,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
475,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,6
476,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,4
477,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,6
478,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
479,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
480,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,4
481,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
482,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,4
483,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
484,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,6
485,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
486,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,13
487,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3
488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4
490,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,2
491,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
492,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,5
493,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
494,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
495,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,2
496,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2
497,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
498,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3
499,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,3
500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
501,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5
502,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
503,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
504,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,8
505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,9
506,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
507,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,5
508,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,3
509,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2
510,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,2
511,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4
512,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
513,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
514,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,6
515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9
516,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,2
517,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7
518,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
519,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4
520,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2
521,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,4
522,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,2
523,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,9
524,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,3
525,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
526,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,7
527,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,2
528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,7
529,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,7
530,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
531,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,4
532,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
533,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3
534,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2
535,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
536,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4
537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4
538,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
539,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2
540,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,3
541,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1
542,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,11
543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
544,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
546,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
547,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
548,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
549,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
551,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
552,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2
553,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
554,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1
555,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,4
556,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
557,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,4
558,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
559,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
560,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,4
561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
562,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
563,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3
564,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,2
565,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
566,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6
567,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3
568,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4
569,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
570,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
571,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
572,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
574,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
575,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2
576,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
577,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
578,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
579,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,2
580,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
581,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
582,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
583,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,2
584,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
585,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
586,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
588,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4
589,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
590,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,4
591,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
592,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1
593,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
594,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
595,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
596,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1
597,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
598,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2
599,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,6
600,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
601,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,7
602,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,2
603,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3
604,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,2
605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
606,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4
607,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
608,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
609,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
610,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
611,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
613,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,4
614,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
615,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,6
616,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
617,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3
618,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
619,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1
620,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1
621,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3
622,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
623,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,14
624,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,4
625,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,6
626,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9
627,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,3
628,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,6
629,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,6
630,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2
631,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4
632,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
633,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
634,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,8
635,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2
636,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
637,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1
638,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
639,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
640,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
641,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
642,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,2
643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2
644,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7
645,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
646,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
647,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,4
648,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
649,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,6
650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
651,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,8
652,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,3
653,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
654,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
655,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
656,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,2
657,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
658,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
659,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
660,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2
661,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
662,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
663,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1
664,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2
665,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,3
666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
667,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
668,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
669,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,3
670,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
671,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
672,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
673,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2
674,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1
675,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5
676,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2
677,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
678,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2
679,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,5
680,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
681,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
682,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,6
683,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,3
684,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,3
685,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,7
686,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5
687,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,6
688,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3
689,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
690,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
691,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5
692,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
693,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,3
694,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1
695,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,5
696,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
697,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1
698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
699,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2
700,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
701,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,5
702,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,6
703,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2
704,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1
705,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
706,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
707,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,2
708,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
709,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
710,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
711,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
712,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
713,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,4
714,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1
715,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
716,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
717,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
718,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
719,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
720,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4
721,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2
