,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,Data,Data,Data,num
317,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
318,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
319,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1
320,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,7
321,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,9
322,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
323,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
324,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
325,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
326,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
327,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5
328,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6
329,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5
330,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,8
331,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
332,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,23
333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,9
334,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7
335,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,4
336,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,4
337,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,9
338,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
339,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
340,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7
341,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6
342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10
343,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,3
344,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,3
345,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,3
346,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,12
347,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2
348,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
349,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
350,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7
351,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,4
352,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
353,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1
354,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
355,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1
356,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
357,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
358,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
359,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
361,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
363,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
364,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
365,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
367,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
368,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,3
369,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,45
370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,8
371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26
372,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,19
373,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,9
374,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
375,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,3
376,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
377,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,4
378,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6
379,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,10
380,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,3
381,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
382,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3
384,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
385,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,17
386,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
387,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3
388,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,3
389,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2
390,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
391,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5
392,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
393,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1
394,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
395,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
396,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,5
397,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3
398,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
399,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,10
400,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,11
401,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2
402,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
403,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1
404,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,10
405,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
406,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,9
407,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
408,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3
409,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
410,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2
411,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1
412,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
413,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
414,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,3
415,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,9
416,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
417,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,3
418,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
419,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2
420,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
421,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1
422,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
423,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,8
424,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2
425,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,7
426,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
427,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,2
428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
429,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,17
430,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,6
431,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
432,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
433,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,4
434,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,4
435,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,4
436,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,3
437,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,2
438,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,5
439,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,8
440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
441,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
442,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
443,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
444,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
446,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,7
447,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
448,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
449,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6
450,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5
451,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
452,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
453,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
454,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
455,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
456,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1
457,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,4
458,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2
459,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,10
461,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4
462,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,2
463,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
464,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1
465,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2
466,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
468,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
469,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
471,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,2
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6
473,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2
474,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2
475,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,2
476,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,5
477,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
478,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,16
479,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,8
480,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
481,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
482,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3
483,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4
484,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,10
485,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
486,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,12
487,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
488,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
490,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,8
491,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2
493,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1
494,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
495,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
496,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,64
497,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1
498,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,7
499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
501,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
502,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
503,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5
504,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,6
505,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,3
506,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,2
507,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2
508,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4
509,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
510,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,4
511,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
512,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,5
513,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,3
514,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
515,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,4
516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7
517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7
518,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7
519,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,10
520,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,2
521,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
522,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3
523,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
524,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8
525,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
526,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2
527,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,3
528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,8
529,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
530,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,16
531,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
532,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,8
533,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
534,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,7
535,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5
536,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,7
537,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,5
538,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
539,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,12
540,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
541,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,15
542,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3
543,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
544,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,7
545,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,3
546,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,9
547,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,7
548,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
549,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
550,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
551,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,16
552,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,6
553,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,2
554,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2
555,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,6
556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
557,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
558,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,8
559,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,5
560,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1
561,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
562,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
563,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
564,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1
565,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,8
566,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
567,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
568,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
569,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
570,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,14
571,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
572,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
573,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
574,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2
575,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
576,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
577,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,5
578,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,15
579,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
580,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,12
581,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1
582,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,2
583,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,2
584,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,8
585,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
586,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2
587,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3
588,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,11
589,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2
590,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,2
591,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1
592,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
593,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
594,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3
595,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
596,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
597,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
598,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,8
599,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
600,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
601,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
602,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6
603,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,5
604,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,5
605,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
607,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3
608,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5
609,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,11
610,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
611,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,12
612,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,3
613,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
614,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2
615,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
616,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,7
617,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,6
618,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8
619,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,10
620,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4
621,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,13
622,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1
623,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
624,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,2
625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,12
626,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,14
627,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
628,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,4
629,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
631,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
632,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
633,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,14
634,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,3
635,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
636,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
637,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
638,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6
639,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,11
640,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
641,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
642,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,2
643,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,17
644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
645,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
646,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,3
647,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,5
