,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,num
26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,391
27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918
30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
31,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24
32,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387
34,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,261
35,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34
37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77
38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,30
39,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3
40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,67
41,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,20
42,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,35
43,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,347
44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
45,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,5
46,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,34
47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,97
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236
49,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,290
50,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29
51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,238
53,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,67
54,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20
55,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4
56,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,67
57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,145
58,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
59,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14
60,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,10
61,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,11
62,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9
63,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14
64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,61
65,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,78
66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33
67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
68,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,162
70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123
71,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4
72,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20
73,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
75,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,21
76,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,2
77,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,124
78,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,30
79,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,66
80,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,6
81,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1
82,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,19
83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17
84,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,10
85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34
86,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,19
87,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,16
88,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,21
89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78
90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
91,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,30
92,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3
93,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,6
94,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,17
95,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
96,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,36
97,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,34
98,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
99,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
100,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8
101,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,29
102,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2
103,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2
104,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10
106,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2
107,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13
108,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,20
109,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
110,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
112,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16
113,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2
114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
115,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13
116,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,43
118,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,10
119,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
121,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,8
122,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3
123,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,52
124,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,14
125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
126,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
127,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22
128,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
129,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6
130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18
131,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3
132,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
134,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
135,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3
136,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,8
137,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
138,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
139,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
140,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38
141,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
142,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
143,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
144,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7
145,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4
146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9
147,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,6
148,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3
149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
151,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6
152,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12
153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30
154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32
156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10
157,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3
158,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14
159,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,19
160,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
161,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4
162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
163,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17
164,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
165,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,4
166,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1
167,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,7
168,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5
169,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13
170,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
171,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2
172,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
173,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6
174,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,16
175,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
176,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
177,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
178,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4
179,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3
180,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2
181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,29
182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39
183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
184,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2
185,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
186,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,2
187,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9
188,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,3
189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
190,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8
191,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
192,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,7
193,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
194,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
195,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11
196,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4
197,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
198,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,8
199,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5
200,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,4
201,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
202,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
203,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,16
204,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5
205,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
206,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,9
207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
208,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7
209,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
210,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
211,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
212,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
213,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
214,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23
215,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
216,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1
217,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,25
218,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2
219,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
220,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4
221,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13
223,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
224,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5
225,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,34
226,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,10
227,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9
228,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
229,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,11
230,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,9
231,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3
232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16
233,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
234,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
235,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6
236,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7
237,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4
238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
239,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,14
240,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,9
241,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2
242,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5
243,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
244,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
245,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6
246,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3
247,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
248,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,4
249,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15
250,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3
251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
252,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,2
253,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
254,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,4
255,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
256,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,5
257,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13
258,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
259,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
260,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15
261,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
263,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,5
264,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,12
265,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,8
266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18
268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
269,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
270,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,18
271,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
272,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7
273,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
274,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3
275,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
276,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,14
277,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4
278,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
279,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
280,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2
281,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
282,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6
283,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3
284,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
285,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,9
286,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10
287,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2
288,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
289,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
290,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
291,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14
292,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8
293,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
294,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2
295,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,7
296,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11
297,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
298,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
299,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2
300,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
301,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
302,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
303,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,20
304,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
305,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6
306,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5
307,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,11
308,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,12
309,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
310,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2
311,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15
312,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
313,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,13
314,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
315,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
316,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4
317,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
318,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
319,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
320,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
321,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
322,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
323,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6
324,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,13
325,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
326,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33
327,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15
328,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,6
329,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,3
330,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,5
331,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3
332,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12
333,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5
334,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1
335,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10
336,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
337,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
338,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,4
339,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
340,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
341,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
342,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
343,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
344,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
345,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14
346,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,3
347,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2
348,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
349,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,8
350,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
351,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5
352,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2
353,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4
354,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
355,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
356,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,8
357,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22
358,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1
359,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
360,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2
361,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2
362,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5
363,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,2
364,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
365,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
366,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12
367,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
368,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8
369,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,5
370,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
371,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,3
372,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3
373,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,2
374,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3
375,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
376,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,13
377,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
379,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
380,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
381,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
382,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3
383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
384,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,5
385,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1
386,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
387,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
388,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
389,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3
390,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1
391,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
392,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
393,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
394,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
395,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
396,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
397,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
398,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
399,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
400,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,5
401,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
402,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6
403,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
404,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,9
405,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,7
