,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,Data,Data,Data,num
25,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
26,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
27,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,8
29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,25
30,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,153
31,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,280
32,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,263
33,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,315
34,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1
35,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,225
36,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,170
37,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32
38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,55
39,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,15
40,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8
41,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,36
42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
43,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,258
44,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,29
45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144
46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98
47,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,6
48,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,16
49,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3
50,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,17
51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147
52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,148
53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,81
54,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,147
55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,296
57,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5
58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76
59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
60,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
61,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
62,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5
63,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,221
64,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,237
65,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,359
66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
69,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,2
70,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,147
71,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,3
72,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,5
73,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3
74,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,6
75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,73
76,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207
80,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8
81,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,2
82,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
83,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
84,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,5
85,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,284
86,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3
87,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1
88,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,6
89,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,2
90,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,19
91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
92,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
93,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,16
94,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,23
95,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6
96,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,272
97,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2
98,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,3
99,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
102,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
104,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
105,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46
106,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,5
107,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,24
108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
109,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4
110,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
111,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,9
112,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2
113,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
114,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,33
115,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,4
116,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
117,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,17
118,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
120,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6
121,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,6
122,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
123,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3
124,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,2
125,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,3
126,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7
127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
128,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,15
129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12
130,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4
131,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
132,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,6
133,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30
134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13
135,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
136,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
137,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11
139,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
140,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,4
141,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
142,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,4
143,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
144,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4
145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
146,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3
147,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
148,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,29
149,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
150,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,2
151,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,4
152,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
153,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,5
154,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8
155,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
156,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
157,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2
158,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
159,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,5
160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
161,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
162,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,7
163,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1
164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
165,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
166,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
167,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1
168,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
169,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
170,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4
171,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,6
172,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
173,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
174,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3
175,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
177,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,15
178,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,4
179,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
180,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61
181,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
182,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
184,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,3
185,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7
186,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
187,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
188,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
189,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2
190,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,9
191,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
192,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,7
193,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
194,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2
195,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
196,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,17
197,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
198,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
202,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
203,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
204,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,4
205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
206,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15
207,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,5
208,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,3
209,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,2
210,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,6
211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
212,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
213,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
215,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
216,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
217,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,3
218,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,7
219,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
220,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
221,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4
222,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
224,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,8
225,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,31
226,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
227,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,23
228,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
229,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,4
230,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2
231,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
232,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6
233,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,2
234,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,36
235,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2
236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
237,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
238,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
239,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
240,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
242,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6
243,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
244,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,8
245,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
246,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
247,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3
248,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,51
249,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,6
250,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,2
251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
252,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,3
253,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2
254,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
255,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
256,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
257,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
258,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
259,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
260,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6
261,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
262,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
263,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
264,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
265,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
266,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
267,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,2
268,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1
269,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
270,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,2
271,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5
272,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
273,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
274,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6
275,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,6
276,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
277,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
278,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5
279,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
280,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
281,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
282,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2
283,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
284,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
285,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3
286,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7
287,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,7
288,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5
289,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3
290,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,3
291,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
292,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
293,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
294,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
295,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3
296,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,3
297,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
298,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,6
299,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,7
300,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,6
301,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
302,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
303,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,3
304,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
305,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
306,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4
307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5
308,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
309,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
310,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16
311,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
312,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4
314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
315,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
316,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6
317,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,12
318,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1
319,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
320,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
321,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42
323,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
324,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,15
325,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
326,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
327,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12
328,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2
329,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3
330,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
331,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,4
332,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,3
333,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6
334,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
335,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
336,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,4
337,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,6
338,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4
339,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4
340,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
341,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2
342,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
343,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,6
344,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4
345,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6
346,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
347,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
348,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
349,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,3
350,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
351,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
352,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
353,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
354,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3
356,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
357,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2
358,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9
359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
360,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
361,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
