,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,stab_9,stab_9,Data,Data,Data,num
70,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15
71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,52
72,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
73,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,260
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,96
75,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,301
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401
78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,10
79,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5
80,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,352
81,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,5
82,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,7
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6
84,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4
86,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,2
87,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,94
88,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,10
89,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,55
90,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3
91,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,9
93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,3
94,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
95,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,5
96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,88
97,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2
98,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2
99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
100,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
101,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,9
102,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
103,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,6
104,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4
105,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
106,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3
107,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,2
108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,92
109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10
110,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12
111,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,77
113,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
114,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
115,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
116,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,4
117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
118,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
119,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,46
121,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,239
122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,103
123,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8
124,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,8
125,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3
126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,218
127,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,42
128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
129,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
130,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,210
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,191
133,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3
134,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4
135,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,4
136,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
137,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,14
139,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3
140,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7
141,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
142,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1
143,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,65
144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
145,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
146,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
147,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,3
148,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,109
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4
151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
152,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
153,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
154,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5
155,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,9
156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4
157,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
158,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,9
159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,5
160,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,6
162,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
163,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1
164,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3
165,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,14
166,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8
167,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,3
168,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
169,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
170,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
171,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,2
172,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
173,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,39
174,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,7
175,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,4
176,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
177,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44
178,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12
179,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3
180,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2
181,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,2
182,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2
183,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,5
184,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
185,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
186,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4
187,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48
189,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
190,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
191,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
192,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,9
193,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
194,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,5
195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,79
196,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,13
197,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
198,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
199,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,52
200,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2
201,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,5
202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,107
203,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
204,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2
205,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,11
206,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
207,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2
208,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,6
209,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
210,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
211,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
212,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1
213,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1
214,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
215,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
216,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,11
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,80
218,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
219,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3
220,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,12
221,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,3
222,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
223,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,3
224,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,4
225,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
226,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6
227,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
228,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
229,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,4
230,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5
231,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,3
233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
234,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,5
235,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2
236,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
237,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
238,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2
239,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3
240,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,5
241,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
242,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
243,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
244,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
245,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,11
246,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
247,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6
249,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,5
250,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,11
251,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
252,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6
253,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
254,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1
255,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,10
256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9
257,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
258,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
259,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2
260,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,7
261,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
262,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
263,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
264,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
265,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
267,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
268,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
269,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,11
270,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
271,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2
272,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,2
273,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
274,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2
275,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,5
276,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
277,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2
278,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,9
279,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5
280,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
281,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
282,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
283,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,6
284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4
285,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,5
286,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2
287,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
288,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,5
289,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
290,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56
291,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
292,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9
293,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
294,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2
295,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1
296,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
297,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
