,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,num
267,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
268,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
269,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
270,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6
271,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
272,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
273,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2
274,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
275,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11
276,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8
277,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2
278,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
279,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,9
280,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,10
281,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
282,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11
283,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
284,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3
285,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5
286,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,11
287,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9
289,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6
290,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
291,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
293,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17
294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
295,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
296,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
297,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2
298,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
299,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
300,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12
301,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5
