,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,Data,Data,Data,Data,num
38,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,560
39,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,36
40,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,9
41,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,404
42,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,36
43,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,55
44,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,87
45,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,14
46,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
47,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,19
48,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,358
49,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
50,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1
51,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,2
52,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,764
53,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,236
54,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,127
55,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,23
56,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,5
57,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,46
58,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,305
59,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,688
60,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,10
61,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,259
62,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,6
63,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,17
64,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4
65,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,4
66,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
67,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,5
68,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,17
69,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,7
70,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8
71,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,9
72,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,8
73,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,21
74,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,2
75,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,14
76,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2
77,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,3
78,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
79,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,9
80,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1
81,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,22
82,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,28
83,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
84,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,60
85,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,182
86,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,19
87,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,20
88,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,4
89,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,10
90,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,21
91,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,38
92,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,15
93,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
94,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,4
95,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
96,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,16
97,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
98,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,11
99,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,17
100,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,22
101,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,24
102,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,9
103,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,2
104,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,17
105,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,5
106,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,10
107,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,2
108,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,6
109,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,12
110,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,9
111,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,9
112,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,22
113,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,75
114,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,15
115,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,59
116,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,24
117,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,7
118,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,10
119,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,9
120,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,20
121,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,22
122,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,2
123,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,17
124,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,8
125,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,37
126,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,8
127,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,6
128,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,23
129,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,11
130,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,7
131,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,5
132,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,13
133,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,23
134,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
135,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
136,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,25
137,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,17
138,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,13
139,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,10
140,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,4
141,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,9
142,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,14
143,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,10
144,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,4
145,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,7
146,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,24
147,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,46
148,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,5
149,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,19
150,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
151,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,23
152,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,2
153,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,3
154,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,50
155,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,9
156,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,11
157,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,16
158,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,12
159,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,4
160,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,25
161,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,5
162,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1
163,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,36
164,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
165,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
166,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
167,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
168,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,7
169,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
170,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1
171,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,15
172,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,9
173,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,2
174,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3
175,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,6
176,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
177,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,3
178,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,21
179,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,20
180,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
181,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,7
182,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
183,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,5
184,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,6
185,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,16
186,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
187,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,6
188,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3
189,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,13
190,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,10
191,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,18
192,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,6
193,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,9
194,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,28
195,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,3
196,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
197,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,11
198,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,5
199,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,20
200,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,18
201,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,12
202,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,21
203,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,10
204,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,10
205,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,8
206,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,6
207,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,17
208,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,8
209,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
210,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,4
211,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,4
212,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3
213,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,3
214,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,27
215,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,7
216,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,6
217,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1
218,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3
219,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,9
220,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
221,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,14
222,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,22
223,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,23
224,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,6
225,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,11
226,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3
227,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,10
228,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,8
229,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,2
230,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,59
231,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,11
232,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
233,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,11
234,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1
235,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,11
236,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,5
237,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
238,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,8
239,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,5
240,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,8
241,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,5
242,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,10
243,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,10
244,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,4
245,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
246,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,3
247,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,4
248,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,5
249,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
250,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
251,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,5
252,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,3
253,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1
254,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,35
255,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1
256,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,4
257,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1
258,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1
259,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,3
260,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,7
261,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1
262,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,2
263,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
264,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,14
265,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,13
266,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,6
267,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,32
268,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,4
269,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,8
270,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,3
271,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,5
272,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,4
273,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,25
274,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,7
275,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,5
276,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,25
277,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,12
278,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2
279,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,6
280,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,10
281,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,5
282,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,4
283,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,8
284,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,3
285,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,20
286,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,2
287,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,16
288,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12
289,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,4
290,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,17
291,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,12
292,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,2
293,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4
294,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,16
295,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
296,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,9
297,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2
298,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
299,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1
300,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,8
301,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
302,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,11
303,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,6
304,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,4
305,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,7
306,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,5
307,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,5
308,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1
309,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,5
310,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
311,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,19
312,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,4
313,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,11
314,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,9
315,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
316,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
317,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,4
318,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
319,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,20
320,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,6
321,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,14
322,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1
323,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,4
324,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,12
325,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
326,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,9
327,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
328,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,6
329,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,21
330,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1
331,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,6
332,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,10
333,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1
334,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
335,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
336,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
337,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
338,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,12
339,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1
340,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,3
341,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,4
342,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
343,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,4
344,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,5
345,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,3
346,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
347,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,2
348,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,2
349,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,7
350,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1
351,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
352,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,12
353,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,4
354,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,9
355,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,5
356,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,10
357,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2
358,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2
359,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,8
360,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,15
361,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
362,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,4
