,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,Data,Data,num
206,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15
207,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,3
208,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,7
209,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,10
210,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1
211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16
212,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
213,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,4
214,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3
215,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,13
216,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,4
217,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,4
218,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,7
219,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
220,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,5
221,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,5
222,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12
223,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1
224,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,6
225,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3
226,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,3
227,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,4
228,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
229,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6
230,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,2
231,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9
232,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
233,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,4
234,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,13
235,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,4
236,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,3
237,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3
238,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,58
239,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
240,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,15
241,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8
242,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,5
243,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,2
244,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
245,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2
246,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,4
247,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,4
248,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,8
249,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,4
250,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,8
251,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,5
252,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,8
253,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,16
254,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,2
255,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2
256,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,6
257,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,4
258,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,8
259,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,3
260,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,2
261,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,6
262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11
263,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
264,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,5
265,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2
266,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,4
267,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,5
268,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2
269,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2
270,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
271,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3
272,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,19
273,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,5
274,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7
275,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,4
276,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,3
277,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3
278,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,7
279,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
280,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,11
281,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
282,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,3
283,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2
284,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,12
285,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,63
286,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
287,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,4
288,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4
289,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7
290,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
291,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1
292,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,5
293,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,21
294,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
295,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,37
296,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,5
297,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,7
298,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,11
299,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
300,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,2
301,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,7
302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
303,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,9
304,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,19
306,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2
307,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,4
308,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
309,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,5
310,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,2
311,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,3
312,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
313,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,3
314,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,10
315,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1
316,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,6
317,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
318,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
319,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,3
320,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
321,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,5
322,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,10
323,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,8
324,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,4
325,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,5
326,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,3
327,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,4
328,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,4
329,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,4
330,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
331,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
332,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1
333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,39
334,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,16
335,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,14
336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,18
338,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,3
339,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,3
340,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,5
341,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
342,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,3
343,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,2
344,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,6
345,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4
346,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,4
347,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
348,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2
349,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,3
350,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
351,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2
352,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,2
353,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,12
354,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2
355,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,4
356,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
357,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2
358,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,4
359,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,5
360,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,41
361,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13
362,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
