,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,Data,Data,Data,num
81,1,1,1,1,1,1,0,1,0,1,0,1,0,7
82,1,0,1,1,0,0,0,0,0,0,1,0,0,3
83,0,0,0,0,0,0,0,1,1,1,1,1,1,4
84,0,0,0,0,0,1,0,0,0,1,1,1,1,17
85,1,0,0,0,0,0,0,0,0,0,1,1,0,2
86,0,0,0,1,0,0,0,1,0,0,1,1,1,17
87,0,1,0,1,1,1,0,0,0,0,0,0,1,3
88,1,1,0,0,0,1,0,0,0,0,0,1,0,1
89,1,1,0,0,0,0,0,0,0,0,1,1,0,1
90,1,1,1,0,1,1,1,1,1,1,1,0,1,9
91,1,1,0,0,0,0,0,0,1,0,1,0,1,4
92,1,1,1,1,0,0,0,0,0,0,1,0,0,4
93,0,1,0,1,0,0,0,0,0,0,0,0,1,5
94,1,1,1,0,0,0,0,0,0,0,0,0,1,7
95,1,0,0,1,1,1,1,0,0,0,0,1,1,1
96,1,0,1,0,1,0,1,0,1,1,1,0,0,3
97,0,1,0,0,0,0,0,0,0,0,1,0,1,56
98,0,0,0,1,0,1,0,0,0,1,1,1,1,11
99,0,0,0,1,0,0,0,0,0,1,1,1,1,14
100,1,0,0,1,0,1,0,0,0,0,1,0,0,2
101,0,0,1,0,1,0,0,1,0,0,1,1,1,1
102,1,1,1,1,1,1,1,1,1,1,0,0,1,3
103,1,1,1,1,1,1,0,0,0,0,0,0,1,2
104,0,0,0,0,0,0,0,0,1,0,1,1,0,3
105,1,1,1,1,0,0,0,0,0,1,1,0,1,5
106,1,1,0,1,1,1,1,0,0,0,1,0,1,2
107,1,1,1,0,0,0,0,0,0,0,1,0,1,117
108,0,1,0,1,0,0,0,0,0,0,1,1,1,91
109,0,1,0,1,0,0,0,0,0,1,1,1,1,15
110,1,1,1,1,1,0,0,0,0,0,0,1,0,4
111,1,0,1,0,0,1,0,0,0,0,1,0,0,3
112,0,1,0,1,0,1,0,1,0,1,1,0,1,4
113,1,0,1,0,0,0,0,0,0,0,1,0,1,6
114,0,1,0,1,1,1,1,1,0,0,0,0,1,4
115,0,1,0,0,0,1,0,1,0,1,1,1,1,26
116,1,0,1,1,1,1,1,0,0,0,1,0,1,4
117,1,1,1,1,1,1,0,1,0,0,1,0,1,62
118,1,0,1,0,0,0,0,0,0,0,1,1,1,15
119,0,1,1,1,0,0,0,0,0,0,0,0,1,2
120,1,0,1,0,1,0,1,0,0,0,0,1,0,2
121,1,1,1,1,1,1,1,1,0,1,0,1,1,3
122,1,1,1,1,1,0,1,0,0,0,1,0,1,3
123,0,0,0,0,0,0,1,1,0,0,1,1,1,4
124,0,1,0,0,0,1,0,0,0,0,1,1,1,21
125,0,1,0,0,0,1,0,1,0,0,1,1,1,10
126,1,1,0,1,0,1,0,1,0,0,1,0,0,1
127,1,1,1,1,1,0,1,1,0,0,1,0,1,7
128,1,1,1,1,1,1,1,1,1,1,1,1,1,3
129,0,1,0,1,1,0,1,0,0,0,0,0,1,2
130,0,1,1,1,0,1,1,0,0,0,0,0,1,1
131,1,1,1,1,1,0,1,1,1,1,1,0,1,4
132,0,1,0,1,0,1,0,0,0,1,0,1,0,1
133,1,1,1,0,1,1,1,1,1,0,1,0,1,8
134,1,0,1,0,1,0,1,1,0,0,1,0,0,4
135,1,0,1,0,1,1,1,1,1,1,1,0,1,2
136,0,1,0,0,0,0,0,0,1,0,1,1,0,2
137,1,1,0,1,1,1,1,1,1,1,1,0,1,2
138,0,0,0,1,0,0,0,0,0,0,1,1,0,14
139,0,1,0,1,0,1,0,0,0,1,1,1,0,20
140,1,1,0,0,0,0,0,0,0,0,0,1,1,5
141,1,1,1,1,1,1,0,1,0,1,1,0,1,14
142,0,1,0,1,1,1,1,1,0,1,0,0,1,2
143,0,0,0,1,0,0,0,1,0,1,1,1,1,8
144,1,1,1,1,0,0,0,1,0,0,1,0,1,3
145,1,0,0,0,0,0,0,0,0,0,1,0,0,5
146,1,0,1,0,1,0,0,0,0,0,0,0,1,5
147,1,0,1,0,1,0,1,1,1,0,1,0,0,3
148,0,1,0,1,0,0,0,0,0,0,1,0,0,4
149,1,1,1,1,0,1,0,1,0,1,0,1,1,6
150,1,1,0,1,1,1,0,0,0,0,1,0,1,2
151,1,0,0,1,0,0,0,1,0,1,1,0,1,1
152,0,0,0,1,0,1,0,1,0,0,1,1,0,7
153,1,0,1,1,1,1,1,1,0,0,1,0,1,14
154,1,0,1,0,0,0,1,0,1,0,1,1,1,1
155,1,1,1,1,1,1,1,1,1,0,0,0,1,1
156,0,0,0,1,0,1,0,1,0,1,1,1,1,38
157,1,1,1,1,0,0,0,0,0,0,0,1,0,3
158,1,0,1,0,1,0,0,0,0,1,0,1,1,7
159,0,1,1,1,1,1,0,1,0,0,1,0,1,2
160,0,1,0,0,0,1,0,0,0,0,1,0,1,3
161,1,1,1,0,0,0,0,0,0,0,0,1,1,6
162,0,0,1,0,1,0,1,0,1,0,0,1,1,7
163,1,1,1,0,1,0,1,1,0,0,1,0,1,1
164,0,1,0,1,0,0,0,1,0,1,1,1,1,25
165,0,0,0,0,0,0,0,0,1,1,1,1,1,5
166,1,1,1,1,1,1,1,0,1,1,1,0,1,5
167,0,0,0,0,1,0,1,0,0,0,1,1,1,4
168,0,1,0,1,0,1,1,1,0,1,1,1,1,3
169,1,1,0,0,0,0,0,0,0,0,1,1,1,5
170,0,1,0,1,0,0,0,0,0,1,1,1,0,4
171,1,1,0,1,0,1,0,1,0,0,0,1,0,3
172,0,0,0,1,0,1,0,1,0,0,1,1,1,18
173,0,1,0,0,0,0,0,0,1,1,1,1,1,1
174,0,1,0,0,0,0,0,0,1,0,1,1,1,2
175,1,1,1,0,0,0,0,0,0,1,1,0,1,1
176,0,1,1,1,1,1,0,1,0,0,1,1,0,1
177,0,0,0,0,0,0,0,1,0,1,1,0,1,2
178,0,1,0,1,0,1,0,1,1,1,1,1,1,4
179,1,1,1,1,1,1,1,1,1,1,0,1,1,9
180,1,1,1,1,1,1,1,0,1,0,0,1,0,3
181,0,1,0,0,1,0,1,0,0,0,0,0,1,1
182,0,1,1,1,1,1,0,0,0,0,0,0,1,3
183,0,0,0,0,0,1,0,0,0,0,1,1,0,2
184,1,1,1,1,1,1,1,0,1,0,1,0,1,4
185,0,1,0,1,0,1,0,1,1,0,0,0,1,5
186,1,1,1,0,1,0,0,0,0,0,0,0,1,2
187,1,0,1,0,1,0,1,0,0,1,0,1,1,6
188,0,0,0,0,0,0,1,0,1,0,1,1,1,6
189,1,0,1,1,1,1,1,1,1,1,1,0,1,10
190,1,1,0,1,0,0,0,0,0,0,1,1,0,1
191,1,0,1,0,1,0,0,0,1,0,0,1,1,10
192,1,0,0,0,0,0,0,0,0,0,0,0,1,5
193,0,0,0,1,0,1,0,1,0,0,1,0,0,1
194,1,1,1,0,1,1,0,1,0,0,1,0,1,3
195,1,1,1,1,0,1,0,1,0,1,1,0,1,10
196,1,1,1,1,1,0,1,1,1,1,1,1,1,1
197,0,1,0,1,0,0,1,1,0,0,0,0,1,1
198,1,0,0,0,0,0,1,0,0,0,0,1,1,3
199,0,1,0,0,0,0,1,1,1,1,0,0,1,1
200,0,0,0,0,0,0,0,0,0,1,1,1,0,2
201,0,1,0,0,0,0,0,0,0,1,1,1,0,3
202,1,0,1,0,1,1,1,0,0,0,0,1,1,3
203,1,0,1,1,1,1,1,1,1,0,1,0,1,4
204,0,0,0,1,0,1,0,0,1,0,1,1,0,1
205,0,0,1,0,1,0,1,0,0,0,0,0,1,1
206,0,1,0,0,0,1,0,1,0,1,1,1,0,9
207,0,0,0,0,0,0,0,0,0,0,0,0,1,3
208,1,0,1,0,0,0,0,1,1,0,0,1,1,1
209,1,1,1,1,1,1,1,0,0,1,1,0,1,1
210,1,1,1,0,0,0,0,1,0,1,0,1,0,1
211,1,0,1,0,0,0,1,0,1,0,0,1,1,4
212,1,1,0,0,0,0,0,0,0,0,0,0,1,6
213,0,1,0,0,0,1,0,0,0,0,1,1,0,15
214,0,1,1,0,1,0,0,0,0,0,0,0,1,4
215,0,0,0,1,1,1,1,1,0,0,1,1,1,2
216,0,1,1,1,1,1,0,0,0,0,1,0,1,3
217,1,0,0,0,0,0,1,0,0,0,1,0,1,1
218,0,1,0,1,0,1,1,0,0,0,0,0,1,6
219,0,1,0,1,0,1,0,1,0,0,1,0,0,8
220,1,1,1,1,0,0,0,0,0,0,0,1,1,3
221,1,0,1,1,1,0,0,0,0,0,1,0,1,4
222,0,1,1,0,1,0,1,0,0,0,0,0,1,5
223,1,0,0,0,0,0,0,0,0,1,1,1,1,2
224,0,1,0,1,0,1,0,1,0,1,0,1,0,4
225,1,1,1,1,1,1,0,1,1,1,1,0,1,3
226,1,1,0,1,1,1,1,1,1,1,0,1,0,1
227,1,0,1,0,1,0,0,0,0,0,1,0,0,6
228,0,0,0,1,0,1,0,1,0,1,1,1,0,9
229,1,1,1,1,0,1,1,1,1,0,0,1,0,1
230,0,1,1,1,1,0,0,0,0,0,1,0,1,3
231,1,1,1,0,1,0,0,0,0,0,0,1,0,6
232,1,1,0,1,0,1,0,0,0,0,1,0,1,2
233,1,0,1,0,0,1,0,1,0,1,1,0,0,6
234,1,1,1,1,0,1,0,0,0,0,0,1,0,4
235,1,0,1,0,1,0,0,1,0,1,0,1,1,2
236,1,0,1,0,1,0,0,1,0,1,1,0,0,6
237,1,0,1,0,1,1,0,0,0,0,0,1,1,4
238,1,0,0,0,1,0,0,0,1,0,0,1,1,1
239,1,1,0,1,0,1,0,0,0,0,0,1,0,5
240,0,0,1,1,1,1,1,0,0,0,1,1,1,1
241,1,1,1,1,0,1,1,1,1,0,1,0,1,3
242,1,0,0,1,0,1,0,0,0,1,1,1,1,1
243,0,0,0,1,0,0,0,1,0,1,0,1,1,1
244,0,1,1,0,1,0,1,0,1,0,0,0,1,4
245,1,0,0,0,1,0,0,0,0,0,1,1,1,2
246,1,1,1,1,0,1,0,1,0,1,0,1,0,4
247,0,0,0,1,0,1,0,0,0,0,1,1,0,9
248,1,1,1,1,1,1,1,1,0,1,1,1,1,1
249,1,0,1,1,0,0,0,0,0,0,0,1,1,3
250,0,1,0,0,0,0,0,1,0,0,1,1,1,7
251,1,0,1,0,1,1,1,0,1,0,0,1,1,3
252,1,1,0,1,0,1,0,1,0,1,0,1,1,7
253,1,1,1,0,1,1,1,0,0,1,0,1,1,1
254,0,0,0,0,0,1,1,1,1,0,1,1,1,1
255,1,1,1,1,0,0,0,0,0,0,0,0,1,3
256,1,1,1,1,1,1,0,1,0,0,0,0,1,2
257,0,1,0,1,1,1,0,1,0,1,1,1,0,1
258,1,1,1,1,1,1,1,1,0,1,0,0,1,3
259,1,1,0,1,0,1,0,1,0,1,1,1,0,1
260,0,0,0,0,0,1,0,0,1,1,1,1,1,1
261,0,0,1,0,1,0,1,0,0,0,0,1,1,11
262,1,1,1,1,1,1,1,0,0,0,0,1,0,4
263,0,1,0,1,1,1,1,1,1,1,1,1,0,1
264,1,0,1,0,1,0,1,0,1,1,0,0,1,1
265,0,0,0,0,0,0,0,0,0,1,1,0,1,7
266,0,1,0,1,0,0,0,1,0,1,0,1,0,1
267,0,0,0,0,0,0,0,0,1,0,0,1,1,6
268,1,0,0,0,1,0,1,0,0,0,0,1,1,2
269,1,1,1,0,1,0,1,0,1,0,0,1,1,1
270,1,0,0,0,0,0,1,0,1,0,0,1,1,1
271,0,1,0,1,1,1,1,1,1,0,0,0,1,4
272,1,0,0,1,0,1,0,1,0,0,1,0,0,2
273,0,0,1,0,0,0,0,0,0,0,0,1,1,5
274,1,1,1,0,1,0,1,0,0,0,1,1,0,1
275,1,1,1,1,1,1,0,0,0,0,1,1,1,2
276,1,0,0,0,0,0,0,0,0,1,1,0,1,2
277,0,1,0,0,0,0,0,0,0,0,0,1,1,6
278,1,0,1,0,1,1,0,1,0,1,1,0,1,1
279,1,1,1,1,1,1,1,1,1,0,1,1,1,2
280,0,1,1,1,0,1,0,1,0,1,1,1,0,3
281,1,0,1,1,1,0,1,0,0,0,0,1,1,2
282,0,1,0,0,0,0,0,0,0,0,0,1,0,4
283,0,1,0,1,0,1,0,0,0,0,0,0,1,7
284,0,1,1,1,0,0,0,0,0,0,1,0,1,5
285,1,1,0,1,1,1,1,1,0,0,1,0,1,6
286,1,1,1,1,1,1,0,0,0,0,1,0,0,3
287,1,1,1,1,1,0,1,0,1,0,1,0,1,1
288,1,1,1,0,1,0,1,0,1,0,0,1,0,5
289,0,1,1,1,0,1,0,1,0,1,1,1,1,2
290,0,0,1,0,1,0,1,1,0,0,0,1,1,1
291,0,0,1,0,1,0,1,0,1,0,1,1,1,2
292,1,1,1,1,1,1,1,1,0,0,1,1,1,2
293,1,0,1,0,0,0,1,0,0,0,0,0,1,1
294,0,1,1,0,0,0,0,0,0,0,1,0,1,2
295,0,1,0,1,1,1,1,1,1,1,1,0,1,1
296,1,1,1,1,1,1,1,1,0,0,0,0,1,4
297,0,1,1,1,1,1,1,1,1,1,1,0,1,3
298,0,0,1,0,1,0,1,0,0,0,1,1,1,6
299,1,0,1,0,1,0,1,1,0,1,0,1,1,2
300,1,1,1,1,1,1,1,1,1,0,0,1,0,3
301,1,0,1,0,1,0,1,0,0,0,1,0,0,6
302,0,0,0,1,0,0,0,1,0,0,1,0,1,1
303,0,1,0,0,0,0,0,1,0,0,1,0,1,1
304,0,0,0,1,0,0,0,0,0,0,0,1,1,7
305,1,0,1,1,0,0,0,0,0,0,1,1,1,2
306,1,0,1,0,1,0,1,1,1,0,0,1,1,3
307,1,0,0,0,1,0,0,0,0,0,0,1,1,6
308,1,0,1,1,1,1,0,0,0,0,1,0,0,2
309,0,1,0,1,0,1,1,0,0,0,1,1,0,1
310,0,1,1,1,1,1,1,1,0,1,0,0,1,3
311,1,1,1,1,1,1,0,1,0,0,1,0,0,2
312,0,0,1,0,1,1,0,0,1,1,1,1,1,1
313,0,0,1,0,1,0,0,0,0,0,1,1,1,8
314,1,0,1,0,0,0,1,0,0,0,0,1,1,9
315,1,1,0,0,1,0,0,0,0,0,1,0,1,3
316,1,1,1,0,1,0,1,0,1,0,1,1,1,1
317,1,1,1,1,1,0,0,1,0,1,0,1,0,1
318,0,1,0,1,0,1,0,1,0,1,1,0,0,6
319,0,1,1,1,1,1,1,1,0,1,1,0,1,2
320,1,0,0,0,1,0,1,1,0,0,0,1,1,1
321,1,0,1,0,0,0,0,0,0,0,0,1,0,4
322,0,0,0,0,0,0,0,1,0,0,1,0,1,3
323,1,1,1,1,0,0,1,1,1,0,1,0,1,1
324,0,1,0,0,0,0,0,1,0,1,1,1,1,9
325,1,1,1,0,1,0,0,0,0,0,1,0,1,6
326,1,0,0,1,0,0,0,0,0,0,1,0,0,2
327,1,1,0,1,0,1,0,0,0,1,1,0,1,1
328,1,0,1,0,1,1,1,1,1,0,0,1,1,4
329,1,0,1,0,1,0,1,0,1,1,0,1,1,6
330,1,1,1,0,1,1,0,0,0,0,1,0,1,4
331,1,1,1,0,0,0,0,0,0,0,0,1,0,6
332,0,0,0,0,0,1,1,0,0,0,0,0,0,1
333,1,0,0,0,0,1,0,1,0,1,0,1,1,1
334,1,1,1,0,1,0,1,0,0,0,0,1,1,4
335,1,0,1,1,0,1,0,0,0,0,1,0,0,5
336,1,1,1,1,1,1,1,1,0,1,0,1,0,4
337,1,0,0,0,0,0,0,1,0,0,0,1,1,2
338,1,0,1,1,1,1,0,0,0,0,0,1,0,1
339,0,1,0,1,0,0,0,0,0,1,0,1,1,1
340,0,1,0,1,0,0,0,1,0,1,1,1,0,13
341,0,1,0,0,1,0,0,0,0,0,0,0,1,2
342,0,1,0,1,0,1,1,1,0,0,0,0,1,3
343,1,1,1,1,1,1,1,1,0,0,0,1,0,2
344,0,1,0,1,1,0,1,1,1,1,0,0,1,1
345,1,0,0,1,1,0,0,0,0,0,0,1,0,1
346,1,0,1,0,1,1,0,1,0,1,1,0,0,3
347,1,0,1,0,1,1,0,0,0,0,1,0,1,1
348,0,0,0,0,1,0,0,0,0,0,1,1,0,3
349,0,0,0,0,0,0,0,0,0,1,0,1,1,4
350,1,1,1,1,1,0,0,0,1,0,1,0,1,1
351,0,1,0,1,0,1,0,1,1,1,0,0,1,3
352,0,1,0,1,0,1,1,1,1,1,0,0,1,2
353,0,1,0,0,0,0,0,1,0,1,1,1,0,3
354,0,0,1,0,0,0,1,0,1,0,0,1,1,1
355,0,0,0,0,0,0,1,1,0,1,0,0,0,1
356,0,1,0,0,0,0,1,0,0,0,1,0,1,1
357,1,1,0,1,0,1,0,0,1,1,1,0,1,1
358,0,1,1,1,1,0,0,1,0,0,0,0,1,1
359,0,1,0,1,0,1,0,1,0,0,0,0,1,5
360,1,1,1,0,1,0,1,1,1,1,1,0,0,1
361,1,0,1,0,1,1,1,1,1,1,1,0,0,3
362,0,0,0,0,0,0,0,0,0,0,1,0,0,2
363,0,1,0,1,1,1,1,0,0,0,0,0,1,2
364,1,1,1,1,0,1,0,1,1,1,1,0,1,1
365,1,0,1,1,0,0,0,0,0,0,0,1,0,1
366,1,0,1,0,1,1,1,0,0,0,1,0,0,3
367,1,0,1,1,1,1,1,1,0,1,1,0,1,1
368,1,0,1,0,1,0,1,0,1,0,0,0,1,3
369,0,0,0,1,0,1,0,0,1,0,1,1,1,1
370,1,0,1,1,0,1,0,0,0,0,1,1,1,1
371,0,0,0,1,1,1,0,0,0,0,1,1,1,1
372,1,1,1,0,0,0,0,1,0,0,1,0,1,1
373,1,1,1,1,0,1,0,0,0,0,0,1,1,2
374,0,0,0,0,1,0,1,0,1,0,0,1,1,1
375,0,1,1,1,1,0,1,1,0,0,1,0,1,1
376,1,0,0,1,0,0,0,0,0,0,0,1,1,2
377,0,0,1,1,1,0,0,0,0,0,1,1,1,2
378,0,1,0,1,0,1,0,0,0,0,1,0,0,3
379,0,1,0,0,0,1,0,1,0,1,1,0,0,1
380,0,1,0,1,0,1,0,1,1,0,1,1,0,2
381,1,0,0,1,0,0,0,0,0,0,1,0,1,5
382,0,0,0,0,1,0,1,0,1,0,1,1,1,2
383,1,1,1,1,1,1,0,1,0,0,0,1,0,3
384,1,1,1,1,0,1,1,0,0,0,1,0,1,3
385,1,1,1,1,1,1,0,0,0,0,0,1,0,1
386,1,1,0,1,0,0,1,0,0,0,0,1,0,1
387,1,1,1,1,1,1,0,1,0,1,1,0,0,1
388,0,1,1,0,0,0,0,0,0,0,0,0,1,1
389,0,1,0,1,0,0,1,1,0,0,0,1,1,1
390,0,0,1,0,0,0,1,0,1,0,1,1,1,1
391,1,0,1,0,1,0,1,1,0,0,0,1,1,2
392,0,1,0,1,1,1,1,0,0,0,1,0,1,1
393,0,1,0,1,0,1,1,1,0,0,1,1,0,1
394,1,1,0,0,0,0,0,0,0,0,1,0,0,5
395,0,1,0,1,0,0,0,0,0,0,1,0,1,2
396,0,1,0,1,1,1,0,0,0,0,1,1,0,1
397,1,0,0,0,0,1,0,1,0,0,0,1,1,1
398,1,1,1,0,0,0,0,0,0,0,1,1,1,2
399,1,0,1,0,1,0,1,1,1,1,1,0,0,1
400,0,1,1,1,0,0,0,0,0,0,1,1,0,3
401,0,1,0,1,1,0,0,0,0,0,1,1,0,2
402,1,1,0,0,0,0,0,1,0,0,1,0,1,3
403,1,1,1,1,1,0,1,0,1,1,1,0,1,1
404,1,1,1,0,1,0,1,0,1,0,0,0,1,1
405,1,0,1,0,1,0,1,1,1,1,0,1,1,2
406,1,1,1,0,0,0,1,0,1,0,1,1,1,1
407,1,0,1,1,1,0,1,0,1,0,0,1,1,4
408,1,0,1,1,0,0,0,0,0,0,0,0,1,1
409,1,1,1,1,0,1,1,1,1,1,1,0,1,4
410,1,1,1,1,1,1,0,0,0,1,1,0,1,7
411,0,0,1,0,0,0,1,0,0,0,0,0,1,1
412,1,1,1,1,1,1,0,1,1,0,1,0,1,2
413,1,1,0,0,0,0,0,0,0,1,1,1,1,1
414,1,0,1,1,1,1,1,1,1,0,1,0,0,1
415,0,1,1,1,1,1,1,1,0,0,1,0,1,5
416,0,1,0,0,1,1,0,0,0,0,0,0,1,1
417,1,0,1,1,1,1,1,1,0,0,1,0,0,2
418,1,1,1,1,1,0,1,0,1,0,0,1,0,2
419,0,0,0,1,0,1,0,1,1,1,0,0,1,1
420,1,1,1,0,0,1,0,0,1,0,1,0,0,1
421,0,0,0,0,0,1,1,1,1,1,1,1,0,1
422,1,0,1,1,1,1,0,0,0,0,1,0,1,9
423,0,0,0,1,0,1,0,1,0,1,1,0,1,1
424,1,1,1,1,1,0,0,0,0,0,0,1,1,2
425,0,1,0,0,0,0,0,0,0,0,1,0,0,3
426,1,0,1,0,1,1,1,1,1,0,1,0,0,1
427,0,0,0,1,1,1,1,1,0,0,0,0,1,1
428,0,1,0,1,0,1,0,0,1,0,0,0,1,2
429,1,0,1,1,1,1,1,1,1,1,1,0,0,2
430,1,1,1,0,1,1,1,0,0,0,1,0,1,4
431,1,0,1,0,0,1,0,1,0,0,1,0,0,4
432,0,1,1,0,1,1,1,0,0,0,1,0,1,1
433,0,0,0,0,0,0,1,0,0,1,1,1,1,2
434,1,1,0,0,0,0,1,0,0,0,1,0,1,2
435,0,1,1,0,1,1,1,0,0,0,0,0,1,1
436,0,1,0,0,0,0,1,0,0,0,1,1,1,1
437,1,0,1,0,1,0,1,0,1,0,1,0,0,4
438,1,1,1,1,1,1,1,0,0,0,1,1,1,1
439,1,0,0,0,0,0,0,0,0,1,0,1,1,7
440,0,1,0,1,0,0,1,0,0,0,0,0,1,2
441,0,1,0,1,1,1,1,1,1,0,1,1,1,1
442,1,0,0,0,0,1,0,0,0,0,0,1,1,1
443,0,0,0,0,0,0,1,0,0,0,0,1,1,4
444,0,0,1,0,0,0,0,0,0,0,1,0,0,1
445,0,1,0,1,1,1,1,1,0,1,1,1,1,2
446,1,1,1,1,0,1,0,1,0,0,0,1,0,5
447,0,0,1,0,1,0,0,1,0,0,1,0,0,1
448,0,1,1,1,1,1,1,1,1,1,0,0,1,1
449,0,1,0,1,0,1,0,0,1,0,1,1,0,2
450,1,1,0,1,1,1,0,0,0,0,1,1,1,1
451,0,1,0,1,0,1,0,1,0,1,0,1,1,1
452,0,1,0,1,0,1,1,1,0,1,0,0,1,1
453,0,0,1,1,0,0,0,0,0,0,1,1,0,1
454,0,1,0,1,1,1,0,0,0,1,1,1,0,1
455,1,1,0,0,0,0,0,0,0,0,0,1,0,2
456,0,0,1,0,0,0,0,0,0,0,1,1,0,1
457,1,1,1,0,1,1,0,1,0,0,1,1,1,1
458,1,0,1,0,0,0,0,0,0,1,0,1,1,3
459,0,1,0,1,1,0,0,0,0,0,1,0,1,1
460,1,1,1,1,0,1,0,1,0,0,1,0,1,2
