,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,num
453,0,1,0,1,0,0,0,0,1,1,1,0,1,1
454,1,1,1,1,0,0,0,1,1,0,1,1,1,2
455,1,1,0,1,0,0,1,1,1,1,1,0,0,1
456,0,0,1,1,0,0,0,1,1,1,0,1,1,1
457,0,0,0,0,1,1,0,0,1,1,1,0,1,1
458,1,0,1,0,0,0,1,1,1,0,1,0,0,1
459,0,0,0,0,0,0,1,1,1,1,1,1,1,5
460,0,0,1,1,0,1,1,1,1,0,1,0,1,1
461,0,0,1,1,0,0,0,0,1,1,0,0,1,2
462,0,0,1,1,0,0,1,1,1,0,1,0,1,3
463,1,1,0,0,0,1,0,1,1,0,1,1,1,4
464,1,0,0,1,0,0,0,1,0,1,1,1,0,2
465,1,1,1,0,0,0,0,1,1,0,1,1,1,1
466,1,1,0,0,1,0,0,1,1,0,1,1,1,1
467,0,1,1,0,1,1,0,0,1,1,0,1,1,2
468,0,0,1,1,0,0,0,1,1,1,0,1,0,1
469,0,0,0,0,0,1,0,0,1,1,1,0,1,5
470,0,1,1,1,0,1,1,0,1,1,0,0,1,2
471,0,1,1,0,0,0,1,0,1,0,0,1,1,1
472,1,1,0,1,0,0,0,0,1,1,1,1,0,1
473,1,1,1,1,1,1,0,1,1,0,1,1,0,1
474,1,0,0,0,0,0,1,0,0,1,1,0,1,1
475,1,0,1,1,0,0,0,1,1,1,1,0,0,2
476,0,0,1,0,1,1,1,0,1,1,1,1,1,1
477,1,1,0,1,0,0,0,1,1,1,1,0,0,1
478,0,1,0,0,0,0,1,1,1,1,1,1,1,2
479,0,1,0,0,1,0,0,0,0,0,1,1,0,1
480,0,0,0,0,1,1,0,0,0,1,1,1,1,5
481,1,1,1,1,1,1,1,0,1,0,1,0,1,1
482,1,0,1,0,1,0,0,0,1,1,1,1,1,1
483,1,1,1,0,1,0,1,1,1,0,1,0,1,1
484,0,1,1,1,0,1,1,1,1,1,0,1,1,2
485,0,0,0,0,0,0,1,0,0,1,0,1,1,1
486,1,1,0,0,1,1,0,0,1,0,1,0,1,2
487,0,1,1,0,0,0,1,0,1,1,1,1,1,3
488,0,1,0,0,0,0,1,0,1,1,0,1,1,1
489,0,0,0,0,0,0,0,0,1,0,1,0,1,6
490,1,1,0,1,1,0,0,0,1,1,1,1,1,1
491,0,0,0,0,0,1,1,0,1,1,0,1,1,1
492,1,1,1,1,0,0,0,0,1,1,1,0,1,2
493,1,0,1,1,1,0,0,1,1,1,1,1,1,1
494,0,0,1,0,1,0,1,0,0,0,0,1,1,1
495,0,0,0,1,0,0,1,1,1,1,1,0,0,2
496,1,0,1,0,1,0,0,0,1,1,0,1,1,1
497,0,0,1,1,0,1,1,0,1,1,0,1,1,1
498,1,1,1,0,0,1,1,0,1,1,0,1,1,1
499,0,1,0,0,0,0,0,0,0,0,1,1,1,8
500,0,1,0,1,0,0,1,1,1,1,0,0,1,2
501,1,1,0,1,0,0,0,0,1,1,1,1,1,2
502,1,0,0,1,1,1,0,1,1,0,1,1,1,1
503,0,1,0,1,0,1,1,1,1,1,0,1,1,1
504,0,1,0,1,0,1,0,1,1,1,1,0,1,1
505,0,1,0,1,0,0,0,0,1,0,1,1,1,1
506,1,0,0,0,1,0,0,1,1,1,1,1,1,3
507,0,1,1,0,0,1,1,0,0,0,0,1,0,1
508,0,0,1,1,0,1,1,1,1,1,1,0,1,3
509,0,1,1,0,0,1,1,0,0,1,0,0,1,1
510,0,0,1,0,1,0,0,0,1,1,0,1,1,1
511,0,0,0,0,0,1,0,1,0,1,1,1,1,1
512,1,0,0,0,1,1,0,0,0,0,1,1,1,1
513,1,1,1,0,1,1,0,0,1,0,0,1,1,1
514,1,1,0,0,1,0,1,0,1,1,1,1,1,1
515,0,0,0,1,0,1,0,1,0,1,1,1,1,1
516,0,0,1,1,0,0,0,1,1,0,1,1,1,1
517,1,0,1,1,0,0,0,1,0,1,1,0,0,1
518,1,1,0,1,0,1,0,0,1,0,1,1,1,1
519,0,1,1,0,0,0,0,1,1,1,0,1,1,3
520,0,1,0,1,0,0,0,1,1,1,1,1,1,3
521,1,0,1,1,0,0,0,1,1,1,1,0,1,2
522,1,1,0,0,0,0,0,1,1,0,1,1,1,2
523,0,1,0,1,0,0,0,0,1,1,0,0,1,2
524,1,1,0,0,1,0,0,0,1,0,1,0,1,2
525,1,0,1,1,1,0,1,0,0,1,1,0,1,1
526,0,1,1,1,1,1,1,1,1,1,1,0,1,1
527,1,1,0,0,1,0,0,0,1,0,1,1,0,2
528,1,1,0,1,1,1,0,0,0,1,1,1,0,2
529,1,1,1,0,0,1,0,1,1,0,0,1,1,1
530,1,0,1,0,0,1,1,0,1,1,0,1,1,2
531,0,1,1,0,0,1,0,1,1,1,0,1,1,1
532,0,1,0,1,0,1,1,1,1,1,0,1,0,1
533,1,1,0,1,0,0,0,1,1,1,1,1,0,3
534,0,1,0,1,0,0,0,0,0,0,0,1,1,1
535,0,1,0,1,0,0,0,1,0,0,1,1,1,1
536,1,0,1,0,1,1,0,0,0,0,0,1,1,2
537,1,1,1,0,1,0,0,0,0,0,1,1,1,1
538,1,0,0,1,1,0,0,1,1,1,1,1,0,4
539,1,0,0,1,1,0,0,1,1,0,1,1,0,1
540,1,1,0,1,1,1,0,0,0,0,1,0,1,1
541,1,1,1,0,1,1,1,0,1,0,1,1,1,1
542,1,1,0,1,0,0,0,1,1,0,1,1,0,1
543,0,1,1,1,0,0,0,1,1,1,1,1,1,2
544,1,1,1,1,1,1,1,0,0,1,0,1,0,1
545,1,0,1,0,1,1,1,0,1,0,0,1,1,2
546,0,0,1,0,0,1,0,0,0,1,1,1,1,1
547,0,1,1,0,0,1,0,0,0,1,1,1,1,1
548,1,0,0,1,0,1,0,0,1,1,1,1,1,1
549,0,0,0,1,0,0,1,0,1,1,1,0,1,1
550,1,0,1,0,1,0,0,0,0,0,0,1,1,1
551,0,1,0,1,0,0,0,1,1,0,1,0,0,1
552,0,0,1,1,0,1,0,1,1,1,1,1,1,2
553,0,0,0,0,1,0,0,0,0,0,1,1,1,1
554,1,0,1,0,0,0,0,0,0,1,1,1,1,2
555,1,0,1,1,1,1,0,1,0,1,1,1,1,1
556,0,0,0,0,1,0,1,0,1,0,1,1,1,1
557,0,0,1,0,0,0,1,0,1,1,1,0,1,2
558,1,1,1,1,1,0,1,1,1,0,1,0,0,1
559,1,0,1,1,0,1,0,1,0,1,1,0,1,1
560,1,0,0,0,1,0,0,1,1,0,1,1,1,1
561,1,0,0,0,0,0,0,0,1,0,1,1,0,2
562,1,1,1,0,0,1,0,0,0,1,0,1,1,3
563,1,1,0,1,0,0,0,1,0,1,1,1,1,1
564,1,1,0,1,1,1,0,1,1,0,1,0,1,1
565,0,1,1,0,0,1,1,0,1,1,0,0,1,3
566,0,1,0,0,1,1,0,0,1,1,1,0,1,1
567,1,1,0,1,0,1,0,0,1,0,1,1,0,1
568,0,0,1,0,0,1,0,0,1,1,1,0,1,2
569,0,1,1,1,0,1,1,0,1,1,1,0,1,1
570,0,1,0,1,0,0,0,1,1,1,1,0,0,1
571,1,0,1,0,0,0,0,0,0,1,1,0,1,1
572,0,0,1,0,0,1,0,0,0,1,0,1,1,1
573,1,0,0,0,1,0,0,0,0,1,1,0,1,3
574,1,1,1,0,1,1,0,0,1,0,1,0,1,2
575,0,1,1,1,1,0,1,1,1,1,1,0,1,1
576,0,0,1,1,1,0,1,0,1,0,1,0,1,1
577,1,0,1,1,0,0,0,1,1,0,1,0,1,1
578,0,1,0,1,0,0,0,0,1,0,1,0,0,1
579,0,1,0,1,0,1,0,1,0,1,0,0,1,1
580,1,0,0,1,1,1,0,0,1,0,1,1,0,1
581,1,1,0,0,0,0,0,1,1,1,1,1,1,1
582,1,1,0,0,0,1,1,1,1,1,1,1,1,1
583,0,0,1,0,1,0,0,0,1,1,1,1,1,3
584,1,1,0,1,1,0,0,0,1,0,1,1,1,1
585,0,0,0,0,0,0,0,0,1,1,0,1,0,2
586,0,1,0,0,0,1,1,0,1,1,1,1,0,1
587,0,0,1,0,1,1,0,0,0,0,0,1,1,1
588,0,1,0,0,1,1,1,0,1,1,1,1,1,1
589,1,0,0,0,0,0,0,0,1,1,0,1,1,2
590,1,1,0,1,1,1,0,0,1,1,1,1,0,1
591,1,0,1,0,1,0,1,1,0,1,1,0,0,1
592,1,1,0,1,0,1,0,0,1,1,1,1,0,2
593,1,1,1,0,1,0,0,0,1,1,0,1,1,1
594,0,1,1,1,1,0,0,0,1,1,0,1,0,1
595,1,0,1,0,0,0,0,0,1,1,1,0,0,1
596,1,0,0,0,0,0,0,1,1,0,1,1,1,1
597,0,1,1,1,0,0,0,1,1,1,1,1,0,1
598,0,1,1,0,0,1,0,0,1,1,1,0,1,1
599,1,0,1,0,0,0,0,0,1,1,1,0,1,1
600,1,0,0,0,0,1,1,0,1,0,1,1,1,1
601,1,1,1,0,0,1,1,0,1,0,1,1,1,1
602,1,1,0,0,1,1,0,0,0,1,0,1,1,1
603,0,0,0,1,1,1,0,0,1,1,1,1,0,1
604,0,1,1,0,0,0,1,0,0,1,0,1,1,1
605,1,1,1,0,1,0,0,0,0,1,0,1,1,1
606,0,0,1,0,0,0,0,0,1,0,1,1,1,2
607,0,0,1,1,0,0,0,1,1,0,1,0,1,1
608,0,0,0,0,1,0,0,1,1,1,0,1,0,1
609,0,1,0,1,1,0,0,1,1,1,1,1,1,1
610,1,1,1,0,0,1,1,1,0,1,0,1,1,1
611,1,0,0,0,1,0,1,0,1,0,1,1,1,1
612,0,0,0,0,0,1,0,0,1,1,1,0,0,1
613,0,0,0,0,0,0,1,0,1,1,0,1,1,2
614,1,0,1,1,0,0,0,0,0,1,1,1,1,1
615,0,1,0,0,1,0,0,0,0,1,1,1,1,1
616,0,1,0,0,1,0,0,0,0,0,0,1,1,1
617,0,1,1,1,0,0,0,1,0,1,0,1,1,1
618,0,1,0,0,0,0,0,0,0,0,0,1,1,1
619,1,1,1,1,0,1,0,1,1,1,1,1,0,1
620,1,1,1,0,0,0,0,0,1,0,0,1,1,1
621,0,0,1,1,1,1,0,0,1,1,1,0,1,1
622,1,0,0,1,1,1,0,0,0,1,1,1,0,1
623,1,0,1,1,1,0,1,1,0,1,1,0,1,1
624,1,1,0,1,0,1,0,0,1,1,1,1,1,1
625,1,1,0,1,0,0,0,1,1,0,1,0,1,1
626,1,0,0,1,0,1,0,0,1,0,1,1,0,1
627,0,1,0,0,1,1,0,0,1,0,1,1,0,1
628,1,0,1,0,1,1,0,0,1,1,0,1,1,1
629,0,0,0,1,0,0,0,1,0,1,1,0,0,1
630,1,1,1,1,1,1,1,1,1,0,1,1,1,1
631,1,0,0,0,0,1,1,1,1,1,1,0,1,1
632,1,0,1,1,0,0,0,0,1,0,1,0,1,1
633,1,1,0,0,0,0,0,1,1,0,1,0,1,1
634,1,1,1,1,0,1,1,0,1,0,0,1,0,1
635,0,0,0,1,0,0,0,1,1,0,1,0,1,1
636,0,0,1,0,0,1,0,1,1,1,1,0,1,1
637,1,0,0,0,0,0,0,0,1,0,1,0,1,1
638,1,0,0,1,0,0,0,0,0,1,0,1,0,1
639,1,1,0,1,1,0,0,0,1,0,1,0,1,1
640,0,1,1,0,0,1,1,0,1,0,1,1,0,1
641,0,1,0,0,0,0,1,0,1,0,1,1,1,1
642,1,0,0,1,1,0,0,1,0,1,1,0,0,1
643,0,1,0,0,1,0,0,0,1,0,1,1,0,1
644,0,0,1,0,0,1,1,1,1,1,1,0,1,1
