,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,Data,Data,num
357,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,19
358,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,8
359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9
360,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
361,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8
362,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1
363,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1
364,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,2
365,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,4
366,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
367,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,5
368,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,5
369,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
370,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,3
371,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,14
372,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,4
373,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,4
374,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,2
375,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2
376,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,3
377,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,5
378,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2
379,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
380,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,6
381,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
382,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5
383,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2
384,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,8
385,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1
386,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1
387,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,7
388,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
390,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,4
391,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,4
392,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,3
393,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,10
394,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
395,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,5
396,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,6
397,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,5
398,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,2
399,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,3
400,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,5
401,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1
402,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,3
403,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
404,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2
405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
406,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,13
407,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
408,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,8
409,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,10
410,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,4
411,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1
412,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1
413,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,3
414,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1
415,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1
416,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
417,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,8
418,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
420,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,2
421,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
422,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
423,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,4
424,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,3
425,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,2
426,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10
427,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,3
428,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1
429,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
430,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2
431,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7
432,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,6
433,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,3
434,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,9
435,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2
436,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
437,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1
438,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,5
439,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4
440,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
441,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
442,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
443,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,5
444,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
445,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,3
446,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,5
447,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,2
448,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,6
449,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,8
450,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
451,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,18
452,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,9
453,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
454,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,3
455,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,2
456,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
457,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
458,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,4
459,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,2
460,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
461,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5
462,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
463,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
464,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1
465,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,10
466,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
467,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
468,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2
469,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,7
470,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2
471,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,5
472,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
473,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2
474,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2
475,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,3
476,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
477,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
478,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
479,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3
480,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
481,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,3
482,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1
483,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1
484,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1
485,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1
486,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4
487,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,4
488,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3
489,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2
490,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,2
491,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
492,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,7
493,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
494,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1
495,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5
496,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,8
497,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
498,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,2
499,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,2
500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,6
501,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
502,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2
503,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
504,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
505,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
506,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
507,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1
508,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
509,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
510,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
511,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,5
512,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,6
513,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
514,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,5
515,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4
516,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,6
517,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,2
518,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1
519,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,22
520,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
521,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
522,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
523,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,5
524,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,3
525,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
526,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
527,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,7
528,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1
529,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,3
530,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,6
531,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,4
532,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
533,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1
534,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2
535,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,10
536,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3
537,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,5
538,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,7
539,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,9
540,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
541,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,10
542,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
543,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1
544,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,5
545,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,14
546,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1
547,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1
548,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
549,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,2
550,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,9
551,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
552,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,5
553,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1
554,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,6
555,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
556,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,4
557,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,4
558,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3
559,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
560,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
561,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,13
562,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1
563,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,17
564,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
565,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3
566,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,10
567,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,6
568,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
569,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6
570,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,4
571,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,6
572,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8
573,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
574,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,9
575,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
576,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,4
577,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,7
578,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6
579,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,6
580,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1
581,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,17
582,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4
583,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
584,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,3
585,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,9
586,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,3
587,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
588,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
589,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
590,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,7
591,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,14
592,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3
593,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,3
594,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,8
595,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,2
596,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,7
597,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
598,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,2
599,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2
600,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,3
601,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1
602,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
603,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,8
604,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1
605,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,2
606,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1
607,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5
608,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
609,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,4
610,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2
611,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
613,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1
614,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1
615,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,6
616,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,4
617,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,6
618,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,5
619,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,2
620,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,5
621,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
622,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,5
623,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1
624,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1
625,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1
626,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
627,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1
628,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,7
629,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,3
630,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
631,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,2
632,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
633,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
634,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,4
635,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
636,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,5
637,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,3
638,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,2
639,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
640,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
641,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1
642,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3
643,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,3
644,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,2
645,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
646,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,3
647,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1
648,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,10
649,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
650,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,3
651,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
652,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
653,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1
654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
655,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
656,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2
657,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
658,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,3
659,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
660,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2
661,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2
662,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
663,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,4
664,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
665,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,3
666,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,3
667,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,5
668,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,8
669,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
670,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
671,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,2
672,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
673,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,4
674,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,7
675,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,2
676,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
677,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,5
678,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3
679,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1
680,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
681,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
682,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4
683,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
684,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1
685,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
686,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,4
687,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,3
688,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1
689,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1
690,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4
691,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1
692,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1
693,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4
694,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
695,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
696,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
697,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
698,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,2
699,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1
700,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
701,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,9
702,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,6
703,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6
704,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,2
705,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2
706,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,2
707,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1
708,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
709,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,5
710,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1
711,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,5
712,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
713,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,7
714,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1
715,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
716,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,2
717,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
718,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
719,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,5
720,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
721,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
722,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
