,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_4,stab_4,stab_4,stab_4,Data,Data,Data,Data,Data,num
292,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7
293,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,5
294,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4
295,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
296,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,8
297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,7
298,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,2
299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,6
300,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6
301,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,6
302,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,5
303,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3
304,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
305,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,6
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17
307,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
308,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,18
309,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,3
310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,7
311,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,3
312,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
313,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,27
314,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,2
315,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,5
316,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,3
317,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,3
318,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
319,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3
320,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,9
321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5
322,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
323,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,6
324,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7
325,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
326,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4
328,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,2
329,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,8
330,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1
331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,7
332,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,4
333,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,17
334,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
335,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,3
336,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2
337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7
339,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,68
340,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,2
341,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,3
342,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
343,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,4
344,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,5
345,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,3
346,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
347,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,3
348,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,27
349,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,4
350,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4
351,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6
352,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,12
353,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,2
354,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,10
355,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,21
356,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,3
357,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,7
358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,9
359,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2
360,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
361,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
362,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
363,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,8
364,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,6
365,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,10
366,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,5
367,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
368,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,6
369,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,9
370,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,3
371,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,8
372,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3
373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7
375,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
376,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4
377,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,4
378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3
380,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4
381,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
382,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,5
383,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,36
384,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
385,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
386,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,4
387,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,2
388,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4
389,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2
390,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,3
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11
392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,19
393,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
394,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
395,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,6
396,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2
397,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,2
398,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
399,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2
400,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
401,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
402,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,7
403,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
404,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,6
405,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,8
406,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
407,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8
408,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,5
409,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,12
410,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1
411,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,7
412,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3
413,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,4
414,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,9
415,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2
416,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
417,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1
418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,4
419,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,2
420,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,10
421,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,3
422,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
423,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,5
424,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
425,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,4
426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3
427,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4
428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9
429,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,2
430,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,5
431,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
432,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
433,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,21
434,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,2
435,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,3
436,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2
437,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
438,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,4
439,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,3
440,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
441,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
442,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,2
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,8
444,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
445,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,19
446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,20
447,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
448,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,4
449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,6
450,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,4
451,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2
452,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
453,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,2
454,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
455,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2
456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9
457,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6
458,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6
459,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,8
460,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,2
461,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,6
462,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,5
463,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
464,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
465,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,3
466,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1
467,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,6
468,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2
469,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2
470,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2
471,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2
472,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,11
473,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4
474,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,12
475,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,6
476,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,3
477,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
478,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,3
479,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
480,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
481,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,7
482,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
484,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,2
485,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4
486,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4
487,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,2
488,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3
489,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5
490,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,6
491,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3
492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,26
493,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1
494,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,23
495,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,23
496,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2
497,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,8
498,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2
499,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,3
501,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,11
502,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
503,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,6
504,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,16
505,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2
506,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
507,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
508,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,3
509,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3
510,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4
511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3
512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
514,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
515,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,7
516,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,8
517,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
518,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,5
520,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,4
521,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,17
522,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,7
523,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
524,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6
525,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
526,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
527,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3
528,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
529,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,2
530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4
531,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
532,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,12
533,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,5
534,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,4
535,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,4
536,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,4
537,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,2
538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,50
539,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2
540,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,3
541,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,5
543,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
544,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
545,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
546,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8
548,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3
549,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
550,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
551,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
552,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,6
553,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
554,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
555,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,3
556,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
557,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1
558,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
559,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
560,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
561,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2
562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
563,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,3
564,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2
565,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
566,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
567,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1
568,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1
569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4
570,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,5
571,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
572,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,2
573,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5
574,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2
575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
576,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,5
577,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7
578,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,8
579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
580,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
581,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,23
583,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
584,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,11
585,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6
586,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,12
587,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,5
588,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,5
589,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,3
590,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
591,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
592,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
593,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2
