,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,Data,Data,Data,num
43,0,0,0,0,0,1,0,1,0,1,1,1,1,20
44,0,1,0,1,0,1,0,0,0,0,1,1,1,69
45,0,0,1,0,1,1,0,0,0,0,1,1,1,1
46,0,1,0,0,0,0,1,0,0,0,1,1,1,3
47,0,1,0,0,0,0,0,0,0,1,1,1,1,15
48,0,1,0,0,0,0,0,1,0,0,1,1,1,85
49,0,1,0,1,0,1,0,1,0,1,1,1,1,82
50,1,0,0,0,0,0,0,0,0,0,1,0,1,77
51,0,1,0,0,0,0,0,0,0,0,1,1,0,441
52,0,0,0,1,0,0,0,1,0,0,1,1,1,78
53,0,1,0,1,0,0,0,1,0,0,1,1,0,63
54,1,1,0,1,0,1,0,0,0,0,0,1,0,6
55,0,0,0,0,0,0,1,0,0,0,1,1,1,160
56,1,1,1,1,0,0,0,0,0,0,1,0,1,155
57,0,0,0,0,0,0,0,0,0,1,1,0,1,5
58,1,1,1,1,1,0,1,1,0,0,1,0,1,3
59,0,0,0,0,0,0,1,0,1,0,1,1,1,17
60,0,1,0,0,0,0,0,0,0,0,1,1,1,361
61,1,1,0,1,0,1,0,1,0,1,1,0,0,3
62,0,1,1,1,1,1,0,1,0,1,1,1,1,8
63,1,1,1,0,1,1,1,1,0,0,1,0,1,3
64,0,1,0,1,0,0,1,1,0,0,1,1,1,1
65,1,1,1,1,1,0,0,0,0,0,1,0,1,84
66,0,1,1,1,1,1,1,1,0,1,1,1,1,8
67,1,0,0,0,0,0,0,0,0,0,0,1,0,7
68,1,1,1,1,1,1,1,1,1,1,1,0,1,193
69,1,1,1,0,1,0,1,0,1,0,1,0,1,5
70,0,0,0,0,0,1,0,0,0,0,1,1,0,46
71,0,0,0,1,0,1,0,0,0,0,1,1,1,127
72,0,0,0,0,0,1,0,1,0,0,1,1,1,139
73,0,0,0,1,0,1,0,1,0,0,1,1,0,53
74,1,0,1,0,1,0,1,0,1,0,1,1,1,32
75,0,0,1,0,1,0,0,0,0,0,1,1,1,21
76,0,0,0,0,1,0,0,0,0,0,1,1,1,162
77,0,1,0,1,0,1,0,1,0,1,1,0,0,6
78,1,1,0,1,0,1,0,0,0,0,1,0,0,3
79,1,0,1,0,0,1,1,0,1,0,0,1,1,1
80,1,1,1,0,1,0,1,0,1,0,0,1,1,7
81,0,0,1,0,1,0,1,0,0,0,0,1,1,16
82,1,0,1,0,1,0,0,0,0,0,1,1,1,15
83,0,1,0,1,0,1,0,1,0,1,0,1,0,7
84,1,1,1,1,1,1,1,0,0,0,1,0,1,65
85,1,0,0,1,1,1,0,1,0,0,1,0,1,1
86,0,1,1,1,0,1,1,1,0,1,1,1,1,18
87,0,1,0,0,0,1,0,1,0,0,1,1,0,50
88,0,1,0,0,0,1,0,0,0,0,1,1,1,95
89,0,1,0,1,1,0,0,0,0,0,1,0,1,1
90,0,1,0,1,1,1,0,0,0,0,1,0,1,1
91,1,0,1,0,0,0,0,0,1,0,0,1,1,5
92,0,0,0,1,0,1,0,0,0,0,1,1,0,52
93,0,1,0,1,0,0,0,1,0,1,1,1,1,24
94,1,1,1,1,1,1,1,1,1,0,1,0,1,55
95,1,0,0,1,0,1,0,0,0,0,0,1,1,3
96,1,1,0,0,0,0,0,0,0,0,1,1,1,2
97,1,0,1,0,0,0,0,0,0,0,1,0,1,3
98,0,0,1,0,0,0,0,0,0,0,0,1,1,16
99,0,1,1,1,1,1,0,0,0,0,0,0,1,3
100,1,0,0,0,0,0,1,0,0,0,0,1,1,7
101,1,1,1,0,0,0,0,1,0,0,1,0,1,3
102,1,0,1,0,1,0,1,0,1,0,1,0,1,1
103,0,1,0,1,0,1,0,1,0,1,0,0,1,5
104,1,0,1,0,1,0,1,1,0,0,0,1,1,2
105,0,1,0,1,0,1,0,0,0,1,1,1,0,22
106,1,1,0,1,0,1,1,1,0,1,0,0,1,3
107,1,1,1,1,1,1,1,0,1,0,1,0,1,2
108,0,1,0,1,0,0,0,0,0,1,1,1,1,13
109,1,1,1,1,1,1,0,1,1,1,1,0,1,2
110,0,0,0,0,0,1,0,0,0,0,1,0,1,4
111,1,0,1,1,1,0,1,1,1,0,1,0,0,1
112,0,0,0,0,0,1,1,0,0,1,1,1,1,2
113,1,1,1,0,1,0,0,0,0,0,0,1,0,6
114,1,0,1,1,1,0,0,0,0,0,0,1,1,4
115,0,1,1,1,0,1,0,1,0,1,1,1,1,15
116,0,0,0,0,0,1,1,0,0,1,1,0,0,1
117,0,0,0,0,0,1,0,1,0,0,1,1,0,41
118,0,1,1,1,0,1,0,1,0,1,1,0,1,14
119,0,0,0,0,0,0,0,1,0,0,1,1,0,57
120,1,0,1,0,0,0,0,0,0,0,1,1,1,23
121,0,0,0,0,1,1,1,1,0,0,1,1,1,2
122,0,1,1,1,1,1,1,1,0,0,0,0,1,5
123,1,1,0,1,0,1,0,1,0,0,0,1,0,4
124,1,1,0,1,1,1,0,1,0,1,0,1,0,1
125,1,1,0,1,0,1,0,1,0,0,1,0,0,2
126,0,0,0,1,0,0,0,0,0,1,1,1,1,15
127,0,0,1,0,1,0,1,0,1,0,0,1,1,5
128,1,1,0,0,0,0,0,0,0,0,1,1,0,4
129,1,0,0,0,0,0,0,1,0,0,1,0,1,4
130,1,0,0,0,1,0,1,0,0,0,1,1,1,5
131,0,1,1,1,1,0,1,1,1,0,1,1,1,1
132,0,1,0,1,0,1,1,0,0,0,1,1,0,2
133,0,1,0,1,0,1,0,0,0,0,0,1,0,6
134,0,1,0,1,0,1,0,1,0,0,1,1,1,61
135,1,1,1,1,0,1,1,1,0,0,1,0,1,2
136,0,1,1,1,0,1,1,1,0,1,1,0,1,23
137,0,0,0,1,0,1,0,1,0,1,1,1,1,29
138,0,1,0,1,0,0,0,1,0,0,1,1,1,90
139,0,1,0,1,1,1,1,1,0,1,1,1,1,5
140,0,0,1,0,0,0,0,0,0,1,1,1,1,6
141,0,1,0,1,0,0,0,0,0,0,0,1,0,7
142,1,0,0,0,0,0,0,0,0,1,0,1,1,5
143,0,1,0,0,1,1,1,0,1,0,1,1,1,1
144,1,0,0,0,0,1,0,1,0,0,0,1,0,1
145,0,1,1,1,1,1,1,1,0,1,1,0,1,7
146,0,1,1,0,0,0,0,0,0,0,0,0,1,6
147,0,1,1,1,1,1,0,1,0,1,1,0,1,7
148,1,1,0,1,0,1,0,1,0,1,1,0,1,7
149,0,1,0,1,1,1,0,0,0,0,0,0,1,3
150,1,1,0,1,0,1,1,1,0,1,1,0,1,7
151,0,0,0,1,0,1,0,1,0,0,0,1,0,1
152,0,1,0,1,1,1,0,1,0,1,1,0,1,7
153,0,1,0,0,0,0,0,0,1,0,1,1,1,5
154,1,0,1,1,0,1,0,0,1,0,0,1,1,1
155,0,1,0,1,0,0,0,1,0,1,1,1,0,6
156,1,1,0,1,0,1,0,1,0,1,0,1,0,5
157,0,0,0,1,0,1,0,1,0,0,1,1,1,65
158,0,0,1,0,1,0,1,0,1,0,1,1,1,12
159,0,1,0,0,0,0,0,0,0,0,1,0,0,14
160,1,0,0,0,1,0,1,0,1,0,0,1,1,6
161,0,0,0,0,0,0,0,1,0,1,1,1,1,82
162,1,1,0,0,0,0,0,0,1,0,1,0,1,1
163,1,1,1,1,1,1,1,1,0,1,1,0,0,3
164,1,1,1,0,0,0,0,0,0,0,0,1,0,9
165,0,1,1,0,0,1,0,1,0,0,1,1,1,1
166,1,1,1,1,1,1,0,0,0,0,1,0,0,4
167,0,1,0,0,0,0,0,1,0,1,1,1,0,4
168,0,1,0,1,1,1,0,1,0,0,1,1,0,4
169,0,0,0,0,1,0,1,0,0,0,1,1,1,27
170,1,0,1,0,1,1,1,1,1,0,0,1,0,1
171,1,0,1,0,0,0,0,0,0,0,0,1,0,6
172,0,1,0,0,0,1,0,1,0,1,1,1,1,20
173,1,0,1,1,1,0,1,0,0,0,0,1,1,7
174,1,1,1,0,1,1,1,1,1,1,0,1,0,1
175,1,1,1,0,0,0,0,1,0,0,0,1,1,3
176,1,1,1,1,1,1,1,0,0,0,0,1,1,1
177,0,0,1,0,0,0,0,0,1,0,1,1,1,2
178,1,0,1,1,1,1,1,1,0,0,1,0,0,1
179,1,1,1,1,1,1,0,1,0,1,1,0,1,7
180,1,0,1,1,0,1,0,0,0,1,1,1,1,1
181,1,0,1,1,1,1,1,1,0,1,0,1,0,1
182,1,0,0,0,0,0,0,0,0,1,1,1,1,3
183,1,1,1,1,0,0,0,0,0,0,1,1,1,4
184,0,0,0,1,1,0,0,0,0,0,1,1,1,5
185,0,1,0,0,0,0,0,0,0,0,1,0,1,12
186,1,0,1,1,0,1,1,1,0,1,1,1,1,1
187,1,0,0,0,1,0,0,0,0,0,1,1,1,12
188,0,1,0,1,0,0,0,0,0,0,1,0,0,8
189,1,0,0,1,0,1,0,1,0,0,1,0,0,3
190,0,0,0,1,0,1,0,0,0,1,1,1,1,18
191,0,0,0,0,0,0,0,0,0,0,0,1,0,5
192,0,0,0,1,0,1,0,0,0,0,0,1,0,3
193,1,1,1,0,0,0,0,1,0,0,1,0,0,2
194,0,1,1,1,1,1,1,1,1,1,1,0,1,10
195,1,0,0,0,0,0,1,0,0,0,1,1,1,7
196,1,0,1,1,1,1,1,1,0,0,0,1,0,2
197,1,1,1,1,0,0,0,0,0,0,1,0,0,6
198,1,1,1,1,1,0,1,1,1,0,1,0,1,1
199,0,1,1,0,1,0,1,0,1,0,0,0,1,2
200,1,0,1,1,1,1,1,1,1,1,1,0,1,8
201,1,0,1,0,1,0,1,0,1,1,0,1,1,5
202,0,1,0,1,0,0,0,1,0,1,1,0,0,1
203,0,1,1,1,1,1,0,1,1,1,0,0,1,1
204,0,0,0,1,0,0,0,1,1,0,0,0,0,1
205,1,1,1,1,1,1,1,1,0,1,0,1,0,3
206,1,1,1,1,1,0,1,0,1,0,0,1,0,4
207,0,0,1,0,1,0,1,0,0,0,1,1,1,10
208,1,1,1,1,1,1,1,1,0,0,0,1,0,2
209,0,1,0,1,0,1,1,1,0,0,1,1,0,2
210,1,1,1,1,1,1,0,1,0,1,1,1,1,5
211,1,1,1,1,1,1,1,1,1,1,1,1,1,4
212,0,1,1,0,0,0,1,0,0,0,0,1,1,1
213,0,0,0,0,0,0,0,1,0,0,0,1,0,1
214,1,1,1,1,1,0,1,0,0,0,1,1,1,1
215,0,0,0,1,0,0,0,0,0,0,1,0,1,6
216,1,0,1,0,1,0,1,0,0,0,1,0,0,3
217,1,1,1,1,0,1,0,1,0,0,1,1,0,1
218,1,1,1,0,1,0,0,1,0,0,1,0,0,1
219,1,1,1,1,0,1,0,1,0,1,1,0,1,9
220,0,0,1,0,0,0,1,0,0,0,1,1,1,8
221,0,1,0,1,0,1,1,0,0,0,0,0,1,4
222,0,0,0,1,0,1,0,1,0,1,1,1,0,13
223,0,1,0,1,1,1,0,1,0,1,1,1,0,6
224,0,1,1,1,0,0,0,1,0,0,0,0,0,1
225,0,0,1,1,0,1,0,1,0,0,1,1,0,2
226,0,0,0,1,0,0,1,1,1,0,1,1,1,1
227,0,1,1,0,1,1,1,1,0,0,1,1,1,1
228,0,0,1,0,0,1,0,1,0,0,1,1,1,1
229,1,0,1,0,1,0,1,1,1,1,1,0,0,5
230,1,1,1,1,1,1,1,0,0,0,0,1,0,6
231,1,1,1,1,0,1,0,1,0,1,1,1,1,9
232,0,0,0,1,1,1,0,0,0,0,1,1,1,2
233,1,0,1,0,1,1,1,1,0,0,1,0,0,3
234,1,0,1,0,0,1,0,1,0,0,0,1,1,1
235,0,1,0,0,0,1,0,0,1,0,1,1,0,1
236,0,0,0,0,0,1,0,0,0,1,1,1,1,15
237,1,0,1,0,1,1,1,0,1,0,0,1,1,5
238,1,1,1,0,1,1,0,0,0,0,1,0,1,2
239,0,1,0,1,1,1,0,1,0,1,1,1,1,9
240,1,0,1,1,1,0,1,0,0,0,1,0,0,1
241,1,1,0,1,0,0,0,0,0,0,1,0,1,7
242,1,0,1,0,1,0,0,0,0,1,0,1,1,4
243,0,1,1,1,0,1,0,0,0,1,1,1,1,2
244,1,0,1,1,1,1,1,0,1,0,0,1,1,2
245,0,0,0,0,0,0,0,0,1,0,1,0,1,3
246,0,0,0,0,0,0,0,0,0,1,1,1,0,2
247,1,1,1,1,1,0,1,1,1,1,1,0,0,1
248,1,1,0,1,0,1,0,1,1,1,0,1,1,1
249,1,0,0,0,1,0,1,0,0,0,0,1,1,11
250,1,0,0,1,0,1,0,0,0,0,0,1,0,2
251,0,1,0,1,0,1,0,1,0,0,0,1,0,7
252,1,1,1,1,1,1,1,0,1,1,1,0,1,11
253,0,1,1,1,1,1,0,1,0,1,0,0,1,3
254,0,1,0,1,0,1,0,0,1,0,0,0,1,3
255,0,0,0,1,0,1,0,1,1,0,1,1,0,1
256,0,1,1,1,0,1,0,1,0,0,1,1,0,4
257,0,1,0,0,0,1,0,1,0,1,1,1,0,7
258,0,1,1,1,0,1,0,0,0,0,1,0,1,2
259,1,1,0,0,0,0,0,0,0,0,0,0,1,2
260,0,1,0,1,0,1,1,1,1,1,0,0,1,4
261,1,1,1,1,1,1,1,0,0,0,1,0,0,1
262,0,1,1,1,1,1,1,1,0,0,1,1,1,1
263,0,0,0,1,0,0,0,0,0,0,1,0,0,1
264,1,0,1,1,0,0,0,0,0,0,0,1,1,3
265,1,1,1,1,0,1,1,1,0,1,1,0,1,8
266,0,1,0,1,0,1,1,1,0,1,1,1,1,9
267,0,0,0,0,0,0,1,0,0,1,1,1,1,3
268,1,0,1,0,0,1,0,0,0,0,1,0,0,1
269,1,0,1,0,1,0,0,1,0,0,1,0,0,6
270,0,0,0,0,0,0,0,0,1,1,1,1,1,15
271,0,1,1,1,1,1,1,1,1,1,0,0,1,7
272,1,1,1,1,1,1,1,1,0,1,1,0,1,12
273,1,0,1,0,1,1,0,0,0,0,0,1,1,3
274,1,1,0,1,0,1,1,1,0,1,1,1,1,8
275,0,0,0,0,1,0,1,0,1,0,1,1,1,7
276,0,0,0,1,0,1,0,0,0,1,0,1,1,1
277,1,0,1,0,1,0,1,1,0,0,1,1,0,1
278,1,0,1,0,0,1,0,1,0,1,0,1,1,1
279,0,1,0,1,0,0,0,1,1,0,1,1,1,1
280,1,1,1,0,0,1,0,0,0,0,1,0,1,3
281,1,1,0,1,1,0,1,0,1,0,0,0,1,1
282,1,1,1,1,1,1,0,1,0,1,1,1,0,2
283,1,1,1,1,0,1,0,0,0,0,0,1,0,8
284,1,0,0,1,0,0,0,0,0,0,0,1,1,1
285,0,1,0,0,0,0,0,1,0,1,1,1,1,14
286,1,1,1,1,1,0,1,1,1,1,1,0,1,6
287,1,0,1,0,1,0,1,0,1,1,1,0,0,2
288,0,1,0,1,0,1,0,1,0,0,0,1,1,4
289,1,0,1,1,1,1,0,0,0,1,0,1,1,1
290,1,0,1,0,1,0,0,0,1,0,0,1,1,7
291,1,1,1,0,1,1,1,1,1,0,1,0,1,3
292,1,0,1,0,0,0,1,1,1,1,0,1,1,1
293,0,1,0,0,1,0,0,0,0,0,1,0,1,2
294,0,1,0,1,0,1,0,1,0,0,1,0,0,5
295,1,0,1,1,0,0,0,0,0,0,1,0,1,2
296,0,1,0,1,0,0,0,0,0,0,1,0,1,1
297,1,0,1,0,1,0,1,1,0,0,1,0,0,3
298,1,0,1,0,1,0,1,1,1,0,0,1,1,4
299,0,0,0,0,1,0,0,0,0,0,0,1,1,4
300,1,1,1,1,1,1,1,0,1,1,1,1,0,1
301,1,1,1,1,1,1,1,1,1,1,0,0,1,5
302,1,0,1,1,1,1,0,0,0,0,0,1,1,1
303,1,1,1,1,1,1,0,0,1,0,1,0,1,1
304,0,1,0,1,1,1,0,1,0,1,1,0,0,2
305,1,1,1,1,1,1,0,1,0,0,1,0,1,5
306,0,0,0,0,0,0,0,1,0,0,1,0,1,1
307,1,0,1,1,1,0,0,0,0,0,1,0,1,1
308,0,1,0,1,0,0,0,0,0,1,0,1,0,1
309,1,1,1,1,1,1,1,0,1,0,0,1,0,5
310,1,1,1,0,1,1,1,0,1,0,0,1,1,1
311,0,1,1,1,0,1,0,0,0,0,1,1,0,3
312,0,0,1,1,1,1,1,1,1,0,1,0,1,1
313,0,0,0,1,0,0,1,0,0,0,1,1,1,1
314,1,1,0,0,0,0,0,0,0,0,1,0,0,6
315,1,0,1,0,1,1,0,0,0,0,1,0,0,3
316,1,0,1,1,1,1,1,1,1,0,1,1,1,3
317,1,1,1,0,1,0,1,1,1,0,1,1,1,1
318,0,1,1,1,0,1,1,1,0,1,0,0,1,1
319,0,0,0,0,1,1,1,0,1,0,1,1,1,1
320,0,1,0,1,0,0,0,1,0,0,0,1,0,1
321,1,1,1,0,1,1,1,1,1,1,0,0,1,1
322,1,0,0,1,0,1,1,1,0,1,1,1,1,1
323,1,1,0,0,0,1,0,1,0,0,1,1,0,2
324,0,1,0,0,1,1,1,1,0,0,1,1,1,1
325,1,1,0,1,0,1,0,0,0,0,1,1,0,2
326,1,0,0,0,0,0,0,0,1,0,0,1,1,6
327,0,1,0,1,1,0,0,0,0,0,1,1,0,2
328,1,0,0,0,0,1,0,0,0,0,0,1,1,5
329,0,0,1,0,0,0,1,0,1,0,1,1,1,2
330,0,1,1,1,0,1,1,1,0,0,1,1,0,1
331,1,1,1,1,1,1,0,1,1,0,1,1,1,1
332,0,1,0,1,0,1,0,1,0,1,1,0,1,10
333,1,1,0,1,0,1,1,0,0,0,1,0,1,1
334,1,1,1,0,1,0,0,0,0,0,1,0,1,3
335,0,0,0,1,1,0,0,1,0,0,1,1,0,2
336,0,0,0,0,0,1,1,1,1,1,1,1,1,1
337,1,0,0,0,0,0,0,1,0,0,1,1,1,1
338,0,0,1,1,0,1,0,1,0,1,1,1,1,1
339,0,0,0,1,0,0,0,0,0,1,1,1,0,2
340,1,0,0,1,0,0,0,1,0,1,1,1,1,1
341,1,0,1,0,1,1,1,0,0,0,1,1,0,1
342,0,0,0,1,0,0,0,1,0,0,0,1,1,2
343,1,1,0,0,0,1,0,0,0,0,0,0,0,1
344,1,0,1,0,0,1,0,1,0,0,1,0,0,3
345,1,1,1,1,0,1,1,1,0,1,1,1,1,8
346,1,1,1,0,0,0,0,0,0,0,0,0,1,2
347,0,0,0,0,1,0,1,0,1,0,0,1,1,1
348,1,0,0,1,0,1,0,0,0,0,1,0,0,2
349,0,0,0,1,0,1,1,1,0,0,1,1,0,1
350,1,1,1,1,0,1,1,1,1,1,1,1,0,1
351,1,0,1,0,0,0,1,0,0,0,0,1,1,12
352,1,0,0,0,1,0,1,0,1,0,1,1,1,2
353,1,0,1,0,1,0,0,0,0,0,1,0,0,3
354,1,1,1,1,1,0,1,0,0,0,1,0,1,1
355,1,1,0,1,0,0,0,1,0,0,0,1,1,2
356,1,1,1,1,1,0,0,1,0,0,1,0,1,6
357,0,0,0,0,1,0,0,0,0,0,1,1,0,3
358,1,1,1,1,0,1,0,1,0,0,0,1,0,7
359,1,0,1,0,0,0,0,0,0,1,1,1,1,1
360,0,1,1,1,1,1,1,0,0,0,1,1,0,1
361,0,1,0,0,0,0,0,0,0,0,0,1,1,7
362,1,1,0,0,0,0,0,0,0,0,0,1,0,4
363,0,0,0,0,0,0,0,1,0,1,1,1,0,2
364,1,1,1,0,1,1,1,0,0,0,1,0,1,2
365,0,1,0,1,1,1,1,1,0,1,1,0,1,4
366,1,1,0,1,0,1,1,1,0,1,1,1,0,1
367,1,1,1,1,1,1,0,1,0,0,0,1,0,1
368,1,1,0,1,1,1,0,1,0,1,1,1,1,13
369,1,0,1,1,0,1,0,0,0,0,0,1,1,1
370,0,0,0,1,0,0,0,1,0,1,1,1,0,4
371,0,0,0,0,1,1,0,0,0,0,1,1,0,1
372,0,1,1,1,0,1,0,1,0,1,0,1,1,1
373,1,0,1,1,1,1,1,1,0,0,1,0,1,2
374,1,0,1,1,1,1,1,1,1,1,1,1,1,2
375,0,1,0,0,0,1,0,0,0,1,1,1,1,12
376,1,1,0,1,1,1,0,1,0,1,1,0,0,2
377,0,1,1,1,0,0,0,0,0,0,1,0,1,1
378,1,0,1,0,1,0,0,0,0,0,0,1,0,6
379,1,1,1,0,1,0,1,1,0,0,1,0,1,2
380,1,0,1,1,0,0,0,0,0,0,1,0,0,4
381,0,0,0,0,1,0,1,0,0,0,1,1,0,1
382,1,0,1,0,0,0,1,0,1,0,0,1,1,5
383,1,1,0,1,0,1,0,1,0,1,1,1,0,3
384,1,1,0,1,0,0,0,0,0,0,1,1,1,5
385,1,1,1,1,0,1,1,1,0,1,1,1,0,1
386,0,1,1,1,1,1,1,1,1,0,1,0,1,3
387,1,1,0,0,0,1,0,0,0,0,1,0,1,2
388,1,1,0,1,0,0,0,0,0,0,1,0,0,5
389,1,0,0,1,0,0,0,1,0,1,1,0,1,1
390,0,1,0,0,1,1,1,1,0,0,0,0,1,1
391,1,1,0,1,0,1,0,1,0,0,1,0,1,1
392,1,1,0,0,0,0,0,1,0,0,0,1,1,2
393,0,1,0,1,1,1,1,1,0,1,1,1,0,1
394,1,1,1,0,0,0,0,1,0,1,0,1,1,1
395,1,1,1,1,1,0,1,0,1,0,1,1,1,2
396,1,1,1,1,1,0,1,1,0,0,0,1,0,2
397,1,1,1,1,0,0,0,1,0,0,0,1,1,2
398,1,1,0,0,0,0,0,0,0,1,1,0,1,3
399,1,1,1,0,1,1,1,1,1,1,1,0,1,5
400,1,0,0,0,0,0,0,0,0,0,0,0,1,5
401,1,1,1,0,0,0,0,0,0,0,1,1,1,1
402,0,1,0,1,0,0,0,0,0,1,1,1,0,9
403,0,1,0,1,0,1,0,1,1,0,0,0,1,1
404,1,1,1,0,0,1,0,1,0,0,0,1,0,1
405,1,1,0,1,1,1,1,1,0,1,1,0,0,2
406,0,1,1,1,1,1,0,0,0,0,1,0,1,7
407,1,0,1,1,1,0,1,1,0,0,1,0,0,1
408,0,0,1,0,0,0,0,0,0,0,1,0,1,2
409,0,1,1,0,0,0,0,0,0,0,1,1,1,2
410,1,1,1,0,1,0,0,1,0,0,0,0,1,1
411,1,1,1,0,0,1,0,1,0,0,0,1,1,3
412,1,1,0,1,0,1,0,0,0,0,1,0,1,2
413,0,1,1,1,0,1,1,1,0,0,1,0,0,1
414,0,1,0,0,1,0,1,0,1,0,0,0,1,2
415,1,0,1,0,1,0,0,0,0,0,0,0,1,4
416,0,1,1,1,1,0,1,1,0,0,0,0,1,1
417,1,1,1,1,0,0,0,0,0,1,1,0,1,3
418,0,0,0,0,0,1,0,0,1,0,1,1,1,3
419,1,1,1,1,1,0,0,1,1,0,1,1,0,1
420,1,1,1,0,1,0,1,0,1,0,0,0,1,2
421,0,0,0,0,1,1,1,1,1,1,1,1,1,3
422,1,1,1,1,1,1,1,1,0,1,1,1,1,4
423,1,0,1,0,1,1,0,1,0,0,0,1,1,4
424,1,0,1,0,1,0,1,1,1,0,1,1,1,1
425,0,0,0,0,1,1,1,1,1,0,1,1,1,4
426,0,0,0,0,0,1,1,0,0,0,0,1,0,1
427,0,1,1,1,1,1,1,1,1,0,0,1,0,1
428,1,1,1,0,0,1,1,1,0,0,1,0,0,1
429,0,1,0,1,0,0,0,0,1,0,1,1,1,2
430,1,1,1,1,0,1,1,1,0,1,1,0,0,3
431,1,0,1,0,1,0,1,0,1,1,1,1,1,1
432,1,1,1,0,1,0,1,0,0,0,0,1,0,5
433,0,1,0,1,0,1,0,1,1,1,0,0,1,4
434,0,1,1,1,0,0,0,0,0,0,1,1,1,3
435,1,0,1,0,0,0,0,1,0,0,0,1,1,2
436,1,1,0,1,1,1,1,1,1,1,1,0,1,4
437,0,0,1,1,1,1,1,1,1,1,1,1,1,2
438,0,1,0,1,1,1,0,1,0,1,0,1,1,1
439,1,1,0,1,1,1,0,1,0,0,1,1,1,1
440,0,1,0,0,0,1,0,0,0,0,0,1,1,2
441,0,0,1,0,1,0,0,1,0,0,1,1,1,1
442,0,0,0,0,1,0,1,0,1,0,1,0,0,1
443,0,1,1,1,0,1,0,1,1,1,1,0,1,1
444,1,1,0,1,1,1,1,1,1,1,1,1,1,1
445,0,1,0,1,0,1,0,0,0,0,0,0,1,3
446,0,0,1,0,0,0,1,0,0,0,1,1,0,2
447,0,0,0,0,0,0,1,1,0,1,1,1,1,1
448,0,0,0,1,0,1,0,0,0,0,0,1,1,1
449,0,1,0,0,0,0,0,0,0,0,0,1,0,4
450,1,1,1,0,1,0,0,0,0,0,0,1,1,2
451,0,1,1,1,0,1,0,0,0,0,1,1,1,3
452,0,1,0,1,0,1,0,1,1,1,1,1,0,4
453,0,0,1,0,0,0,0,0,0,0,1,1,0,3
454,1,0,1,0,1,0,0,1,0,0,0,1,1,4
455,0,0,0,0,0,1,0,1,1,1,1,1,1,2
456,1,0,0,0,1,0,0,0,0,0,0,1,1,9
457,1,1,1,1,0,1,0,0,0,0,1,1,1,2
458,1,0,1,0,1,1,0,0,0,0,1,0,1,2
459,1,1,1,1,1,1,1,0,0,0,0,0,1,1
460,1,1,1,1,1,0,1,0,1,0,1,0,1,7
