,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,Data,Data,Data,Data,num
361,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,7
362,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,2
363,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,2
364,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1
365,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,26
366,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
367,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
368,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,4
369,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,9
370,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2
371,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,2
372,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,7
373,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,2
374,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
375,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,4
376,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,9
377,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
378,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4
379,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,2
380,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,3
381,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
382,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
383,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,4
384,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1
385,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,3
386,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,26
387,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,10
388,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,4
389,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,3
390,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,15
391,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,4
392,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4
393,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,6
394,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
395,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2
396,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,2
397,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,5
398,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,8
399,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2
400,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,5
401,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,13
402,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,5
403,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,5
404,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,8
405,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
406,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
407,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3
408,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
409,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,4
410,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1
411,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,8
412,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,7
413,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,3
414,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,8
415,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
416,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3
417,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,2
418,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1
419,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,12
420,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,2
421,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
422,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1
423,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,8
424,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,2
425,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,5
426,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,3
427,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1
428,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,3
429,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
430,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,3
431,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
432,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2
433,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,5
434,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1
435,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1
436,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,5
437,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,7
438,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
439,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
440,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,8
441,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
442,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,3
443,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
444,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,5
445,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,14
446,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2
447,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,13
448,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,3
449,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
450,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,3
451,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
452,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,3
453,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,2
454,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,31
455,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,4
456,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
457,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
458,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
459,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4
460,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
461,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,17
462,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,11
463,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2
464,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
465,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,3
466,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,10
467,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4
468,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,6
469,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1
470,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,8
471,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3
472,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,5
473,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,12
474,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1
475,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,6
476,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
477,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
478,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
479,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
480,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
481,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,5
482,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,3
483,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
484,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
485,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,2
486,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,6
487,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,3
488,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,2
489,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,11
490,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,5
491,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,15
492,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,3
493,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
494,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,10
495,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
496,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,7
497,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
498,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
499,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6
500,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
501,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
502,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
503,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2
504,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
505,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,4
506,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,5
507,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,2
508,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
509,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,4
510,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,6
511,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,3
512,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,2
513,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3
514,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
515,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,2
516,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1
517,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6
518,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
519,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1
520,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,17
521,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,4
522,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2
523,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
524,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,3
525,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
526,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1
527,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,13
528,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
529,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1
530,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1
531,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,3
532,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,4
533,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,4
534,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
535,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,3
537,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
538,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,8
539,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1
540,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,2
541,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,2
542,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
543,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,2
544,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,2
545,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,5
546,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,2
547,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,4
548,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
549,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,2
550,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,6
551,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,2
552,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
553,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1
554,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
555,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
556,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1
557,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1
558,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1
559,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,4
560,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
561,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3
562,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2
563,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
564,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2
565,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,3
566,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,3
567,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,4
568,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
569,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,4
570,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,7
571,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
572,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
573,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2
574,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,3
575,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,2
576,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
577,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,2
578,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
579,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3
580,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,3
581,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1
582,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,5
583,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,2
584,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,10
585,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,4
586,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,6
587,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
588,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
589,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,9
590,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1
591,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
592,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2
593,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
594,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1
595,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,5
596,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
597,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,3
598,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,9
599,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,10
600,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,6
601,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,4
602,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2
603,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2
604,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
605,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1
606,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
607,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,7
608,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1
609,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,4
610,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
611,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1
612,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
613,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
614,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1
615,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,6
616,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
617,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
618,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1
619,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,2
620,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2
621,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,3
622,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,11
623,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
624,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1
625,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
626,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
627,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
628,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1
629,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1
630,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
631,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,2
632,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
633,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,3
634,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
635,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
636,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
637,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,4
638,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
639,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,3
640,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
641,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
642,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,8
643,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2
644,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1
645,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,4
646,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
647,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,9
648,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
649,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,2
650,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,5
651,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
652,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1
653,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
654,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
655,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,3
656,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
657,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,2
658,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
659,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,2
660,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,3
661,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1
662,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
663,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
664,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,2
665,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,3
666,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1
667,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
668,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,2
669,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,3
670,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1
671,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1
672,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2
673,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1
674,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
675,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
676,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2
677,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
678,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1
679,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
680,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
681,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
682,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1
683,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1
684,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1
685,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,2
686,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1
687,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
688,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1
689,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
690,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,2
691,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
692,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
693,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
694,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,7
695,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
696,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
697,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
698,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
699,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1
700,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2
701,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,3
702,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
703,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2
704,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
705,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1
706,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
707,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
708,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,3
709,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
710,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
711,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
712,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,9
713,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,5
714,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
715,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
716,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1
717,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
718,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,2
719,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,2
720,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1
721,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
722,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,2
723,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
724,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
725,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2
726,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1
