,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,Data,Data,num
357,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,21
358,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
359,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
360,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
361,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
363,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,5
364,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
365,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2
366,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,2
367,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2
368,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,5
369,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
370,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8
371,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
372,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
373,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,10
374,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6
375,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
376,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
377,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
378,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,9
379,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
380,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2
381,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,11
382,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1
383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
384,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,4
385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
386,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,5
387,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6
388,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2
389,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
390,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,9
391,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2
392,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
393,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2
394,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
395,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
396,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,4
397,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
398,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4
399,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,5
400,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
401,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4
402,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
403,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
404,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
405,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
406,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2
407,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1
408,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
409,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5
410,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
411,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
412,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
413,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
414,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,3
415,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
416,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
417,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4
418,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
419,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,2
420,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5
422,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3
423,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,3
424,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
425,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,11
426,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
427,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,3
428,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
429,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,10
430,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
431,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,7
432,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
433,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4
434,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2
435,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14
436,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,3
437,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,2
438,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2
439,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
440,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
441,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1
442,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
443,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
444,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
445,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
446,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,4
447,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
448,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
450,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
451,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,4
452,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21
453,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2
454,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
455,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
456,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
457,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8
458,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11
459,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
460,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
461,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
462,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
463,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
464,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,2
465,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,10
466,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2
467,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1
468,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
469,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
470,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
471,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1
472,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
473,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,17
474,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4
475,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
476,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,4
477,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
478,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
479,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
480,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,6
481,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
482,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
483,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
484,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7
485,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,3
486,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
488,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
489,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
490,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
491,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
492,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2
493,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,5
494,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,6
495,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
496,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1
497,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,2
498,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
499,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,20
500,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
501,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,4
502,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1
503,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
504,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6
505,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
506,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
507,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
508,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
509,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2
510,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,3
511,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9
512,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
513,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
514,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
515,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,9
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
517,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
518,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1
519,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
520,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1
521,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
522,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
523,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5
524,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
525,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
528,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2
529,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
530,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1
531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
533,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
534,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
535,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,3
536,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6
537,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
538,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3
539,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3
540,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
541,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
542,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1
543,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
544,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
545,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15
546,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
547,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
548,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2
549,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
550,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
551,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
552,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,2
553,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
554,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,2
555,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
556,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
557,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1
558,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
559,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
560,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,10
561,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,2
562,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
563,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
564,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
565,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
567,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
568,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3
569,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
570,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
572,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2
573,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
574,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
575,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
576,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
577,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
578,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2
579,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,4
580,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,5
581,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
582,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
583,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1
584,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,8
585,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
586,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,3
587,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
588,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
589,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4
590,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10
591,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
592,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
593,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
594,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4
595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
596,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,2
597,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,7
598,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
599,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,5
600,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
601,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3
602,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
603,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
604,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
605,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
606,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
607,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
608,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
609,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
610,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2
611,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3
612,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
613,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6
615,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,9
616,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7
617,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
618,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
619,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,3
620,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
621,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
622,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
623,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
624,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
625,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
626,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14
627,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
628,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
629,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12
630,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
633,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
634,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
635,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
637,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1
638,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
639,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
640,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4
641,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
642,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
643,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
644,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11
645,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,5
646,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
647,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15
648,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
649,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
650,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,3
651,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
652,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
653,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
654,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1
655,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6
656,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12
657,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
658,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
659,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
660,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
661,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
662,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
663,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
664,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
665,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,9
666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
667,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
668,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
670,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
671,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
672,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1
673,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1
674,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
675,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
676,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,4
677,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13
678,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
679,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
680,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,22
681,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1
682,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
683,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3
684,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8
685,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
686,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
687,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1
688,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
689,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
690,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
691,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
692,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,5
693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
694,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,5
695,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4
696,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
697,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
698,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
699,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6
701,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
702,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
703,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
704,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
705,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
706,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
707,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
708,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,5
709,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4
710,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
711,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,3
712,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
713,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
714,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
715,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
716,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8
717,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
718,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1
719,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
720,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
721,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11
722,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
