,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,num
267,0,0,0,0,1,0,0,0,0,0,0,0,1,28
268,1,1,0,0,0,0,0,0,0,1,1,0,0,1
269,0,0,1,1,0,0,0,0,0,1,1,1,1,10
270,0,0,0,0,1,0,0,1,0,0,1,0,0,9
271,0,1,0,0,0,1,0,0,1,0,1,1,1,3
272,0,0,1,0,0,0,0,0,0,0,0,1,0,37
273,1,0,1,0,0,0,0,1,1,0,1,1,1,22
274,0,0,0,1,1,0,0,1,1,1,1,1,1,18
275,0,1,1,1,0,0,1,1,1,0,1,1,1,2
276,0,0,1,1,0,0,0,1,1,0,0,1,1,9
277,0,0,1,0,0,1,0,1,0,0,1,1,1,10
278,0,0,1,1,1,0,0,0,1,0,1,0,1,4
279,0,0,0,1,0,0,0,0,0,1,1,0,1,3
280,0,1,1,0,0,0,1,1,1,0,0,0,1,3
281,0,0,1,0,0,1,0,0,0,1,0,1,1,2
282,1,0,1,0,0,0,1,1,0,0,1,0,1,3
283,0,0,1,0,0,0,0,0,1,0,0,1,0,4
