,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,Data,Data,Data,num
35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,302
36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,298
37,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,282
38,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,4
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176
40,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,39
41,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,6
42,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,18
43,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,212
44,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,233
45,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1
46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,461
47,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7
48,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,265
49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3
50,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,35
51,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,197
52,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,143
53,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,33
54,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,21
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11
58,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,11
59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
60,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,4
61,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,3
62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
63,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
64,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,10
65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
68,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6
69,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4
70,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,6
71,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,33
72,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
73,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
74,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,179
75,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,28
76,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,3
77,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7
78,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,8
79,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
80,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,6
81,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,191
82,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
83,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
84,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
85,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,7
86,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
87,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2
88,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6
89,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,25
90,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4
91,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
93,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,6
94,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18
96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
97,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
98,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,5
99,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,5
100,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2
101,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
102,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2
103,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,4
104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
105,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
106,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
107,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2
108,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
109,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
110,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
111,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
112,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2
113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
114,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15
115,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1
116,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
117,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
118,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3
119,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,4
120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28
121,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
122,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,5
123,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
124,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,14
125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
126,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,27
127,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1
128,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
129,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5
130,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13
131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
133,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
134,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
135,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,36
136,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4
137,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
138,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,25
139,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
140,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74
141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
142,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,5
143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
144,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,6
145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
146,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
147,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,5
148,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2
149,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,41
150,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,18
151,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
152,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,2
153,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,3
154,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5
155,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,3
156,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17
157,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
158,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
159,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
160,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,3
161,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
162,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7
163,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7
164,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,5
165,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
166,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
167,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
168,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
169,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2
170,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5
171,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1
172,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
173,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2
174,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
175,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
176,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
177,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
178,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
179,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,5
180,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
181,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
182,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
183,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
184,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4
185,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,7
186,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,2
187,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2
188,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
189,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
190,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
191,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,7
192,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
193,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,11
194,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
195,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
196,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,20
197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
198,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4
199,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,7
200,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
201,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3
202,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
203,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4
204,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,5
205,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5
206,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2
207,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
208,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
209,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2
210,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,11
211,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4
212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
213,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
214,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1
215,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
216,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
217,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,7
218,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,27
219,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
220,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
221,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4
222,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,3
223,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
224,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3
225,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
226,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
227,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,10
228,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,5
229,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
230,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,3
231,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1
232,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
233,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6
234,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,2
235,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,8
236,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2
237,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
238,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,8
239,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,8
240,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
241,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3
242,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
243,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,8
244,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,5
245,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,5
246,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,10
247,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
248,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
249,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5
250,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
251,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
252,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
253,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,7
254,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,2
255,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2
256,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,3
257,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2
258,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
259,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
260,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2
261,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
262,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6
263,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
264,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
265,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
266,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3
267,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,18
268,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
269,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,12
270,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
271,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,2
272,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
273,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,5
274,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
275,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8
276,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1
277,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
278,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,2
279,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,3
280,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1
281,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
282,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,2
283,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
284,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
285,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
286,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,2
287,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,10
288,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
289,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
290,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
291,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
292,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,4
293,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
294,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
295,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
296,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1
297,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
298,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,3
299,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,9
300,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
301,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,4
302,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3
303,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
304,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3
305,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
306,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
307,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2
308,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
309,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
310,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2
311,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,4
312,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
313,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5
314,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,5
315,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
316,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2
317,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
318,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4
319,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
320,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
321,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
322,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
323,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
324,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,4
325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
326,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,15
327,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,3
328,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
329,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2
330,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5
331,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4
332,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5
333,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2
334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6
335,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
336,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
337,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
338,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
339,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,3
340,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6
341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
342,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
343,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
344,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
345,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6
346,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
347,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
348,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,9
349,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1
350,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2
351,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
352,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,9
353,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3
354,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
355,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
356,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
357,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
358,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,5
359,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1
360,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,3
361,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,2
362,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2
363,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
364,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
365,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
366,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
367,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
368,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,6
369,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
370,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
371,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
372,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
373,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
374,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,5
375,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1
376,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1
377,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
378,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
379,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
380,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
381,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
382,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,3
383,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1
384,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
385,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5
386,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2
387,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,2
388,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
389,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
390,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,3
391,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,2
392,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,2
393,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3
394,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
395,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,4
396,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6
397,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2
398,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6
399,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,5
400,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3
401,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,4
402,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,2
403,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
404,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
405,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,3
