,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,num
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,281
98,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,244
99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10
100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8
101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,101
103,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
104,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,27
105,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,89
106,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2
107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22
108,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,3
109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,145
110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
111,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
112,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,26
113,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
114,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,14
115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13
116,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3
117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,58
118,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2
119,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,136
122,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6
123,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,2
124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6
125,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2
126,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
127,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1
128,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3
129,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90
130,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,25
132,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,13
134,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10
135,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1
136,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
137,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
138,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,5
139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25
140,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
141,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1
142,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1
143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8
144,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17
146,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,3
147,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
148,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,8
149,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10
152,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,38
153,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,4
154,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4
155,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,4
156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,7
157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4
158,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,15
159,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
160,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,3
161,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
162,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,3
163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,80
164,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
165,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,13
166,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,236
168,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2
169,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
170,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4
171,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1
172,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2
173,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
174,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
175,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,8
176,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36
178,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5
179,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1
180,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
181,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,23
182,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,12
183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,199
184,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2
185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,33
186,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,12
187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
188,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,17
189,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,358
191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,23
192,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,11
193,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,14
194,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
196,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,53
197,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6
198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2
199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,8
200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,6
201,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
202,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,36
203,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
204,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,7
205,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
206,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,6
207,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
208,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1
209,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,9
210,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,28
212,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3
213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,20
214,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,116
215,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,5
216,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
217,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
218,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,9
220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19
221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11
222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4
223,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,111
224,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1
225,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,116
226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,157
227,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,43
228,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
229,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5
230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,48
231,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,7
232,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4
234,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,15
236,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
237,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1
238,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
239,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7
240,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,6
241,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1
243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2
244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
245,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,9
246,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
247,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
248,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,3
249,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,15
251,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3
252,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16
253,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,4
255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,15
257,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18
258,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2
259,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2
260,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,4
261,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,11
262,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,6
263,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7
264,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,8
265,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,2
266,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
267,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,7
269,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
270,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2
271,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,5
272,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,6
273,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11
274,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,13
275,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
276,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,133
278,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2
280,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
281,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,9
282,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
283,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18
284,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,3
285,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,41
286,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
287,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,15
288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
289,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,51
290,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
291,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,10
293,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31
295,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4
296,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
297,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,6
