,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,Data,Data,num
129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,3
131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
132,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12
133,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,42
134,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6
135,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3
136,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,3
137,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5
138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39
139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26
140,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1
141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
142,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
144,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3
145,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
146,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
147,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,4
148,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
149,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
150,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4
151,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5
152,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
153,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
154,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,3
155,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2
156,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
157,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
158,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
160,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
161,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
162,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22
163,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7
164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
165,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
167,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
168,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6
169,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
170,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,25
171,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1
172,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
173,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1
174,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,6
175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
176,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
177,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44
178,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
179,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17
180,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
181,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2
182,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7
183,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5
184,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
185,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
186,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4
187,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3
188,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8
189,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
190,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
191,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
192,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3
193,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5
194,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
195,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
196,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10
197,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,2
198,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
199,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,3
200,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,5
201,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
202,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
203,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,3
204,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,3
205,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10
206,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,13
207,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
209,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
210,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33
211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
212,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6
213,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8
214,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8
215,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
216,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
217,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
218,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
219,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8
220,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,3
221,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,33
222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
223,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3
224,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,8
225,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
226,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
227,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4
228,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
229,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
230,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
231,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3
232,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
233,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3
234,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
236,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9
237,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
238,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1
239,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
240,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
241,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2
242,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
243,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4
244,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
245,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3
246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
247,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
248,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4
249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
250,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
251,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45
252,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,14
253,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
254,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
255,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
257,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11
258,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4
259,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
260,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
261,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6
262,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
263,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2
264,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,6
265,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
267,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,3
268,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,4
269,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2
270,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,6
271,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2
272,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
274,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1
275,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3
276,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
277,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13
278,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
279,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,7
280,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
282,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
283,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,4
284,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
285,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
286,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,8
287,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
288,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
289,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
290,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11
291,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3
292,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
293,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,2
294,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,2
295,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
296,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,5
297,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
298,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
299,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
300,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10
301,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,11
302,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
303,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1
304,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,4
305,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
306,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4
307,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
308,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,8
309,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
310,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8
311,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
312,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1
313,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5
314,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
315,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,4
316,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
317,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
318,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
319,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
320,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,4
321,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
322,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
323,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
324,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,3
325,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,4
326,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
327,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
328,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,3
329,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
330,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
331,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
332,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
333,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3
334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
336,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,2
337,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
338,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
339,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
340,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
341,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
342,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
343,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
344,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,5
345,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,2
346,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,5
347,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,4
348,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
349,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11
350,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,3
351,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
352,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,4
353,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,5
354,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
355,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
356,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
357,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
358,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
359,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,2
360,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
361,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
362,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,4
