,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,Data,Data,Data,Data,num
358,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
359,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11
360,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4
361,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
362,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
363,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,6
364,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
365,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
366,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
367,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
368,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
369,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
370,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
371,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
372,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2
373,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
374,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6
375,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2
376,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,14
377,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6
378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
379,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
380,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
381,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
382,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
383,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
384,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
385,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
386,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
387,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
388,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,8
389,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
390,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9
391,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
392,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
393,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
394,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
395,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
396,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,6
397,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
398,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
399,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
400,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
401,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
402,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
403,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
405,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
406,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
407,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,7
408,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
409,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2
410,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
411,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
412,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
413,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7
414,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,18
415,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
416,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
417,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
418,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
419,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5
420,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
422,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5
423,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
424,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
425,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
426,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
427,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
428,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2
429,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4
430,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,5
431,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12
432,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
433,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
434,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8
435,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
436,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
437,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
439,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
440,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
441,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
442,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
443,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5
444,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
445,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4
446,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1
447,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
448,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
449,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
450,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
451,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
452,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
453,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
454,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
455,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3
456,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
457,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
458,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
459,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3
460,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
461,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6
462,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
463,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4
464,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
465,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
466,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
467,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,8
468,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
469,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
470,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
471,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3
472,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
473,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
474,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2
475,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
476,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,7
477,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3
478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
480,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
481,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2
482,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
483,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
484,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
485,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
486,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10
487,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
488,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2
489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
490,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3
491,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
492,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
493,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3
494,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
495,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
497,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
498,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
499,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
500,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,4
501,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
502,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5
503,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
504,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
505,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
506,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
507,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
508,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
509,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5
510,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
511,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5
512,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
515,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
516,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
517,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
518,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
519,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
520,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
521,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
522,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
523,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
524,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4
525,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
526,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
527,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
528,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
529,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2
530,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
531,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
532,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
533,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
534,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
535,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
536,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
537,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
538,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
539,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
540,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
542,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
544,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7
545,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5
546,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2
547,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
549,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
550,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
551,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
552,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2
553,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
554,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
555,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4
556,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
557,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
558,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
560,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
561,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
562,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5
563,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
564,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
565,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
566,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
567,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
568,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
569,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
570,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
571,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
572,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3
573,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4
574,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
575,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2
576,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
577,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2
578,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
580,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2
581,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
582,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
583,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2
584,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
585,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
586,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
587,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3
588,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
589,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
590,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
591,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
592,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
593,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
594,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
595,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
596,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
597,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
598,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
599,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
600,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
601,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
602,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
604,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
605,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2
606,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
607,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
608,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
609,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
610,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7
611,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2
612,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2
613,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
614,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
615,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
616,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
617,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
618,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
619,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
620,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
621,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
622,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
623,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
624,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
625,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
626,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1
627,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
628,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
629,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
630,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,12
631,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
632,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
633,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2
634,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5
635,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
636,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
637,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
638,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
639,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
640,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2
641,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
642,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
643,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
644,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
645,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6
646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
647,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2
648,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
649,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2
650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
651,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
652,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
653,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
654,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
655,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3
656,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
657,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
658,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
659,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
660,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5
661,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2
662,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
663,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
664,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
665,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2
666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2
668,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
669,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
670,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
672,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
673,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
674,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
675,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
676,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
677,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
678,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
679,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
680,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3
681,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
682,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
683,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
684,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
685,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
686,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
687,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
688,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,8
689,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
690,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2
691,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
692,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
693,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2
694,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
695,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
696,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
698,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1
699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3
700,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
701,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
703,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
704,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
705,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
706,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
707,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
708,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
709,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,3
710,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
711,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
712,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
713,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2
714,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
715,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
716,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
717,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
718,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
719,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
720,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
721,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2
722,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
