,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,num
81,0,0,1,0,0,0,0,0,0,0,1,0,0,8
82,1,0,1,1,1,0,1,0,1,0,0,1,0,1
83,1,0,0,1,1,0,0,0,0,0,0,0,0,3
84,0,1,1,1,0,1,1,0,0,0,1,0,0,3
85,0,0,1,1,0,0,0,1,0,0,0,1,0,39
86,0,1,1,1,0,0,0,0,0,0,0,1,0,4
87,0,0,1,0,0,0,1,1,0,0,0,1,0,7
88,1,0,1,0,1,1,0,0,0,1,1,0,0,4
89,0,0,1,1,0,0,0,0,1,0,0,1,0,5
90,1,1,1,1,1,1,0,1,1,0,1,0,0,1
91,1,1,0,0,0,0,0,0,0,0,0,0,0,14
92,1,0,0,0,0,0,0,0,1,0,1,0,0,2
93,0,1,0,0,0,1,1,0,0,0,0,0,0,4
94,1,1,1,0,1,1,1,0,0,1,1,0,0,3
95,1,1,0,0,1,1,0,0,1,1,0,0,0,10
96,0,1,1,0,0,0,0,0,0,0,1,0,1,2
97,1,0,0,0,1,0,0,0,1,1,0,0,0,4
98,0,0,0,0,1,0,0,0,0,0,1,0,0,3
99,1,1,0,0,0,0,0,0,1,1,0,0,0,7
100,1,1,1,1,0,0,1,1,0,1,0,1,0,1
101,1,0,0,1,0,1,0,0,0,0,0,0,0,1
102,1,0,0,0,1,1,0,0,1,0,0,0,0,9
103,0,0,0,1,1,0,0,0,0,0,0,0,0,9
104,0,0,1,1,0,0,1,0,0,0,1,1,0,1
105,0,0,1,1,0,0,1,1,0,0,1,1,0,1
106,1,1,0,1,0,0,0,1,0,1,0,0,0,4
107,0,0,0,0,0,0,0,0,1,0,1,0,0,1
108,0,1,0,1,0,0,0,0,0,1,0,0,1,1
109,0,1,1,0,0,0,0,1,1,0,1,0,0,1
110,0,1,1,0,0,0,1,0,0,0,1,0,0,23
111,0,0,0,1,1,0,0,1,0,0,0,0,0,10
112,0,0,0,1,1,0,0,1,0,0,0,0,1,11
113,0,0,0,0,0,0,0,0,1,0,0,0,1,4
114,1,0,0,0,1,0,0,1,0,0,0,0,0,9
115,1,0,0,1,1,0,0,1,1,0,0,0,0,4
116,1,0,0,0,0,1,0,0,1,0,0,0,0,12
117,0,0,0,0,1,1,0,0,0,0,0,0,0,13
118,1,1,0,0,1,0,1,0,0,1,0,0,0,2
119,1,0,0,0,0,0,0,1,0,1,0,0,1,2
120,1,0,0,0,0,1,0,0,0,1,0,0,0,17
121,1,0,1,1,1,0,0,0,1,0,0,1,0,3
122,0,0,0,1,0,0,0,1,0,1,0,0,1,5
123,1,0,0,0,0,0,0,1,0,1,0,0,0,8
124,0,1,0,0,1,1,0,0,0,1,0,0,1,1
125,0,1,0,1,0,0,0,0,0,0,0,0,1,5
126,0,1,0,0,1,1,0,0,0,1,0,1,0,1
127,1,0,0,0,0,1,0,0,0,0,0,0,0,5
128,1,1,0,1,1,1,0,1,0,1,0,0,0,6
129,0,0,0,1,0,0,0,0,0,0,0,1,1,7
130,1,0,0,1,0,0,0,1,0,0,0,0,0,3
131,0,0,0,0,1,0,0,1,0,0,0,0,0,14
132,1,0,0,0,1,1,0,0,0,0,0,0,0,4
133,0,1,0,0,1,0,0,0,0,0,0,0,0,14
134,1,1,0,1,0,0,0,1,0,1,0,0,1,15
135,1,0,0,1,0,0,0,1,0,1,0,0,0,3
136,1,1,1,0,1,0,0,0,1,0,1,0,0,3
137,0,0,0,1,0,0,0,0,0,1,0,0,1,3
138,0,0,1,1,0,1,1,0,0,0,1,0,1,1
139,0,1,1,0,0,1,0,1,0,0,1,0,0,2
140,1,1,1,1,1,1,1,1,0,1,0,1,0,4
141,0,0,1,0,0,0,0,1,0,0,0,1,0,4
142,0,0,0,0,1,0,0,0,1,1,0,0,0,3
143,0,0,0,1,0,0,1,1,0,0,0,0,0,4
144,0,0,0,0,0,0,0,0,0,0,1,0,1,2
145,0,1,1,0,0,0,0,0,0,1,1,0,0,5
146,0,0,1,1,0,0,0,0,0,0,0,0,1,3
147,1,0,1,1,0,0,1,1,0,1,0,1,0,4
148,0,1,0,0,1,0,0,0,0,1,0,0,0,32
149,0,1,0,0,0,0,0,0,1,0,0,0,0,2
150,0,1,1,1,0,0,0,1,0,0,1,0,1,3
151,0,1,1,1,0,1,0,0,0,0,0,1,0,1
152,0,0,1,1,1,0,1,1,0,0,0,1,0,5
153,0,1,0,1,0,0,0,0,0,0,1,1,0,3
154,1,0,0,0,0,0,0,0,0,1,0,0,1,3
155,0,0,0,0,1,0,0,0,0,0,0,1,0,2
156,0,0,1,1,0,1,0,0,0,0,0,1,0,2
157,0,1,0,0,0,0,0,1,0,0,0,0,0,6
158,0,0,0,0,0,1,0,0,1,1,0,0,0,1
159,1,0,0,0,0,0,0,0,0,0,0,1,0,4
160,0,0,0,0,0,1,0,1,0,0,1,0,0,1
161,1,0,0,0,0,0,0,0,1,0,0,0,1,4
162,0,0,0,0,0,1,0,0,1,0,0,0,0,5
163,0,0,0,1,1,0,0,0,0,0,0,0,1,5
164,0,0,0,1,0,0,0,0,0,0,1,0,1,2
165,0,1,0,1,0,0,1,0,0,0,1,1,0,1
166,0,1,1,0,0,1,1,0,1,0,1,0,0,6
167,1,1,0,0,1,0,0,0,0,0,0,0,0,9
168,0,1,1,0,1,0,0,0,0,1,1,0,0,1
169,0,1,0,1,0,0,0,1,0,0,0,0,1,5
170,1,0,0,1,1,0,0,0,0,1,0,0,1,1
171,1,1,0,0,0,1,0,0,0,0,0,0,0,3
172,0,0,1,1,0,1,0,0,0,0,1,0,1,2
173,1,0,0,0,0,0,0,0,1,0,0,1,0,1
174,0,1,0,0,1,0,0,1,0,1,0,0,0,1
175,0,1,0,0,0,1,1,0,0,0,1,0,0,6
176,1,1,1,0,0,1,1,0,1,0,1,0,0,1
177,1,1,0,0,0,0,0,0,0,1,0,0,1,3
178,1,1,0,1,1,1,0,1,0,1,0,0,1,12
179,1,0,1,0,1,0,1,0,0,1,1,0,0,3
180,0,0,0,0,0,0,1,0,0,0,1,0,0,2
181,0,0,1,1,0,0,0,1,0,0,0,1,1,3
182,0,0,0,0,0,0,0,1,1,0,0,0,0,12
183,1,1,0,1,0,0,0,0,0,1,0,0,0,8
184,1,0,0,0,1,0,0,0,1,0,0,1,0,4
185,1,1,1,1,0,0,0,0,0,1,0,1,0,5
186,0,0,1,0,0,0,1,0,0,0,0,1,0,3
187,1,0,0,0,0,0,1,0,0,0,0,0,0,1
188,0,1,0,0,0,1,1,0,1,1,1,0,0,1
189,0,0,0,1,0,1,0,0,0,0,0,0,0,11
190,0,0,0,0,1,1,0,0,0,1,0,0,0,10
191,0,0,1,1,0,0,1,1,0,0,0,0,0,3
192,1,1,0,0,1,0,0,0,1,1,0,0,0,4
193,0,0,1,1,0,0,0,0,0,1,0,1,0,2
194,0,0,1,0,0,0,0,1,0,0,0,1,1,1
195,0,1,1,1,0,1,1,0,0,0,1,0,1,4
196,1,1,0,0,0,1,0,1,0,1,0,0,0,3
197,0,1,1,0,0,0,0,1,0,0,1,0,0,6
198,1,0,0,1,1,0,0,1,1,0,0,0,1,5
199,0,0,0,0,0,0,1,1,0,0,0,1,0,1
200,1,0,0,0,0,0,0,1,1,1,0,0,0,1
201,0,0,0,1,0,0,0,1,0,1,0,0,0,8
202,0,0,0,0,1,0,1,0,0,0,0,0,0,5
203,0,1,0,0,1,0,0,0,1,0,0,0,0,1
204,0,1,0,0,0,1,0,0,1,1,0,0,0,7
205,0,1,1,0,1,0,0,0,0,0,1,0,0,4
206,1,1,0,0,0,0,0,0,0,1,0,1,0,5
207,1,1,0,0,1,1,1,0,0,1,0,0,0,3
208,0,0,0,1,0,1,0,0,0,0,0,0,1,6
209,0,0,1,1,1,1,0,0,0,0,0,1,0,1
210,0,1,0,0,1,0,0,0,1,1,0,0,0,7
211,0,0,1,1,0,0,1,1,0,1,0,1,0,5
212,1,1,1,0,0,1,1,0,0,1,1,0,0,1
213,1,0,0,1,0,0,0,0,0,1,0,0,1,2
214,1,0,0,0,0,0,0,1,0,0,0,0,0,5
215,0,1,0,1,1,0,0,0,0,1,0,0,0,1
216,0,0,1,1,0,0,0,1,0,1,0,1,1,1
217,0,1,0,1,1,0,0,0,0,0,1,1,0,1
218,0,1,0,1,0,1,0,1,0,0,1,1,0,5
219,0,1,1,1,0,0,1,1,0,1,0,1,0,2
220,0,0,0,1,0,0,0,1,1,0,0,0,1,6
221,0,1,1,1,0,1,1,1,0,0,1,0,0,4
222,0,0,0,1,0,1,1,1,0,0,0,0,0,1
223,0,1,1,0,1,1,1,0,0,0,1,0,0,6
224,0,0,1,1,0,0,0,1,1,0,0,0,1,1
225,0,0,0,1,0,0,1,1,0,0,0,1,0,2
226,0,0,0,0,0,1,0,0,0,0,1,0,0,5
227,0,0,0,1,0,0,0,0,1,0,0,0,1,4
228,0,1,1,1,0,1,0,1,0,0,1,0,1,1
229,0,1,0,1,0,1,1,1,0,0,1,1,1,1
230,0,1,0,0,0,0,0,0,0,1,0,1,0,2
231,1,1,1,0,1,1,1,0,0,0,1,0,0,1
232,0,0,1,0,0,0,1,1,0,0,0,1,1,3
233,1,0,0,0,1,0,0,1,0,1,0,0,0,2
234,0,1,1,1,0,0,0,1,0,0,0,1,0,1
235,0,1,1,0,0,0,1,0,0,0,1,1,0,1
236,1,0,1,0,0,0,0,0,0,1,1,0,0,2
237,0,0,0,1,0,0,0,1,0,0,0,1,0,4
238,1,0,0,1,0,0,0,1,0,1,0,0,1,4
239,0,1,0,1,0,0,0,1,0,0,0,0,0,2
240,0,1,1,1,0,1,0,0,0,0,1,0,0,1
241,0,1,1,0,1,0,1,0,0,0,1,0,0,1
242,1,0,0,1,1,1,0,1,0,1,0,0,1,1
243,0,1,0,1,0,1,0,1,0,0,0,0,0,4
244,0,0,0,0,0,0,0,1,0,1,0,0,1,2
245,1,1,1,0,0,1,1,0,0,0,1,0,0,4
246,1,1,0,0,0,0,0,0,1,0,0,0,0,3
247,0,1,0,0,0,1,1,0,0,1,0,0,0,1
248,0,0,1,1,0,0,1,1,1,0,0,1,0,1
249,0,0,0,0,0,1,0,0,0,1,0,0,0,8
250,1,0,0,1,0,0,0,1,0,0,0,0,1,6
251,1,0,0,1,1,0,0,1,0,0,1,0,0,1
252,0,0,0,0,0,0,0,1,0,0,0,1,0,6
253,0,0,0,1,0,0,0,0,1,0,0,0,0,3
254,1,0,1,1,0,0,1,1,1,0,0,1,0,2
255,0,0,0,1,0,0,1,0,0,0,0,0,1,3
256,1,1,0,1,0,0,0,1,1,1,0,0,1,1
257,0,1,0,0,1,0,0,0,0,1,1,0,0,1
258,0,0,0,0,0,0,0,0,0,1,0,0,1,1
259,0,0,1,0,0,1,0,0,0,0,0,1,0,1
260,0,0,0,0,0,0,0,0,0,1,0,1,0,5
261,1,0,1,1,1,1,1,0,0,1,0,1,0,1
262,0,1,0,0,1,0,0,1,0,1,0,0,1,1
263,1,1,0,1,0,0,0,0,0,1,0,0,1,2
264,0,0,1,1,0,0,0,0,0,0,0,0,0,4
265,0,0,0,1,1,0,0,1,0,1,0,0,1,3
266,0,0,0,0,0,0,1,0,1,0,0,0,0,1
267,0,1,0,0,0,0,0,0,1,1,0,0,0,8
268,0,0,1,0,0,0,0,1,0,0,0,0,0,3
269,1,0,1,0,0,1,1,0,0,1,1,0,0,5
270,1,1,0,0,1,1,0,0,1,0,0,0,0,2
271,1,1,0,1,1,1,0,0,0,1,0,0,0,7
272,0,1,1,0,1,1,0,0,0,0,1,0,0,4
273,1,1,0,1,0,0,0,0,0,1,0,1,0,1
274,1,0,0,1,0,0,0,1,1,0,0,0,0,3
275,0,1,0,1,0,0,0,1,0,0,1,0,1,1
276,0,1,1,0,0,0,0,0,0,0,0,0,0,2
277,0,0,0,1,0,0,1,0,0,0,0,1,0,2
278,0,1,0,1,0,1,0,1,0,0,0,0,1,5
279,0,1,1,1,0,0,0,0,0,0,1,0,0,4
280,0,1,1,0,0,1,1,0,0,0,1,1,0,3
281,0,0,1,0,1,0,1,1,0,0,0,1,0,1
282,0,1,1,0,0,1,1,0,0,1,1,0,0,5
283,0,0,1,1,0,1,1,1,0,0,0,1,0,1
284,0,0,0,1,0,0,0,1,1,0,0,0,0,6
285,1,0,1,0,1,0,0,0,1,1,0,0,0,1
286,0,1,1,1,0,1,0,1,0,0,1,0,0,1
287,1,0,1,1,0,0,0,1,1,0,0,1,0,1
288,0,1,1,1,1,1,1,1,0,0,1,0,1,1
289,1,0,0,0,0,0,0,1,1,0,0,0,0,5
290,0,0,0,0,0,0,1,0,0,1,0,0,0,2
291,1,0,1,1,0,0,1,1,0,1,0,0,0,1
292,0,1,1,1,0,1,1,1,0,0,1,0,1,5
293,0,0,0,0,0,1,0,1,0,0,0,0,1,1
294,0,1,0,1,0,0,0,1,1,0,0,0,1,1
295,1,0,0,1,1,0,0,1,0,0,0,0,0,3
296,0,0,0,0,0,0,1,0,0,0,0,1,0,2
297,1,0,0,1,1,0,0,0,0,0,0,0,1,1
298,0,0,0,1,0,0,0,0,1,0,0,1,0,1
299,1,0,0,1,0,0,0,0,0,1,0,0,0,3
300,1,1,1,0,0,1,0,0,0,1,1,0,0,1
301,1,0,0,0,0,0,0,0,0,1,1,0,0,4
302,0,0,0,1,0,0,0,1,0,0,1,0,1,4
303,1,1,1,0,1,0,0,0,0,0,1,0,0,1
304,1,0,0,1,0,0,0,0,0,0,0,0,0,2
305,1,0,1,1,0,0,1,1,0,0,0,1,0,4
306,0,0,1,0,0,1,0,0,0,0,0,0,0,3
307,1,0,0,0,1,1,0,0,0,0,1,0,0,1
308,1,0,0,1,0,0,0,0,1,0,0,0,0,3
309,0,1,1,0,0,0,0,0,1,0,1,0,0,2
310,1,0,0,1,1,0,0,1,0,0,0,0,1,4
311,1,1,0,0,1,0,0,0,0,1,1,0,0,2
312,0,1,0,0,0,0,1,0,0,0,1,0,0,2
313,0,1,0,1,0,1,0,0,0,0,1,1,0,1
314,0,0,1,0,0,0,0,0,0,0,0,1,1,3
315,1,1,0,1,0,1,0,1,1,0,0,0,0,1
316,0,1,0,0,0,1,0,0,0,0,1,0,0,2
317,1,1,0,0,0,1,1,0,0,1,1,0,0,1
318,1,1,0,1,1,1,0,1,1,0,1,1,0,1
319,0,1,0,0,0,1,0,1,0,0,0,0,0,4
320,1,0,0,1,1,0,0,0,1,0,0,0,0,7
321,0,1,0,0,0,0,0,0,0,0,0,1,0,2
322,0,1,1,0,0,1,0,0,0,1,1,0,0,1
323,1,0,1,0,0,1,1,0,1,0,1,0,0,2
324,1,0,1,1,0,0,0,0,1,0,0,1,0,1
325,0,0,0,1,0,0,0,1,0,1,1,0,1,1
326,0,0,0,1,0,0,1,0,0,0,0,0,0,2
327,1,1,0,0,0,1,0,1,0,1,0,0,1,1
328,1,0,0,1,0,0,0,0,0,0,0,0,1,2
329,0,0,0,0,1,1,0,1,0,0,0,0,0,1
330,1,1,0,0,1,1,0,0,0,1,0,0,1,6
331,1,0,0,0,1,0,1,0,0,1,0,0,0,1
332,1,1,0,1,0,1,0,1,0,1,0,0,0,2
333,0,0,0,1,0,0,0,1,0,0,1,0,0,2
334,1,1,0,0,0,0,1,0,0,1,0,0,0,1
335,0,0,0,1,0,0,0,0,1,1,0,0,1,1
336,1,0,1,1,0,0,0,1,0,1,0,0,0,1
337,1,0,1,0,0,0,0,1,0,1,1,0,0,1
338,1,1,1,0,0,0,0,0,0,0,1,0,0,1
339,0,1,0,1,0,0,0,1,0,0,1,0,0,1
340,1,1,1,0,1,1,0,0,0,1,1,0,0,1
341,0,0,1,0,0,0,1,0,0,0,0,0,0,5
342,0,1,0,1,1,1,0,0,0,1,0,0,0,1
343,1,1,0,1,1,0,0,0,0,1,0,0,1,2
344,1,1,1,0,0,1,0,0,1,0,1,0,0,1
345,1,0,0,1,0,0,0,0,1,0,0,0,1,3
346,1,1,0,0,1,0,0,1,0,1,0,0,0,2
347,0,0,1,0,0,0,0,0,0,1,0,1,0,2
348,1,0,0,1,1,1,0,1,0,0,0,0,1,1
349,1,1,1,0,1,1,1,0,1,0,1,0,0,3
350,1,0,1,1,0,0,0,0,1,0,0,0,1,1
351,1,1,1,1,1,1,0,0,0,1,0,1,0,2
352,0,1,1,1,0,0,0,0,0,0,1,1,0,1
353,1,0,0,0,0,0,0,0,0,0,0,0,1,1
354,1,1,0,0,0,1,0,0,1,0,0,0,0,2
355,1,0,0,1,0,1,0,0,1,0,0,0,0,1
356,1,1,0,0,1,1,0,0,0,1,1,0,0,2
357,1,0,1,0,0,0,1,1,0,1,0,0,0,1
358,1,0,1,1,1,0,1,1,0,0,0,1,0,3
359,0,0,0,1,0,0,1,1,0,0,0,0,1,4
360,1,1,0,1,0,1,0,1,1,0,0,0,1,1
361,0,1,0,1,0,0,0,0,0,1,0,0,0,1
362,0,0,0,1,0,0,0,0,0,1,0,0,0,4
363,1,0,0,1,1,0,0,0,1,0,0,0,1,1
364,0,0,0,1,1,0,0,0,0,1,0,0,0,1
365,0,1,0,1,0,1,0,0,0,0,0,0,0,2
366,0,0,1,1,0,1,1,0,0,0,0,1,0,2
367,0,0,0,0,0,1,1,0,0,0,1,0,0,1
368,1,1,1,0,1,1,0,0,0,1,0,0,0,3
369,0,0,1,0,1,1,0,0,0,0,1,0,0,1
370,0,1,0,0,0,0,1,0,0,0,0,0,0,2
371,0,0,1,0,0,0,1,1,1,0,0,1,1,1
372,0,0,1,0,1,0,0,0,0,0,0,1,0,2
373,0,0,1,1,0,1,0,1,0,0,1,0,1,1
374,1,0,1,1,1,1,0,0,0,1,0,1,0,1
375,0,0,0,0,0,0,0,0,0,1,1,0,0,1
376,0,1,0,0,0,1,0,0,1,0,0,0,0,2
377,1,1,1,0,0,0,0,0,0,1,1,0,0,2
378,0,1,0,0,0,0,0,0,0,0,1,1,0,4
379,0,1,0,1,0,1,1,0,0,0,1,0,0,1
380,0,0,1,1,0,0,0,1,0,0,0,0,1,1
381,0,1,1,1,1,0,1,1,0,0,0,1,0,1
382,0,1,1,0,0,1,1,0,0,0,1,0,1,1
383,0,0,1,0,0,0,1,0,0,0,0,1,1,1
384,1,0,0,0,0,0,0,0,0,0,1,0,0,1
385,1,1,1,1,1,0,0,0,0,1,0,1,0,1
386,0,1,1,0,1,1,0,0,0,1,1,0,0,1
387,0,1,0,1,1,0,0,1,0,1,0,0,0,2
388,1,0,1,1,0,0,1,0,1,0,0,1,0,1
389,0,1,0,0,1,0,0,0,0,0,1,0,0,1
390,0,0,0,0,0,0,1,0,0,0,0,0,1,2
391,0,0,1,0,0,0,0,0,0,1,1,0,0,1
392,0,0,1,0,0,0,1,0,1,0,0,1,0,1
393,0,1,0,0,0,0,0,0,1,0,0,1,0,1
394,0,1,1,1,0,0,0,0,0,0,1,0,1,3
395,0,0,1,0,0,0,0,0,1,0,0,0,0,1
396,0,1,1,1,0,0,1,0,0,0,0,1,0,2
397,0,0,0,1,1,0,0,0,1,1,0,0,1,1
398,1,1,0,1,1,0,0,1,0,1,0,0,0,2
399,0,1,0,0,1,0,0,0,0,0,0,1,0,1
400,0,0,1,0,0,0,0,0,1,0,0,1,0,1
401,0,1,0,1,0,0,0,0,1,0,0,0,1,1
402,0,1,1,1,0,0,0,0,1,1,0,1,0,1
403,0,0,1,1,0,1,1,1,0,0,1,0,1,1
404,0,1,1,1,0,0,1,1,0,0,0,1,0,1
405,0,0,1,1,0,0,0,0,0,0,0,1,1,2
406,0,0,0,1,1,0,0,0,0,0,0,1,0,1
407,1,0,1,1,1,0,1,1,1,0,0,1,0,1
408,0,1,0,0,0,0,0,0,0,0,0,0,1,2
409,0,0,1,1,1,0,1,1,1,1,0,1,0,1
410,0,1,0,0,1,0,1,0,0,1,0,0,0,1
411,0,0,0,1,0,0,0,0,0,0,1,0,0,3
412,1,0,0,0,1,0,0,1,0,0,0,0,1,1
413,0,0,0,1,1,0,0,1,1,0,0,0,1,1
414,0,1,1,1,0,1,1,1,1,0,0,1,0,1
415,1,0,1,1,1,0,0,0,0,0,0,1,0,1
416,0,0,1,0,0,1,1,0,0,1,1,0,0,1
417,0,0,1,1,1,0,1,0,0,0,0,1,0,1
418,0,1,0,1,1,1,0,1,0,1,0,0,0,1
419,0,1,1,0,1,1,0,0,0,0,0,0,0,1
420,0,1,0,0,0,0,0,0,0,1,1,0,0,1
421,1,1,1,0,1,1,0,0,0,0,1,0,0,1
422,1,1,0,0,1,0,0,0,0,1,0,0,1,2
423,0,1,0,0,0,0,0,0,0,0,1,0,1,1
424,0,0,0,0,1,0,0,1,0,0,0,0,1,1
425,1,0,0,1,0,0,0,1,1,0,0,0,1,1
426,1,1,0,0,1,0,0,0,1,0,0,0,0,4
427,1,0,1,1,0,0,0,0,0,0,0,1,0,1
428,0,0,0,0,1,1,0,0,1,1,0,0,0,1
429,1,0,0,0,0,0,1,0,0,1,0,0,0,1
430,1,0,0,0,0,0,1,0,0,0,0,1,0,1
431,0,0,1,0,1,1,1,0,0,1,1,0,0,1
432,0,1,0,1,1,1,0,0,0,0,1,1,0,1
433,0,0,0,0,0,1,1,0,0,1,0,0,0,1
434,0,0,1,1,0,0,1,1,0,0,0,0,1,1
435,0,1,0,1,1,0,0,0,0,0,0,0,1,1
436,0,0,0,1,0,1,0,0,0,0,0,1,0,1
437,0,1,1,1,0,0,0,1,0,0,0,0,0,1
438,0,0,1,1,0,0,1,1,0,0,0,1,1,1
439,0,1,0,0,0,1,1,1,0,0,1,0,0,1
440,1,0,0,0,1,0,0,0,1,0,1,0,0,2
441,1,0,1,1,1,0,0,1,0,0,0,1,0,1
442,0,0,0,1,0,0,0,0,0,1,0,1,0,1
443,1,0,0,0,0,1,0,0,0,1,0,1,0,1
444,1,0,1,0,0,1,0,1,0,1,1,0,0,1
445,0,0,1,1,0,1,0,0,0,0,1,0,0,1
446,0,0,0,1,0,0,0,0,0,0,1,1,0,1
447,1,0,0,0,1,1,0,1,0,0,0,0,0,1
448,0,1,1,0,0,1,1,0,0,0,0,0,0,1
449,0,0,1,0,0,0,0,0,1,0,1,0,0,1
450,0,0,1,0,0,1,1,0,1,0,1,0,0,1
451,0,0,0,1,0,0,1,1,0,0,1,1,0,1
452,1,1,1,0,0,0,0,0,0,1,0,1,0,1
453,1,0,1,1,0,0,0,0,0,1,0,1,0,2
454,1,1,0,1,1,0,0,0,0,1,0,0,0,1
455,0,0,0,0,1,1,0,0,0,0,0,1,0,1
456,1,0,0,0,0,0,0,1,1,0,0,0,1,1
457,1,1,0,0,1,1,0,1,0,1,0,0,1,1
458,0,1,0,1,0,1,1,0,0,0,1,1,0,1
459,0,0,1,0,1,0,1,0,0,0,0,0,0,1
