,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,Data,Data,Data,num
27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,293
28,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,297
29,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5
30,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,8
31,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,65
33,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,268
34,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
36,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2
37,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220
42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,78
43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186
44,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8
45,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,157
46,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,26
47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280
49,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,17
50,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,8
51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
54,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32
55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,169
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282
57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2
60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,262
61,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,281
62,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,293
63,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,11
64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80
65,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,6
66,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3
67,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,187
68,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3
69,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,3
70,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,26
71,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,27
72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,48
73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,283
74,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,279
75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13
78,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122
80,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168
82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,173
83,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
87,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6
88,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
89,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,194
90,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,251
92,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4
93,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,20
94,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,7
95,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
96,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,38
97,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,144
98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
101,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
103,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
105,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1
106,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,6
107,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
109,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
110,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
111,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
112,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1
113,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
114,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64
115,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,6
116,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,11
117,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,10
118,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,15
119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
120,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
121,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
122,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,2
123,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3
124,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
125,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,157
126,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,25
127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
128,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
129,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,183
131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
132,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
135,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,3
136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17
137,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,4
138,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,2
139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
140,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1
141,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3
142,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
143,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40
145,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
146,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,27
147,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2
148,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,4
149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
152,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4
154,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6
155,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
157,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5
158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
159,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
160,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
161,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
162,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,7
163,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,207
164,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,12
165,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
166,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,14
167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
168,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
169,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32
170,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,6
171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,32
172,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,3
173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
174,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,2
175,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
177,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2
178,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
180,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,4
181,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
182,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,2
183,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
184,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
185,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
186,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
187,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2
188,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,7
189,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6
190,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4
191,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,8
192,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
193,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1
194,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
197,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3
198,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
199,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,3
200,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,33
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
202,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
204,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6
205,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6
206,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
207,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,5
208,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,29
209,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
211,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,5
212,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,4
213,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6
214,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
215,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,17
216,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,4
217,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
218,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
219,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
220,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1
221,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,2
222,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
223,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
226,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
227,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
228,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13
229,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8
233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
234,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8
236,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
237,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
238,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
239,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,4
240,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
242,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
243,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,3
244,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
245,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
246,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,5
247,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
249,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,6
250,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
251,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
252,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
253,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
254,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
255,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7
256,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,3
257,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2
258,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,3
259,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
260,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2
261,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2
262,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12
263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34
264,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28
265,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,5
266,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,2
267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
269,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,9
270,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2
271,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
272,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1
273,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
274,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
275,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,10
276,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
277,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,3
278,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
279,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
280,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6
281,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1
282,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
283,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,2
284,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2
285,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
286,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
287,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
288,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6
289,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
290,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
291,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,16
292,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2
293,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,14
294,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
295,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
296,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,6
297,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
298,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
299,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
300,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5
301,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2
302,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,4
303,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4
304,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
305,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
306,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
307,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
308,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
309,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1
310,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
312,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
313,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,6
314,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,5
315,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
316,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,4
317,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
318,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5
319,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
320,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
321,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
323,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
324,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,5
325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
326,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3
