,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,stab_9,stab_9,Data,Data,Data,num
19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,12
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131
22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
23,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6
24,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,42
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258
28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7
29,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5
30,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,65
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285
33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299
34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240
35,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,245
36,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,265
37,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,250
38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
39,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235
42,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173
43,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,3
44,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,6
45,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,172
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,169
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,182
48,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,4
49,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
51,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
52,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294
54,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
55,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,282
56,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,326
57,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,253
58,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
60,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,69
62,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4
63,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
64,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
67,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,266
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
69,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10
70,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3
71,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,252
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,216
73,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2
74,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211
75,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,51
76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,10
77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
79,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,297
81,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
82,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5
83,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
84,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,247
85,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
87,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
88,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
89,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
94,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
96,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
99,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
100,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,13
101,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,18
102,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,27
103,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,263
104,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
106,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
107,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
108,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
109,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36
110,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,129
112,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
113,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
117,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
118,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6
119,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240
120,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
121,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71
123,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2
127,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,4
128,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
129,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
131,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2
132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
133,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
134,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
136,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
139,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
140,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9
141,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
142,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
143,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17
144,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8
145,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
148,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
149,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
150,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
151,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,195
152,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,5
153,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
156,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
157,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
158,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,184
159,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
161,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4
162,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,6
163,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
165,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
166,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
167,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
169,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
170,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
171,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3
172,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
173,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
174,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
175,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,3
176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
177,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
178,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
180,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
181,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
182,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
183,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,2
184,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
185,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
186,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
187,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3
188,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
189,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10
191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
193,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
194,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10
195,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
197,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
198,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
199,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3
200,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5
201,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
203,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2
204,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
205,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3
206,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2
207,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
208,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
209,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3
210,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
211,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
212,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
214,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6
216,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
217,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
218,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
219,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
220,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
221,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
223,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
224,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2
225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
226,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
227,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
228,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
229,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
230,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
231,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
232,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
233,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,9
234,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,6
235,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
236,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2
237,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
238,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
240,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
242,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13
243,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57
244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
245,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
246,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
247,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
248,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
249,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
250,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
251,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
252,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
253,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
254,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
255,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
256,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10
257,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
258,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
259,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5
260,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
261,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
262,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
263,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6
264,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7
265,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,68
267,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
268,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
269,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
270,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
271,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
272,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5
273,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
274,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
275,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
276,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
277,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
278,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
279,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
280,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
281,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
282,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
283,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
284,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4
285,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
286,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
287,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
288,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
289,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
290,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2
291,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
292,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2
293,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
294,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3
295,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
296,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4
297,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2
