,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,Data,Data,Data,num
41,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,398
42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,442
43,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,4
44,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,300
45,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
46,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,10
47,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,315
48,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,168
49,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,92
50,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,148
51,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,18
52,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,35
53,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,288
54,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,4
55,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,2
56,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,96
57,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,8
58,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
59,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
60,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,59
61,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,79
62,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,253
63,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47
64,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,90
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
66,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2
67,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,3
68,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,32
69,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,9
70,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,11
71,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
72,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2
73,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,35
74,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,36
75,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,43
76,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,230
77,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,4
78,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,3
79,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
80,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,100
81,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
82,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,28
83,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,4
84,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,371
85,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,45
86,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,160
87,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,46
88,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
89,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,3
90,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
91,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
92,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,11
93,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3
94,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,3
95,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,16
96,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
97,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,6
98,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,39
99,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,5
100,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,5
101,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,33
102,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
103,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4
104,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,3
105,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5
106,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,156
108,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,2
109,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,10
110,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,17
111,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,68
112,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
113,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3
114,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,25
115,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,15
116,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,30
117,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,24
118,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,27
119,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
120,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,13
121,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,9
122,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,40
123,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
124,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,24
125,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
126,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,42
127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69
128,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
129,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,137
130,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,6
131,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11
132,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,22
133,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,55
134,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4
135,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
136,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,3
137,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1
138,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,38
139,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,5
140,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,47
141,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3
142,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,3
143,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,6
144,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,24
145,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
146,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1
147,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3
148,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,8
149,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1
150,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,11
151,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
152,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,5
153,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,2
154,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4
155,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,3
156,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,2
157,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,3
158,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,10
159,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1
160,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
161,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
162,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
163,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,10
164,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
165,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,30
166,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,17
167,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1
168,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
169,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,51
170,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,7
171,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1
172,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2
173,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8
174,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,2
175,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,25
176,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1
177,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
178,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,3
179,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,4
180,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
181,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5
182,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,8
183,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,27
184,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2
185,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8
186,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,4
187,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,4
188,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
189,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
190,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
191,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,3
192,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4
193,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,7
194,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,34
195,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,3
196,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,19
197,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,3
198,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,8
199,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
200,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
201,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,11
202,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,6
203,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2
204,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,5
205,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,9
206,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
207,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
208,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
209,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3
210,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2
211,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
212,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
213,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,32
214,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,27
215,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,65
216,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,4
217,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
218,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,3
219,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
220,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,37
221,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,2
222,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
223,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2
224,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
225,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
226,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
227,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
228,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
229,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
230,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3
231,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12
232,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,3
233,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
234,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,20
235,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
236,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,28
237,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
238,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
239,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
240,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,7
241,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
242,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
243,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,6
244,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,2
245,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
246,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
247,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,27
248,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,5
249,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,6
250,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,35
251,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,5
252,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3
253,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7
254,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,5
255,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,6
256,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
257,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2
258,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
259,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,5
260,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1
261,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,20
262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
263,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
264,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,39
265,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,9
266,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
267,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
269,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,5
270,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
271,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
272,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2
273,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
274,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1
275,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,10
276,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,5
277,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2
278,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,2
279,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2
280,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,2
281,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,6
282,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3
283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
284,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
285,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3
286,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4
287,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
288,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
289,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1
290,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,4
291,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,3
292,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4
293,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
294,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,3
295,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
296,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,4
297,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1
298,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
299,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2
300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
301,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
302,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
303,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1
304,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,4
305,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,2
306,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,6
307,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,19
308,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4
310,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,8
311,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,3
312,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
313,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,13
314,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,2
315,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,37
316,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,8
317,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
318,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
319,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10
320,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
321,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,3
322,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,8
323,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,6
324,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,14
325,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,4
326,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,27
327,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1
328,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,3
329,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2
330,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
331,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
332,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
333,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1
334,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
335,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,5
336,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
337,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2
338,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1
339,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1
340,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
341,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4
342,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
343,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,3
344,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
345,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,8
346,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,7
347,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,7
348,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,2
349,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
350,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,7
351,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
352,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,4
353,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3
354,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,2
355,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3
356,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,7
357,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
358,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,2
359,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5
360,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,14
361,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,10
362,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,2
363,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
364,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,4
365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
366,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
367,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2
368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
369,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6
370,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8
371,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,4
372,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
373,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,3
374,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,2
375,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
376,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5
377,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
378,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,4
379,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
380,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,14
381,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,3
382,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,3
383,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10
384,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,16
385,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,3
386,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2
387,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,6
388,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,2
389,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,6
390,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,6
391,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,15
392,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,4
393,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
394,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1
395,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,17
396,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
397,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7
398,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,2
399,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3
400,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,6
401,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
402,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3
403,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,9
404,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,2
405,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2
