,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,Data,Data,Data,num
41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,331
42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,83
43,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,380
44,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35
46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,348
47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168
49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5
50,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,53
51,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,50
52,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,176
53,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,3
54,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,5
55,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,288
56,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6
57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,101
58,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,74
59,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,9
60,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
61,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
62,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,13
63,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,289
64,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
65,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,11
66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307
67,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,5
68,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,2
69,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,2
70,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44
71,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3
72,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7
73,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,30
74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23
75,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,4
76,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2
77,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3
78,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,47
79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,34
80,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,4
81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
82,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14
83,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,11
84,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2
85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,122
86,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,174
87,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,10
88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44
89,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6
90,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,43
91,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,4
92,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,21
93,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,5
94,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,7
95,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4
96,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9
98,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,35
99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13
100,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,7
101,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,3
102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,93
103,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,246
104,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,39
105,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
106,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,49
107,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,6
108,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,4
109,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
110,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
111,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7
112,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5
113,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,33
114,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,29
115,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
116,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,8
117,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
118,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,2
119,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4
120,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,2
121,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,5
122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57
123,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,6
124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,52
125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,29
126,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2
127,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,22
128,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,5
129,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2
130,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,63
131,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43
132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
133,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
134,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,42
135,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2
136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9
137,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2
138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
140,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
141,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,32
142,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3
143,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,7
144,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,7
145,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
146,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,21
147,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6
148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5
151,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
153,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
154,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
155,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,32
156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12
157,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45
158,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
159,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59
160,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
161,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1
162,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2
163,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
164,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,9
165,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7
166,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
167,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3
168,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,44
169,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,6
170,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
171,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
173,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,11
174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,53
175,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3
176,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
177,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,8
178,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
179,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
180,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
181,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,26
182,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,4
183,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
184,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,6
185,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
186,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,3
187,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2
188,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,29
189,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26
190,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,6
191,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4
192,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16
193,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,4
194,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
195,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
196,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4
197,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,4
198,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7
199,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
200,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
201,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,3
202,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
203,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1
204,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,32
205,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3
206,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
207,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,2
208,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,2
209,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
210,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4
211,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,46
212,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
214,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
215,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4
216,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
217,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,7
218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
219,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,30
220,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
221,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
223,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,4
224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23
225,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2
226,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
228,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16
229,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
230,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
231,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
232,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,3
233,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,15
234,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,3
235,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,5
236,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,3
237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
238,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,9
239,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,14
240,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3
241,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,7
242,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,4
243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
244,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
245,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5
246,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,2
247,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,8
248,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
249,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
250,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,3
251,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
252,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,5
253,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,22
254,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
255,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2
256,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,4
257,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4
258,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,37
259,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,3
260,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,2
261,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
262,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
263,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,6
264,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
265,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,4
266,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
267,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,4
268,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,20
269,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,2
270,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,5
271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
272,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
273,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,22
274,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2
275,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4
276,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
277,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,18
278,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,3
279,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,8
280,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
281,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
282,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,3
283,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,48
284,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,38
285,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
286,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,32
287,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
288,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1
289,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,5
290,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,4
291,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
292,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
293,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2
294,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
295,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,33
296,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1
297,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
298,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5
299,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
300,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,4
301,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2
302,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
303,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,4
304,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
305,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3
306,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,2
307,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2
308,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
309,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
310,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,7
311,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
312,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
313,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1
314,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,11
315,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,26
316,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,4
317,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
318,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
319,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2
320,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,3
321,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,6
322,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1
323,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
324,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
325,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2
326,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,2
327,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,5
328,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3
329,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
330,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,8
331,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1
332,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
334,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
335,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
336,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,3
337,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7
338,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,7
339,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,2
340,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,2
341,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
342,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2
343,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,3
344,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6
345,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1
346,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4
347,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,2
348,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9
349,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9
350,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,4
351,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,5
352,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,9
353,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
354,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
355,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7
356,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2
357,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,4
358,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,5
359,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
360,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1
361,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,4
362,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3
363,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1
364,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,3
365,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,10
366,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
367,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
368,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
369,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,2
370,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
371,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
372,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,3
373,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
374,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2
375,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
376,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
377,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
378,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
379,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,3
380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
381,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,2
382,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
383,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
384,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
385,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,7
386,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2
387,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,23
388,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,4
389,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
390,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
391,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
392,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2
393,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,9
394,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,4
395,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
396,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
397,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
398,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
399,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3
400,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,6
401,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1
402,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
403,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
404,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,8
405,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
