,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,Data,Data,Data,num
354,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
355,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
356,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,3
357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
358,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,14
359,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3
360,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
361,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,7
362,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,5
363,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
364,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1
365,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,6
366,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,3
367,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1
368,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
369,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3
370,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
371,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,3
372,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
373,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
374,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5
375,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,10
376,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,10
377,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
378,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,2
379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
380,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,4
381,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,2
382,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,2
383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20
384,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,2
385,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2
386,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,4
387,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,4
388,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
389,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3
390,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
391,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,4
392,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
393,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,5
394,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
395,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
396,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
397,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,5
398,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4
399,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,7
400,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4
401,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1
402,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
403,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
404,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
406,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,15
407,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4
408,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
409,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,5
410,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,14
411,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2
412,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,11
414,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
415,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
416,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7
417,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,21
418,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,17
419,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,22
420,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,7
421,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,2
422,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
423,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3
424,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2
425,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
426,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3
428,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11
429,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,5
430,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1
431,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
432,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2
433,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
434,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
435,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5
436,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
437,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
438,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,2
439,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,5
440,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,2
441,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
442,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,6
443,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,3
444,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2
445,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,12
446,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
447,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,2
448,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,3
449,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
450,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,15
451,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,6
452,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,2
453,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
454,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,21
455,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,14
456,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
457,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,20
458,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2
459,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
460,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1
461,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2
462,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3
463,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,19
464,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
465,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
466,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,2
467,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,7
468,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
469,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1
470,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
471,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7
473,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1
474,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,12
475,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1
476,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,6
477,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1
478,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2
479,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,3
480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
481,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
482,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
484,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,3
485,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4
486,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,14
487,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
488,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,16
489,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8
490,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,2
491,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5
492,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,4
493,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,6
494,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,5
495,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
496,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,19
497,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,3
498,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3
499,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3
500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,8
501,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1
502,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,3
503,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,3
504,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2
505,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3
506,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,8
507,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1
508,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
509,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,4
510,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2
511,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,3
512,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
513,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
514,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2
515,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5
516,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
517,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3
518,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,5
519,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1
520,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1
521,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,24
522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
523,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,6
524,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1
525,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
526,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2
527,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
528,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
529,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
530,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,3
531,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,2
532,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,22
533,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2
534,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2
535,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,5
536,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2
537,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
538,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
539,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,2
540,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,3
541,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,3
542,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
543,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2
544,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,8
545,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,5
546,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,10
547,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2
548,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,2
549,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
550,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
551,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
552,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
553,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
554,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,2
555,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
556,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,13
557,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
558,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,16
559,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
561,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
562,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,11
563,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,7
564,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3
565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
566,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15
568,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,5
569,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,2
570,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,2
571,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4
572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
573,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
574,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
575,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,2
576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
577,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,4
578,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
579,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2
580,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
581,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,35
582,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
583,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
584,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,10
585,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1
586,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,6
587,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3
588,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
589,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
590,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,8
591,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
592,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3
593,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,10
594,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,5
595,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,2
596,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
598,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2
599,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2
600,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,2
601,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
602,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
603,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1
604,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,2
605,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
606,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
607,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,11
608,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
609,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4
610,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
611,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
612,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,4
613,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2
614,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
615,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,4
616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6
617,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
618,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
619,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
620,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
621,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3
622,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1
623,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
625,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,10
626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15
627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,17
628,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2
629,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2
630,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,12
631,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
633,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
634,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2
635,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6
636,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,2
637,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
638,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,3
639,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
640,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
641,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
642,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1
643,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2
644,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1
645,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
646,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2
647,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1
648,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2
649,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
650,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,14
651,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3
652,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3
653,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
654,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,2
655,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4
656,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2
657,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,12
658,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,2
659,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,7
660,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
661,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1
662,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
663,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7
665,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
666,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2
667,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
668,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4
669,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
670,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,2
671,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4
672,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1
673,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,2
674,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,3
675,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3
676,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
677,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
678,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,5
679,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5
680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
681,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
682,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1
683,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4
685,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,4
686,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,11
687,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,3
688,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1
689,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4
690,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
691,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7
692,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,11
693,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5
694,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,2
695,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,3
696,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,2
697,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
698,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1
699,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4
700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4
701,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3
702,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
703,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4
704,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
705,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
706,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2
707,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
708,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1
709,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
710,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
711,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
712,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,4
713,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
714,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
715,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
716,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
717,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
718,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
719,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
