,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_4,stab_4,stab_4,stab_4,Data,Data,Data,Data,Data,num
87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91
88,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2
89,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
90,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
91,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,7
92,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
93,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2
94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
96,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
97,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
99,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
100,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9
103,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,15
104,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6
105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13
106,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,2
107,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3
108,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,9
109,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
110,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
111,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31
112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17
113,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,50
114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
115,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68
116,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,18
118,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
120,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8
121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
122,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,31
123,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54
124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95
125,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,10
126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
127,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,299
128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11
129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
131,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
132,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
133,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,89
134,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11
135,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3
136,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
137,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4
138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9
139,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3
140,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
141,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
143,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29
144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
145,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,5
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
147,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
149,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
150,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
151,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
152,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,23
153,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
155,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
156,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
157,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
158,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4
159,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,22
160,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
161,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9
162,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,4
163,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,5
164,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,38
165,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,89
166,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
167,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
168,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3
169,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,3
170,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7
171,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
172,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
173,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
174,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
176,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
177,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4
178,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,7
179,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
182,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
183,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
184,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
185,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5
186,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2
187,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
188,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6
189,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2
190,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4
191,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,3
192,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
194,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,6
195,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
196,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
197,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1
198,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
199,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13
200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
201,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
204,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
205,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
206,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3
207,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2
208,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,2
209,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
210,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9
211,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
212,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11
213,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
214,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
216,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14
218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
219,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8
220,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
223,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2
224,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
225,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
226,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
227,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
228,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,5
229,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15
230,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,4
231,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
232,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
233,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
234,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,3
235,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
236,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,56
237,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
238,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20
239,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
240,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
242,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,35
243,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5
244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
245,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,36
246,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
248,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
249,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
250,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
251,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6
252,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,19
253,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
254,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
255,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
256,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6
258,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
259,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2
260,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20
261,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
262,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
263,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
265,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3
266,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
267,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8
268,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5
269,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,3
271,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
272,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4
273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29
274,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
277,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
278,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
279,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4
280,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
281,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
283,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
284,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
285,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
288,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
289,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14
291,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6
292,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4
293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
295,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9
298,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5
