,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_4,stab_4,stab_4,stab_4,Data,Data,Data,Data,Data,num
154,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
155,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
156,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7
157,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,6
158,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,3
159,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,2
160,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,30
161,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14
162,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,117
163,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
164,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
165,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
166,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
167,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4
168,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
169,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186
170,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5
171,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,4
172,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
173,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2
174,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
175,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,4
176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
177,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
178,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3
179,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
180,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
181,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
182,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
183,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2
184,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
185,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67
187,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11
188,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88
189,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5
190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16
192,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2
193,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
194,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3
196,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
197,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
198,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
199,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
200,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,15
201,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
202,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12
203,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
204,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
205,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
207,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3
208,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2
209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
210,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
211,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
212,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16
213,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3
214,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
215,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32
217,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2
218,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5
219,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,50
220,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
221,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,15
222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
224,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,77
225,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
226,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,39
227,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
228,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
229,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
230,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,3
231,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19
233,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3
234,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
236,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,4
237,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,9
238,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,13
239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
240,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
241,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
242,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
244,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
245,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13
247,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
248,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
249,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15
250,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
252,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18
253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
255,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
