,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,num
227,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
228,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5
229,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3
230,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,3
231,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,19
232,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17
233,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,33
234,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
235,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,5
236,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,4
237,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,11
238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
239,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,18
240,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,16
241,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,61
242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
243,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12
244,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,13
245,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,26
246,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6
247,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1
248,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
249,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3
250,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,2
251,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,5
252,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
253,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,11
254,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,15
255,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,4
256,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
257,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,5
258,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,11
259,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,5
260,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
261,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
262,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
263,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,8
264,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
265,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2
266,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4
267,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,26
268,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,14
269,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1
270,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,12
271,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
272,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13
273,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,3
274,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
275,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,6
276,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,3
277,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1
278,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
279,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
280,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,19
281,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,3
282,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1
283,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,2
284,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1
285,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,11
286,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
287,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9
288,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,23
289,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,17
290,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,21
291,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,2
292,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
293,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,12
294,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,5
295,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
296,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,27
297,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,15
298,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,11
299,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,18
300,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,8
301,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
302,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4
303,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
304,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
305,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,37
306,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
307,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,20
308,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,25
309,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3
310,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5
311,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,8
312,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1
313,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2
314,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2
315,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1
316,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
317,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,17
318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
319,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
320,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,3
321,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,20
