,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,stab_7,stab_7,stab_8,stab_8,Data,Data,Data,num
324,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
325,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
326,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
328,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4
329,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,5
330,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5
331,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
333,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,15
334,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2
335,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,13
337,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,8
338,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
339,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
340,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1
341,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
342,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,7
344,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2
345,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
346,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,3
347,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1
348,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,13
349,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
350,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
351,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6
352,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2
354,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
355,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
356,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,5
357,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
358,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11
359,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
360,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,3
361,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
362,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
363,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,4
364,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
365,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
366,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5
368,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
369,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
370,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5
371,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,6
372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,14
374,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,13
375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
376,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
377,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
378,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,3
379,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1
380,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1
381,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
383,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
384,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
385,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,4
386,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,2
387,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,4
388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6
389,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2
390,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
391,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
392,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
393,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
394,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,5
395,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,9
396,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6
397,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2
398,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2
399,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
400,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3
401,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3
402,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
403,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,3
404,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3
405,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8
406,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
407,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,2
408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
409,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
411,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3
412,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,5
413,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
414,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
415,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,5
416,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
417,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
418,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5
419,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
421,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,4
422,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3
423,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
424,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
425,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1
426,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
427,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
428,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6
429,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
430,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3
431,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
432,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9
433,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
434,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,11
435,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
436,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
437,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
438,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
439,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
440,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
441,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2
442,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,3
443,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,8
444,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
445,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,7
446,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
447,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
448,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
449,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
450,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,5
451,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,3
452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5
454,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
455,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
456,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
457,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
458,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,5
459,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
460,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
461,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
462,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4
463,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,8
464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,14
465,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
466,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2
467,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4
468,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
469,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,4
470,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,3
471,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
472,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
473,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
474,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3
475,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,3
476,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
477,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
478,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4
479,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
480,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,3
481,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,4
482,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4
483,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,6
484,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,3
485,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6
486,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
488,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,12
489,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
490,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,5
491,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
492,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
493,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
494,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,6
495,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2
496,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
497,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
498,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9
499,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,8
500,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5
501,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,2
502,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
503,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3
504,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
505,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1
506,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,3
507,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
509,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2
510,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
511,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
512,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,3
513,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
514,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
515,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
516,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,5
517,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3
518,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
519,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
520,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2
521,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
522,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3
524,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
525,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
526,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1
527,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
528,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4
529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
530,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
531,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8
532,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,4
533,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2
534,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
535,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,6
536,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
537,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,4
538,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,4
539,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,2
540,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,3
541,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2
542,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4
543,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,5
544,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2
545,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
546,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,4
547,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
548,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2
550,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
552,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
553,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
554,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,12
555,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,7
556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
557,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,5
558,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
559,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,4
560,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
561,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1
562,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
563,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,8
564,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3
565,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
566,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,7
567,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
568,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
569,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
570,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1
571,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4
572,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
573,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10
574,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
575,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,6
576,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
577,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,8
578,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,3
579,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
580,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7
581,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
582,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
583,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
584,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
585,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
586,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
587,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
588,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
589,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,4
590,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1
591,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
592,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
593,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,5
594,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2
595,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
596,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
597,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4
598,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
599,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
600,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
601,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,5
602,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,6
603,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,5
604,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
605,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
606,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1
607,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
608,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,2
609,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
611,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,7
612,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
613,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,2
614,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,3
615,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
616,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,4
617,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,5
618,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
619,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
621,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
622,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,3
623,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
624,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
625,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
626,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,9
627,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,5
628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2
629,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,2
630,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
632,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,4
633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
634,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
635,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,7
636,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,3
637,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
638,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
639,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2
640,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3
641,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
642,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,4
643,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
645,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
646,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
647,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,5
648,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5
649,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
650,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,12
651,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
652,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,4
653,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,2
654,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2
