,stab_1,stab_1,stab_2,stab_2,stab_3,stab_3,stab_4,stab_4,stab_5,stab_5,stab_6,stab_6,Data,Data,Data,num
58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97
59,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,52
60,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,5
61,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,87
62,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,11
63,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,7
64,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,286
65,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,22
66,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
67,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,277
68,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,9
69,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,125
70,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,53
71,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,8
72,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1
73,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,9
74,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,318
75,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,78
76,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,6
77,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,2
78,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3
79,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,318
80,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1
81,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,15
82,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7
83,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,10
84,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,7
85,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
86,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,5
87,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
88,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,389
89,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
92,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,55
93,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,3
94,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,75
95,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6
96,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
97,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
98,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,8
99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
100,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,5
101,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3
102,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,14
103,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,5
104,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
105,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,6
106,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,89
107,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,3
108,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,7
109,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,4
110,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7
111,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,11
112,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,87
113,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,7
114,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
115,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,4
116,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
117,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,10
118,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,13
119,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2
120,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,2
121,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,16
122,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,91
123,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,14
124,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,12
125,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
126,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
127,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,2
128,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,2
129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
130,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3
131,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,3
132,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2
133,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2
134,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,11
135,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5
136,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,9
137,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,5
138,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,4
139,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,5
140,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
141,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
142,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,33
143,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,9
144,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
146,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,5
147,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,2
148,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2
149,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2
150,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,4
151,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,6
152,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,6
153,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,2
154,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,3
155,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2
156,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
157,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,4
158,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
159,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11
160,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3
161,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,2
162,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2
163,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,6
164,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3
165,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,18
166,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
167,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,13
168,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
169,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3
170,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,9
171,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
173,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
174,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5
175,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,13
176,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
177,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,5
178,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5
179,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5
180,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,9
181,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,7
182,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4
183,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,13
184,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2
185,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,4
186,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2
187,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
188,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4
189,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
190,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,9
191,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
192,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2
193,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,2
194,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
195,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,9
196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
197,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3
198,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
199,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2
200,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,8
201,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
202,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,7
203,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
204,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,9
205,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,4
206,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,13
207,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2
208,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
209,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,9
210,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1
211,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
212,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,9
213,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
214,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,5
215,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
216,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2
217,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
218,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
219,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9
220,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2
221,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3
222,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4
223,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,6
224,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2
225,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1
226,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
227,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,3
228,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,7
229,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,4
230,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
231,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
232,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
233,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,8
234,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
235,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,4
236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
237,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5
238,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4
239,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
240,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,6
241,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,4
242,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,9
243,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
244,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,2
245,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,5
246,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,3
247,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,3
248,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
249,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,23
250,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,3
251,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4
252,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,4
253,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,4
254,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
255,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,53
256,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
257,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4
258,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
259,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,8
260,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1
261,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8
262,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,7
263,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,11
264,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,9
265,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
266,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,4
267,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
268,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
269,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,9
270,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,4
271,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,8
272,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,7
273,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13
274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5
275,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,4
276,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1
277,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,9
278,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
279,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8
280,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7
281,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,6
282,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1
283,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
284,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
285,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
286,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3
287,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3
288,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2
289,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2
290,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
291,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
292,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,10
293,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,4
294,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6
295,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,8
296,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
297,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,4
298,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2
299,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,17
300,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
301,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
302,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2
303,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2
304,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,6
305,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
306,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,4
307,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,5
308,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,6
309,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,2
310,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,8
311,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6
312,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4
313,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5
314,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2
315,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,4
316,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
317,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,3
318,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,5
319,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3
320,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
321,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2
322,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,3
323,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
324,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
325,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1
326,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,2
327,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,3
328,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
329,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4
330,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,2
331,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
332,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5
333,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2
334,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,5
335,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
336,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5
337,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3
338,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,2
339,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3
340,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3
341,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,18
342,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
343,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,3
344,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
345,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4
346,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,4
347,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,3
348,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,3
349,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3
350,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
351,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1
352,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,5
353,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,7
354,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,4
355,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,3
356,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
357,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
358,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,5
359,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2
360,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
361,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7
362,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
363,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3
364,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
365,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2
366,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
367,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1
368,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
369,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
370,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,6
371,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,4
372,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8
373,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
374,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2
375,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,12
376,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
377,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,14
378,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
380,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,7
381,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,4
382,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
383,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,3
384,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,4
385,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,5
386,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4
387,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,8
388,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
389,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,8
390,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
391,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5
392,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
393,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,9
394,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,3
395,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2
396,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
397,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5
398,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
399,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2
400,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6
401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
402,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1
403,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
404,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,3
405,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,9
