,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,num
57,0,1,1,1,0,0,0,0,1,0,0,0,0,14
58,0,0,1,0,0,0,0,0,0,0,0,0,0,1080
59,1,0,0,0,0,0,0,0,1,0,0,0,0,145
60,0,0,0,0,0,0,0,1,0,0,0,1,1,38
61,0,0,0,0,0,0,0,0,0,1,1,0,0,131
62,0,0,1,0,0,0,0,0,1,0,1,0,0,215
63,0,1,1,0,0,0,0,0,0,0,1,0,0,130
64,0,0,0,0,0,0,0,1,0,1,0,0,0,322
65,0,0,0,1,1,0,0,1,0,1,0,1,0,3
66,0,0,0,0,0,0,1,1,1,0,0,0,0,67
67,1,0,0,1,0,0,0,0,0,0,0,0,0,62
68,0,0,0,0,0,0,0,1,1,0,0,1,0,75
69,0,0,1,0,0,0,0,0,0,1,1,0,1,11
70,0,1,0,1,1,0,0,0,0,0,0,1,0,13
71,0,0,0,0,0,0,0,0,1,1,0,0,0,1143
72,0,0,1,1,0,0,0,0,0,1,1,0,0,5
73,0,1,1,1,0,0,0,0,0,0,0,0,0,122
74,1,1,0,0,0,0,0,0,0,0,1,0,0,48
75,0,0,1,1,0,0,0,0,0,0,0,0,0,134
76,0,0,0,0,0,0,0,0,0,1,1,0,1,4
77,0,1,1,1,0,0,0,0,0,0,1,1,0,9
78,1,0,0,0,0,0,0,1,0,0,0,0,0,140
79,0,1,1,0,0,0,0,1,0,1,0,1,0,14
80,0,0,1,1,1,0,0,0,0,0,0,0,0,209
81,0,0,1,0,0,0,0,0,0,0,1,1,0,342
82,1,1,0,0,0,0,0,0,0,0,0,0,0,257
83,0,0,0,0,0,0,0,1,0,0,0,1,0,395
84,0,0,1,0,1,0,0,1,0,0,0,0,0,44
85,0,0,1,0,0,0,0,0,1,1,0,0,0,115
86,0,0,1,0,0,0,0,1,0,1,0,1,0,123
87,1,0,0,0,0,0,0,0,1,1,1,0,0,29
88,0,1,1,0,0,0,0,1,1,1,1,0,0,6
89,0,0,0,0,0,0,1,0,0,1,0,0,0,40
90,0,0,1,0,0,0,0,0,1,1,1,0,0,210
91,0,0,1,0,1,0,0,1,1,0,1,1,0,7
92,0,0,0,0,0,0,0,0,0,0,1,1,0,269
93,0,1,1,0,0,0,0,0,0,0,0,1,0,42
94,0,0,0,0,0,1,0,1,0,0,0,0,0,48
95,0,0,0,0,1,0,1,1,0,1,0,1,0,2
96,0,0,1,1,0,0,0,0,0,0,1,0,0,88
97,1,0,0,0,0,0,0,1,0,0,1,0,0,32
98,0,1,0,0,0,0,0,1,1,0,1,0,0,6
99,0,0,0,0,0,0,0,1,1,1,1,0,0,48
100,0,1,0,0,0,0,0,1,0,0,0,1,0,49
101,1,0,1,1,1,0,0,0,0,0,0,1,0,9
102,0,0,0,0,0,0,0,1,0,0,0,0,1,244
103,0,0,0,0,0,0,0,1,1,0,0,0,0,364
104,0,1,0,0,1,0,0,0,0,0,0,1,0,20
105,0,1,0,1,0,0,0,0,0,1,0,0,0,18
106,0,0,0,0,0,1,1,1,0,0,1,1,0,3
107,0,0,0,0,0,0,0,1,0,0,1,0,1,22
108,0,0,0,1,1,0,0,1,1,1,0,0,0,13
109,0,0,0,1,0,0,0,0,0,0,0,1,0,74
110,1,0,0,0,0,0,0,0,1,1,0,0,0,143
111,1,0,0,0,1,0,0,0,0,0,0,1,0,23
112,1,0,1,0,0,0,0,1,0,0,0,1,0,141
113,0,0,1,1,0,0,0,0,1,1,0,1,0,7
114,0,1,1,1,1,0,1,0,0,0,0,0,0,3
115,0,0,0,0,0,1,0,0,0,0,0,0,0,178
116,0,1,1,1,0,0,0,1,0,1,0,0,0,5
117,0,1,0,0,0,0,0,0,0,0,1,0,0,150
118,1,0,0,0,0,0,0,0,0,0,1,0,0,198
119,0,0,0,1,1,0,0,0,0,0,1,1,0,18
120,0,0,1,0,0,0,1,0,1,0,1,1,0,4
121,1,0,0,0,0,1,0,0,0,0,0,0,0,24
122,0,0,1,1,0,0,0,0,1,0,0,0,0,11
123,0,0,1,0,1,0,0,1,0,0,1,1,0,21
124,0,0,0,1,0,0,0,0,0,0,1,0,0,61
125,0,0,1,0,0,1,0,0,0,0,0,0,0,19
126,1,0,0,0,0,0,0,1,1,1,0,0,0,45
127,1,0,1,1,0,0,0,0,0,0,0,1,0,4
128,0,1,0,1,0,0,0,1,0,1,1,1,0,2
129,0,1,0,0,0,0,0,0,0,0,0,0,1,20
130,0,0,0,1,0,0,0,0,0,1,0,0,0,37
131,0,0,1,0,0,0,0,1,0,0,0,1,1,30
132,0,0,0,0,0,0,0,0,0,0,0,0,1,240
133,0,0,0,1,0,0,1,1,1,0,0,0,0,3
134,0,0,0,0,1,1,0,1,1,0,0,1,0,1
135,0,0,0,0,1,0,0,0,0,0,1,0,0,73
136,1,0,0,1,0,1,0,0,0,0,0,0,0,2
137,0,0,0,0,0,0,1,0,0,0,1,1,0,6
138,0,0,0,0,0,1,1,1,0,1,0,1,0,1
139,1,0,0,0,0,1,0,0,0,0,0,1,0,2
140,1,0,0,0,0,0,0,0,0,0,0,1,0,231
141,0,0,1,1,1,0,0,0,0,0,1,0,0,65
142,0,0,1,0,0,0,0,1,1,1,0,0,0,49
143,0,0,0,0,0,1,0,0,0,0,1,1,0,7
144,0,0,0,0,0,0,0,1,0,1,0,1,0,60
145,0,0,0,0,0,1,0,0,0,0,0,1,0,32
146,0,0,0,0,0,0,0,0,1,0,0,1,0,205
147,1,0,0,0,0,0,0,1,1,1,1,0,0,5
148,0,0,0,1,1,0,1,0,0,0,0,0,0,17
149,0,0,1,0,0,0,0,1,1,0,0,0,0,47
150,0,0,1,0,0,0,0,1,1,0,1,0,0,61
151,0,0,1,1,1,0,0,0,0,1,0,0,0,32
152,0,0,1,0,0,0,0,0,0,0,1,0,1,44
153,0,0,1,0,1,0,0,0,0,0,1,1,0,49
154,0,0,1,0,0,0,0,0,1,1,0,1,0,44
155,0,0,1,0,0,0,0,1,0,0,1,1,0,194
156,0,1,0,0,1,0,0,0,0,0,1,0,0,9
157,0,0,0,0,0,0,0,0,1,1,1,0,0,140
158,1,1,1,1,1,0,1,1,0,0,0,0,0,1
159,1,0,1,0,0,0,0,1,1,0,0,1,0,18
160,1,1,1,0,1,0,0,0,0,0,0,0,0,8
161,0,0,1,0,0,0,0,1,1,1,1,1,0,24
162,0,1,0,0,0,0,0,0,1,1,0,0,0,76
163,0,1,0,0,0,0,0,0,1,0,0,1,0,13
164,0,0,0,0,1,0,0,0,1,0,0,0,0,46
165,0,0,0,1,0,0,0,0,0,1,1,0,0,6
166,0,1,1,1,0,0,0,0,0,0,0,1,0,26
167,0,0,0,0,0,0,1,1,0,1,1,0,0,6
168,0,1,1,1,0,0,0,0,0,0,1,0,0,42
169,0,0,0,0,0,0,1,1,0,0,1,1,0,15
170,0,0,0,0,1,0,1,0,0,0,0,0,0,10
171,0,0,0,0,0,0,0,1,0,0,1,0,0,186
172,1,1,1,0,0,0,0,1,0,0,0,0,0,5
173,0,0,0,0,1,0,0,0,1,1,0,0,0,60
174,1,0,1,0,0,0,0,1,0,1,0,0,0,7
175,0,1,1,1,0,1,1,1,0,0,0,0,0,1
176,0,0,0,0,1,0,0,1,1,1,0,0,0,16
177,1,1,1,0,1,0,0,0,0,0,1,0,0,2
178,1,0,1,0,0,0,0,0,0,0,1,1,0,29
179,0,1,1,0,0,0,0,1,0,1,0,0,1,3
180,0,0,1,1,0,0,1,1,0,0,0,1,0,8
181,0,0,1,0,0,0,1,1,0,0,0,0,0,29
182,0,1,0,0,0,0,1,1,0,0,0,0,0,8
183,0,0,1,0,0,0,0,0,0,0,0,1,0,330
184,1,0,1,0,0,0,0,0,0,0,0,1,0,50
185,0,0,1,0,0,0,0,0,1,1,1,1,0,27
186,0,1,0,1,0,0,0,0,0,0,0,1,0,29
187,0,0,1,1,1,0,0,0,1,0,1,0,0,7
188,0,1,1,0,0,0,0,0,0,1,1,0,0,13
189,1,0,0,1,0,0,0,1,0,0,0,0,0,14
190,0,0,1,0,1,0,0,1,0,0,0,1,0,74
191,0,1,0,0,1,0,0,0,0,0,0,0,0,65
192,0,0,1,1,1,0,0,0,0,1,1,0,0,7
193,0,0,0,0,0,0,1,0,1,0,0,0,0,90
194,1,0,0,1,0,1,0,0,1,0,1,0,0,1
195,1,0,1,0,1,0,0,1,0,0,1,1,0,2
196,1,0,1,0,0,1,0,0,0,0,1,0,0,3
197,1,0,1,0,0,0,0,0,0,0,0,0,0,228
198,0,0,1,0,1,0,0,0,0,0,0,1,0,66
199,0,0,1,0,0,1,1,1,0,0,0,0,0,6
200,0,0,0,0,1,0,0,1,1,0,0,0,0,21
201,1,1,0,0,0,0,0,1,0,0,1,0,0,7
202,1,1,1,0,0,0,0,0,0,1,0,0,0,8
203,0,0,0,1,1,0,0,0,0,0,0,1,0,97
204,0,0,0,1,1,0,0,1,0,0,1,0,0,15
205,0,0,0,0,1,0,0,1,0,0,0,1,0,90
206,1,1,1,0,1,0,0,1,0,0,0,1,0,2
207,0,0,0,0,0,0,1,1,0,0,0,0,0,96
208,0,0,0,0,0,0,0,1,0,1,1,0,0,41
209,1,1,1,1,0,0,1,1,0,1,0,1,0,1
210,1,0,0,0,0,0,0,0,0,0,0,0,1,27
211,0,0,1,1,1,0,0,1,0,0,0,1,0,35
212,0,0,0,1,0,0,0,1,1,1,0,0,0,15
213,1,0,1,1,1,0,0,0,0,0,0,0,0,17
214,0,1,1,1,0,0,1,1,0,0,0,1,1,1
215,0,1,0,1,0,0,0,0,1,0,1,0,0,3
216,0,1,0,0,0,1,0,0,0,0,0,0,0,11
217,0,0,1,0,0,0,0,0,0,1,0,0,0,104
218,1,0,0,0,0,0,1,0,0,0,0,0,0,41
219,1,0,0,0,1,0,1,0,0,0,0,1,0,1
220,0,0,0,0,0,1,0,1,0,1,0,0,0,7
221,0,0,0,0,0,0,0,1,1,1,0,1,0,51
222,1,1,1,0,1,0,0,0,0,0,1,1,0,3
223,0,1,1,0,0,0,0,0,0,1,0,0,0,18
224,0,0,1,0,0,1,0,1,0,0,0,1,0,15
225,0,1,1,1,0,0,1,1,0,1,0,1,0,2
226,1,0,0,0,0,0,0,0,0,1,0,1,0,14
227,0,0,0,0,0,0,0,1,0,0,1,1,0,202
228,0,1,0,0,1,0,0,0,0,0,0,1,1,1
229,1,0,0,0,1,0,0,0,0,0,1,0,0,7
230,0,0,1,1,0,0,0,0,0,0,0,1,0,34
231,1,0,1,1,1,0,0,0,0,0,1,0,0,6
232,1,0,0,0,0,0,1,0,0,0,1,0,0,8
233,0,0,0,1,1,0,0,0,0,0,0,1,1,4
234,0,1,0,0,0,0,0,0,1,0,0,0,0,93
235,0,0,0,1,0,0,0,0,1,1,0,1,0,4
236,0,1,0,0,0,0,0,1,0,0,1,1,0,21
237,0,0,0,0,0,0,0,0,1,1,0,1,0,178
238,0,1,0,0,0,1,0,1,0,0,1,0,0,3
239,0,0,0,0,1,0,0,1,0,1,1,0,0,7
240,0,0,1,0,0,0,0,1,0,1,1,0,1,17
241,0,0,0,0,0,0,0,1,1,1,1,1,0,22
242,0,0,0,0,0,0,0,0,1,1,0,0,1,63
243,0,0,0,1,1,0,0,0,1,1,0,0,0,35
244,0,0,0,0,0,1,1,1,0,0,0,1,0,7
245,1,0,1,1,0,0,0,0,0,0,0,0,0,28
246,0,1,0,0,0,0,0,1,0,1,0,0,1,4
247,1,0,1,0,0,0,0,1,0,0,1,0,1,5
248,0,0,0,0,0,0,0,0,1,0,1,1,1,1
249,0,0,0,1,0,0,0,1,0,0,1,1,0,18
250,0,1,0,0,0,0,0,1,1,0,0,1,0,5
251,0,0,0,1,1,1,0,0,1,0,0,0,0,1
252,0,0,1,0,0,1,0,1,0,0,1,0,0,10
253,0,0,0,0,0,0,0,0,0,0,1,0,1,31
254,0,1,0,0,0,0,1,0,0,0,0,0,0,27
255,0,1,0,1,0,0,0,0,0,0,1,0,0,37
256,0,0,1,0,0,0,0,0,0,1,0,1,0,44
257,0,0,0,0,0,0,1,1,1,1,0,1,0,4
258,0,1,0,1,1,0,0,0,0,0,0,0,0,29
259,0,1,1,0,1,1,0,0,0,1,0,0,0,1
260,0,0,1,1,0,0,0,1,0,0,0,0,0,29
261,0,0,1,1,0,0,1,0,0,0,1,1,0,1
262,0,1,0,1,0,0,0,1,0,0,1,1,0,6
263,0,0,1,0,0,0,0,1,0,0,0,0,1,26
264,0,1,0,0,0,0,0,0,1,1,1,0,0,18
265,0,1,0,0,0,0,0,0,0,1,0,0,0,80
266,0,0,0,0,0,0,1,1,0,0,0,0,1,8
267,0,0,0,0,0,1,0,0,0,0,1,0,1,2
268,0,0,0,0,1,0,0,1,0,1,0,0,1,3
269,1,0,1,0,0,0,0,1,1,0,1,0,1,1
270,0,0,1,0,0,0,0,0,1,0,0,1,0,60
271,0,0,1,0,0,0,1,1,1,0,1,0,0,10
272,0,0,0,0,0,0,0,0,0,0,1,1,1,10
273,1,1,0,1,1,0,0,0,0,0,0,0,0,9
274,0,0,0,0,1,0,0,1,1,0,0,1,0,15
275,0,1,1,0,0,0,0,1,0,0,0,0,1,3
276,0,0,0,0,1,0,0,1,0,0,1,0,0,11
277,0,0,1,0,0,0,1,1,0,0,0,1,0,78
278,1,0,1,0,0,0,0,1,0,0,1,0,0,25
279,1,1,0,0,0,0,0,0,0,1,0,0,0,16
280,1,0,1,0,1,0,0,0,0,0,1,0,0,14
281,0,0,0,1,0,1,0,0,0,1,0,0,0,2
282,0,1,1,1,0,0,0,1,0,0,0,1,0,22
283,0,0,0,0,1,0,0,1,1,1,0,1,0,11
284,1,1,1,0,0,0,0,0,1,0,1,0,0,5
285,0,1,1,1,1,0,0,0,0,0,1,0,0,4
286,0,0,0,1,1,0,0,0,0,1,0,0,0,23
287,0,1,1,0,0,0,0,1,0,0,1,1,0,14
288,0,1,0,0,1,0,0,0,1,1,0,0,0,4
289,0,0,1,0,0,0,1,1,1,0,0,0,0,7
290,0,0,0,0,0,0,0,0,0,1,0,0,1,42
291,0,0,0,1,1,0,1,1,0,0,0,0,0,3
292,0,0,0,1,1,1,0,1,0,0,0,0,0,1
293,0,0,0,0,0,0,0,0,1,1,1,1,0,27
294,0,0,1,0,0,0,1,0,0,0,1,0,0,61
295,0,1,0,1,0,0,0,0,1,1,0,1,0,2
296,1,0,1,0,0,0,0,1,0,0,0,0,0,39
297,1,1,1,1,0,0,0,0,0,1,1,0,0,2
298,1,0,0,0,0,0,0,1,0,1,0,0,1,17
299,1,0,1,1,1,0,0,1,0,0,0,0,1,1
300,0,0,0,0,0,0,0,1,1,0,0,1,1,4
301,1,0,1,1,0,0,0,1,0,0,0,0,0,4
302,0,0,1,0,0,0,0,1,0,0,1,0,1,45
303,0,0,0,0,1,0,0,0,1,1,0,1,0,22
304,0,0,1,0,0,0,0,0,0,0,0,1,1,32
305,0,0,1,0,0,0,1,0,0,0,0,1,0,27
306,0,0,1,0,0,0,0,1,1,0,0,1,1,2
307,0,0,1,0,1,0,0,1,0,0,1,0,0,18
308,0,1,0,0,0,0,1,0,0,0,1,0,0,3
309,0,0,0,0,0,0,0,1,0,1,1,0,1,11
310,0,0,1,0,0,0,0,1,1,0,0,1,0,122
311,0,0,0,0,1,0,0,0,0,0,1,1,0,45
312,0,0,0,1,1,0,0,1,0,0,0,0,0,40
313,0,0,1,0,0,1,1,1,0,0,0,1,0,9
314,0,0,0,0,1,0,0,1,0,1,0,0,0,17
315,0,1,0,0,0,0,0,1,1,1,0,1,0,8
316,0,0,0,1,1,1,0,0,0,0,0,0,0,6
317,0,0,1,0,0,0,1,1,0,1,1,1,0,4
318,0,1,1,1,0,0,0,0,1,1,0,0,0,20
319,0,0,1,0,1,0,0,0,1,0,1,0,0,6
320,0,0,1,0,0,0,0,1,0,1,1,0,0,56
321,0,0,1,0,0,0,0,0,0,0,0,0,1,23
322,0,0,1,0,1,0,0,0,1,1,0,0,1,3
323,0,0,0,0,0,0,1,0,0,0,0,1,0,62
324,0,1,0,0,0,0,0,0,0,1,0,1,0,15
325,1,0,1,0,0,0,0,1,1,1,0,1,0,17
326,0,0,0,0,1,0,0,0,1,1,1,1,0,3
327,1,0,1,0,0,0,1,1,1,0,0,0,0,1
328,0,0,1,0,0,0,1,1,0,0,1,0,0,17
329,0,0,1,0,1,0,0,1,1,1,0,1,0,12
330,1,0,0,1,1,0,0,0,1,1,1,1,0,1
331,0,1,1,0,0,1,0,0,0,0,0,0,0,4
332,0,0,1,1,0,0,0,1,0,0,0,0,1,1
333,0,0,1,0,0,1,1,1,0,1,0,0,0,1
334,0,0,1,0,0,0,0,0,1,0,1,1,0,41
335,0,0,0,0,0,0,1,1,1,0,0,1,0,18
336,0,0,1,0,1,0,0,0,0,1,1,0,0,8
337,0,0,1,1,0,0,0,1,0,1,0,1,0,6
338,0,0,0,0,0,1,0,1,0,0,1,0,0,5
339,1,0,0,1,0,0,0,0,0,0,0,1,0,9
340,0,0,0,0,0,1,0,0,1,0,0,0,0,20
341,0,0,0,1,0,0,0,0,0,0,0,0,1,9
342,1,0,0,0,1,0,0,0,0,0,0,1,1,2
343,0,1,1,0,0,0,1,1,0,1,1,1,0,1
344,1,1,1,0,0,0,0,1,0,0,1,1,0,2
345,1,0,0,0,1,0,0,1,1,0,0,0,0,2
346,0,1,0,0,0,0,0,0,1,1,0,1,0,13
347,0,1,1,1,1,0,0,0,1,1,0,0,0,5
348,0,0,0,0,0,0,0,0,1,0,1,1,0,23
349,0,0,1,0,1,1,0,0,0,0,0,0,1,2
350,1,0,0,0,0,0,0,0,0,0,1,1,0,24
351,0,1,0,0,0,0,0,0,0,0,1,1,0,22
352,0,0,1,0,0,0,1,0,0,0,0,0,0,43
353,0,0,1,1,0,0,0,1,0,1,1,0,0,4
354,0,0,1,1,0,0,0,0,0,1,0,1,0,3
355,1,0,0,0,0,0,0,1,0,1,0,1,0,8
356,0,0,1,0,1,0,0,0,1,1,1,0,0,9
357,0,0,0,0,0,0,0,0,1,1,1,0,1,10
358,1,0,1,0,0,1,1,1,0,0,0,0,0,1
359,0,0,0,0,1,1,0,0,0,0,0,1,0,4
360,0,0,0,1,0,0,0,1,0,0,0,0,0,59
361,0,1,0,0,0,0,0,1,1,1,0,0,0,24
362,0,0,0,0,0,0,0,0,0,1,1,1,0,24
363,1,0,1,0,1,0,0,0,0,0,0,1,0,15
364,1,0,1,0,0,0,0,0,0,1,1,0,1,1
365,0,0,0,0,0,0,0,0,1,1,0,1,1,10
366,0,0,1,0,1,0,0,1,0,1,0,1,0,10
367,0,0,0,1,0,0,0,0,1,1,0,0,0,45
368,1,0,1,1,0,0,0,0,0,0,1,0,0,16
369,1,0,1,0,0,0,0,1,1,1,1,1,0,3
370,0,1,1,0,0,0,1,0,0,0,1,0,0,6
371,0,0,1,0,0,0,0,0,1,0,0,1,1,4
372,0,1,1,1,0,0,0,1,1,1,0,1,0,4
373,0,0,1,0,0,0,1,1,1,1,0,1,1,2
374,0,0,0,0,1,0,0,1,0,0,1,1,0,16
375,1,1,0,0,0,0,0,0,1,1,0,0,0,17
376,1,0,1,1,1,0,0,0,1,0,0,0,0,4
377,0,0,0,0,0,0,0,1,1,0,1,1,0,38
378,0,0,0,0,0,0,0,0,1,0,0,1,1,8
379,0,0,0,0,1,0,0,0,0,1,1,0,0,5
380,0,0,0,0,0,0,0,1,1,0,0,0,1,35
381,1,0,1,1,1,0,0,1,0,0,0,1,0,6
382,1,0,0,0,0,0,0,1,1,0,0,0,1,1
383,1,0,1,0,0,0,1,1,1,0,0,1,0,4
384,0,1,0,0,1,0,0,0,0,1,0,0,0,7
385,0,1,1,0,0,0,0,1,1,1,1,1,0,3
386,0,0,0,0,0,1,1,0,1,1,0,0,0,4
387,0,0,1,0,1,0,0,0,1,1,0,0,0,10
388,1,1,1,1,0,0,0,0,0,1,0,0,0,1
389,0,0,1,0,0,0,0,1,0,1,1,1,0,21
390,1,0,1,1,0,0,0,0,0,1,0,0,0,2
391,1,0,0,1,1,0,1,1,1,0,1,1,0,1
392,1,0,0,0,0,0,0,0,0,1,0,0,1,6
393,1,0,0,0,0,0,0,0,1,0,0,1,0,28
394,0,0,0,0,0,1,0,0,0,0,1,0,0,22
395,0,0,0,0,0,0,1,1,0,0,1,0,0,13
396,0,0,1,0,1,0,1,0,1,0,0,0,0,1
397,0,0,1,0,0,0,1,1,1,1,0,0,0,4
398,1,1,1,0,0,0,0,0,0,0,0,0,0,60
399,0,0,1,0,0,1,0,0,0,0,1,0,0,35
400,0,0,1,1,1,0,0,0,0,1,0,1,0,7
401,1,1,0,0,0,0,0,1,0,0,0,0,0,24
402,1,0,0,0,0,0,0,1,1,1,0,1,0,10
403,0,0,0,0,0,1,1,0,1,0,0,0,0,7
404,1,1,0,0,0,0,0,0,0,0,0,1,0,31
405,0,0,0,1,0,0,0,1,0,1,0,0,0,14
406,1,1,1,1,0,0,0,0,0,0,0,0,0,27
407,0,1,0,1,0,0,0,0,1,0,0,0,0,14
408,0,0,0,0,0,0,0,0,1,0,0,0,1,42
409,0,0,0,0,0,0,1,1,0,0,0,1,0,34
410,0,0,0,0,0,0,1,0,0,1,1,0,0,11
411,1,0,0,0,1,1,1,1,0,0,1,0,0,1
412,1,0,0,0,0,0,0,1,0,0,0,0,1,31
413,0,0,1,0,0,1,1,0,1,1,1,0,0,1
414,0,1,1,0,0,0,0,0,1,1,0,1,0,3
415,1,0,1,0,0,0,0,1,1,0,1,1,0,5
416,0,1,1,0,0,0,0,1,0,0,0,0,0,20
417,0,1,1,1,1,0,1,0,1,1,1,0,0,1
418,1,0,0,0,0,0,0,0,1,0,1,0,0,25
419,1,0,0,0,0,1,1,1,0,0,1,1,0,1
420,1,0,0,1,1,0,0,0,0,0,0,1,0,10
421,0,0,0,0,0,0,1,0,0,0,1,0,0,56
422,0,0,0,0,0,1,0,0,1,1,0,0,0,17
423,1,1,1,1,0,0,0,1,0,0,0,0,0,4
424,0,0,1,0,1,0,1,1,0,0,0,0,0,4
425,1,0,1,0,0,0,0,1,1,0,0,0,0,7
426,1,0,0,0,0,0,0,1,0,1,0,0,0,31
427,1,0,1,0,0,0,0,0,1,1,1,0,0,29
428,0,0,0,0,0,0,1,0,1,0,1,0,0,9
429,1,1,1,0,0,0,0,1,0,0,0,1,0,33
430,1,1,0,0,0,0,0,0,1,1,1,0,1,1
431,0,0,0,0,0,0,0,0,0,0,0,1,1,37
432,1,0,0,0,0,0,0,1,0,0,0,1,0,40
433,0,1,0,0,0,0,0,1,0,0,0,0,1,17
434,0,0,0,0,1,0,0,1,0,0,0,0,0,73
435,0,0,1,0,0,0,0,0,0,1,1,1,0,35
436,0,1,1,0,0,0,0,1,1,0,0,0,1,2
437,0,0,1,0,0,0,1,1,1,1,0,1,0,9
438,0,0,1,0,1,0,0,0,0,1,0,0,0,13
439,1,1,0,0,0,0,0,0,0,1,0,1,0,4
440,1,0,1,0,0,0,0,0,0,1,0,1,1,3
441,1,0,1,0,1,0,1,1,0,0,0,1,0,1
442,0,0,1,0,1,0,0,0,0,0,1,0,1,3
443,0,1,0,0,0,0,0,0,0,1,0,0,1,5
444,0,0,1,1,0,0,0,1,0,1,0,0,0,5
445,0,0,1,0,1,0,1,1,0,0,1,1,0,1
446,0,0,1,1,1,0,0,0,1,1,1,1,0,2
447,0,1,1,0,1,0,0,0,1,0,0,0,1,1
448,0,1,1,0,1,0,0,0,0,0,0,1,0,9
449,1,1,0,0,0,0,0,0,0,1,1,1,0,1
450,0,1,0,0,1,0,0,0,1,0,0,1,1,1
451,1,0,1,0,0,0,0,0,1,1,0,1,0,6
452,0,1,1,0,0,0,1,1,0,0,0,1,0,3
453,0,0,1,0,0,0,0,1,1,0,0,0,1,11
454,0,1,0,1,1,0,0,0,0,0,1,0,0,7
455,0,1,0,0,0,0,1,0,0,1,0,0,0,6
456,1,0,1,0,0,0,0,0,1,0,1,0,1,2
457,0,1,1,1,1,0,0,0,0,0,0,0,0,39
458,0,1,1,1,0,0,0,1,1,0,0,0,0,3
459,0,0,1,0,0,0,1,1,1,0,0,1,0,21
460,1,1,1,0,0,0,0,0,0,0,0,1,0,21
