0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.11850000000000005,0.07189999999999996,0.006099999999999994,0.12640000000000007,0.050000000000000044,0.011700000000000044,0.029400000000000093,0.005700000000000038,0.021400000000000086,0.007800000000000029,0.01869999999999994,0.009300000000000086,0.0045999999999999375,0.0044999999999999485,0.10159999999999991,0.008399999999999963,0.005600000000000049,0.007900000000000018,0.10980000000000001,0.008000000000000007,0.012699999999999934,0.012699999999999934,0.03520000000000001,0.005700000000000038,0.026499999999999968,0.04600000000000004,0.007800000000000029,0.005800000000000027,0.034399999999999986,0.01539999999999997,0.01100000000000001,0.007300000000000084,0.005400000000000071,0.06530000000000002,0.03249999999999997,0.009600000000000053,0.007100000000000106,0.08309999999999995,0.017199999999999993,0.05259999999999998,0.013900000000000023,0.012299999999999978,0.0047000000000000375,0.013299999999999979,0.006599999999999939,0.007900000000000018,0.006699999999999928,0.010199999999999987,0.018799999999999928,0.007500000000000062,0.006099999999999994,0.01649999999999996,0.012399999999999967,0.011199999999999988,0.011500000000000066,0.0042999999999999705,0.012599999999999945,0.11450000000000005,0.046499999999999986,0.008399999999999963,0.010000000000000009,0.022699999999999942,0.009199999999999986,0.01990000000000003,0.008499999999999952,0.006299999999999972,0.0131,0.0045999999999999375,0.0472999999999999,0.02279999999999993,0.009299999999999975,0.031299999999999994,0.015900000000000025,0.01869999999999994,0.008099999999999996,0.03770000000000007,0.10220000000000007,0.12429999999999997,0.011800000000000033,0.013800000000000034,0.02059999999999995,0.017800000000000038,0.007800000000000029,0.021399999999999975,0.008900000000000019,0.0036000000000000476,0.013800000000000034,0.01770000000000005,0.0046999999999999265,0.007600000000000051,0.06159999999999999,0.10810000000000008,0.19689999999999996,0.045700000000000074,0.016199999999999992,0.00869999999999993,0.01429999999999998,0.03400000000000003,0.10140000000000005,0.034399999999999986,0.010399999999999965,0.05679999999999996,0.008700000000000041,0.013700000000000045,0.0383,0.05699999999999994,0.012499999999999956,0.07200000000000006,0.02849999999999997,0.010000000000000009,0.012699999999999934,0.03279999999999994,0.012199999999999989,0.1008,0.014699999999999935,0.03590000000000004,0.03510000000000002,0.3152999999999999,0.03180000000000005,0.05359999999999998,0.01539999999999997,0.009099999999999997,0.031200000000000006,0.04139999999999999,0.013000000000000012,0.007600000000000051,0.25760000000000005
