"(49, 55)","(55, 49)","(73, 66)","(66, 73)","(99, 100)","(100, 99)","(122, 111)","(111, 122)","(16, 26)","(26, 16)","(22, 15)","(15, 22)","(30, 31)","(31, 30)","(33, 39)","(39, 33)","(34, 43)","(43, 34)","(47, 35)","(35, 47)","(53, 60)","(60, 53)","(54, 64)","(64, 54)","(77, 71)","(71, 77)","(81, 72)","(72, 81)","(87, 93)","(93, 87)","(98, 91)","(91, 98)","(104, 111)","(111, 104)","(109, 114)","(114, 109)","(4, 5)","(5, 4)","(8, 16)","(16, 8)","(17, 12)","(12, 17)","(21, 20)","(20, 21)","(28, 35)","(35, 28)","(34, 24)","(24, 34)","(40, 41)","(41, 40)","(50, 51)","(51, 50)","(54, 45)","(45, 54)","(62, 61)","(61, 62)","(68, 69)","(69, 68)","(71, 58)","(58, 71)","(73, 85)","(85, 73)","(80, 79)","(79, 80)","(89, 88)","(88, 89)","(96, 109)","(109, 96)","(106, 107)","(107, 106)","(118, 110)","(110, 118)","(122, 121)","(121, 122)","(125, 126)","(126, 125)","(0, 14)","(14, 0)","(4, 3)","(3, 4)","(8, 9)","(9, 8)","(12, 13)","(13, 12)","(23, 24)","(24, 23)","(27, 28)","(28, 27)","(31, 32)","(32, 31)","(33, 20)","(20, 33)","(42, 41)","(41, 42)","(46, 45)","(45, 46)","(50, 49)","(49, 50)","(52, 37)","(37, 52)","(59, 58)","(58, 59)","(65, 66)","(66, 65)","(70, 69)","(69, 70)","(72, 62)","(62, 72)","(75, 90)","(90, 75)","(79, 78)","(78, 79)","(84, 83)","(83, 84)","(88, 87)","(87, 88)","(96, 97)","(97, 96)","(104, 103)","(103, 104)","(107, 108)","(108, 107)","(110, 100)","(100, 110)","(3, 2)","(2, 3)","(7, 6)","(6, 7)","(11, 10)","(10, 11)","(18, 14)","(14, 18)","(22, 21)","(21, 22)","(25, 26)","(26, 25)","(30, 29)","(29, 30)","(39, 40)","(40, 39)","(44, 43)","(43, 44)","(48, 47)","(47, 48)","(56, 52)","(52, 56)","(59, 60)","(60, 59)","(63, 64)","(64, 63)","(67, 68)","(68, 67)","(77, 78)","(78, 77)","(82, 81)","(81, 82)","(86, 85)","(85, 86)","(94, 90)","(90, 94)","(97, 98)","(98, 97)","(101, 102)","(102, 101)","(105, 106)","(106, 105)","(115, 114)","(114, 115)","(121, 120)","(120, 121)","(125, 124)","(124, 125)","(1, 2)","(2, 1)","(6, 5)","(5, 6)","(9, 10)","(10, 9)","(17, 30)","(30, 17)","(18, 19)","(19, 18)","(22, 23)","(23, 22)","(27, 26)","(26, 27)","(38, 39)","(39, 38)","(43, 42)","(42, 43)","(47, 46)","(46, 47)","(51, 36)","(36, 51)","(55, 68)","(68, 55)","(57, 56)","(56, 57)","(61, 60)","(60, 61)","(64, 65)","(65, 64)","(76, 77)","(77, 76)","(81, 80)","(80, 81)","(84, 85)","(85, 84)","(89, 74)","(74, 89)","(93, 106)","(106, 93)","(94, 95)","(95, 94)","(102, 103)","(103, 102)","(113, 114)","(114, 113)","(119, 118)","(118, 119)","(122, 123)","(123, 122)","(1, 0)","(0, 1)","(8, 7)","(7, 8)","(11, 12)","(12, 11)","(15, 4)","(4, 15)","(19, 20)","(20, 19)","(25, 24)","(24, 25)","(28, 29)","(29, 28)","(32, 36)","(36, 32)","(37, 38)","(38, 37)","(44, 45)","(45, 44)","(49, 48)","(48, 49)","(53, 41)","(41, 53)","(57, 58)","(58, 57)","(62, 63)","(63, 62)","(67, 66)","(66, 67)","(74, 70)","(70, 74)","(76, 75)","(75, 76)","(79, 91)","(91, 79)","(82, 83)","(83, 82)","(87, 86)","(86, 87)","(96, 95)","(95, 96)","(101, 100)","(100, 101)","(105, 104)","(104, 105)","(112, 108)","(108, 112)","(116, 115)","(115, 116)","(120, 119)","(119, 120)","(124, 123)","(123, 124)","(98, 99)","(99, 98)","(126, 112)","(112, 126)","(102, 92)","(92, 102)","(83, 92)","(92, 83)","(117, 116)","(116, 117)","(118, 117)","(117, 118)"
0.009759694509915012,0.009759694509915012,0.003321858779991166,0.003321858779991166,0.028427454192372803,0.028427454192372803,0.006827208901082377,0.006827208901082377,0.007028035749905542,0.007028035749905542,0.018980215218416113,0.018980215218416113,0.022430219995798417,0.022430219995798417,0.017667763694625416,0.017667763694625416,0.007446865706893541,0.007446865706893541,0.005784098150880906,0.005784098150880906,0.005627294365025348,0.005627294365025348,0.005982845108437468,0.005982845108437468,0.013213762392210032,0.013213762392210032,0.013075361480135272,0.013075361480135272,0.011040562296347645,0.011040562296347645,0.025154927987033587,0.025154927987033587,0.018739087485579647,0.018739087485579647,0.022223288583047646,0.022223288583047646,0.010699644993887342,0.010699644993887342,0.007112397996677788,0.007112397996677788,0.0033819166258485522,0.0033819166258485522,0.008628582256526934,0.008628582256526934,0.00685883823007008,0.00685883823007008,0.007035300286856061,0.007035300286856061,0.0075735427226520935,0.0075735427226520935,0.00727740426393933,0.00727740426393933,0.0047664339486823415,0.0047664339486823415,0.009586134318452205,0.009586134318452205,0.008831548415562468,0.008831548415562468,0.012272564096670158,0.012272564096670158,0.004691689628513213,0.004691689628513213,0.012788549813283534,0.012788549813283534,0.008616987385669683,0.008616987385669683,0.005926136594995635,0.005926136594995635,0.027884241672860993,0.027884241672860993,0.014474130496015647,0.014474130496015647,0.004865982884740716,0.004865982884740716,0.09116894819646186,0.09116894819646186,0.015230830706037951,0.015230830706037951,0.011394854604903026,0.011394854604903026,0.01021016890176682,0.01021016890176682,0.004000940355783411,0.004000940355783411,0.007760630792007839,0.007760630792007839,0.006984873071988612,0.006984873071988612,0.005358069775353191,0.005358069775353191,0.024295645404303318,0.024295645404303318,0.009620869844841895,0.009620869844841895,0.003801728408505012,0.003801728408505012,0.010208223926285592,0.010208223926285592,0.006472638440205625,0.006472638440205625,0.006075459571223296,0.006075459571223296,0.0051128776653934505,0.0051128776653934505,0.006293633979293528,0.006293633979293528,0.005280729087747904,0.005280729087747904,0.014645442474676196,0.014645442474676196,0.009450031035759254,0.009450031035759254,0.004964234456901806,0.004964234456901806,0.0061702414266917305,0.0061702414266917305,0.012004917373525992,0.012004917373525992,0.011349798493152874,0.011349798493152874,0.013262683725126179,0.013262683725126179,0.003911256627489784,0.003911256627489784,0.010290752896490396,0.010290752896490396,0.0061212374067391995,0.0061212374067391995,0.006271695340984013,0.006271695340984013,0.007445090158943485,0.007445090158943485,0.018801853912245203,0.018801853912245203,0.006843381491904332,0.006843381491904332,0.02275202286442743,0.02275202286442743,0.005118186658923746,0.005118186658923746,0.009742624350206203,0.009742624350206203,0.004299719637752469,0.004299719637752469,0.010115600897650484,0.010115600897650484,0.006345341217671163,0.006345341217671163,0.012653529285987258,0.012653529285987258,0.007347106518209995,0.007347106518209995,0.011477054854934748,0.011477054854934748,0.01404110139701048,0.01404110139701048,0.00471013724272043,0.00471013724272043,0.018008487099574866,0.018008487099574866,0.014636699325799557,0.014636699325799557,0.01982995925091738,0.01982995925091738,0.011707633918597582,0.011707633918597582,0.028127317190386886,0.028127317190386886,0.0065295202620589965,0.0065295202620589965,0.0074196953660027876,0.0074196953660027876,0.010560046370204718,0.010560046370204718,0.004568923698510863,0.004568923698510863,0.0056693929340147775,0.0056693929340147775,0.006720950089149219,0.006720950089149219,0.005347577986927837,0.005347577986927837,0.021097190209743488,0.021097190209743488,0.007179551653752253,0.007179551653752253,0.005025801899904148,0.005025801899904148,0.00966379347055496,0.00966379347055496,0.004858766899831751,0.004858766899831751,0.006667151248979708,0.006667151248979708,0.00690911276572409,0.00690911276572409,0.054203889360237345,0.054203889360237345,0.011276235874494805,0.011276235874494805,0.006173967592954133,0.006173967592954133,0.05022049062918016,0.05022049062918016,0.014157836262430029,0.014157836262430029,0.0068938399860485056,0.0068938399860485056,0.0056484127978585486,0.0056484127978585486,0.011420357383494645,0.011420357383494645,0.007490492576629565,0.007490492576629565,0.006633927538292811,0.006633927538292811,0.030980848687228585,0.030980848687228585,0.009811501723101135,0.009811501723101135,0.016560703558269607,0.016560703558269607,0.015884198119904797,0.015884198119904797,0.008945219952789324,0.008945219952789324,0.00538871226498161,0.00538871226498161,0.005179365445262485,0.005179365445262485,0.007079672736156284,0.007079672736156284,0.00873282283265206,0.00873282283265206,0.007692863840755626,0.007692863840755626,0.004832043357095944,0.004832043357095944,0.00589428236628825,0.00589428236628825,0.004243856635100518,0.004243856635100518,0.009570678119286552,0.009570678119286552,0.009459140491258927,0.009459140491258927,0.02261180364438639,0.02261180364438639,0.014715102571204813,0.014715102571204813,0.011836261885713822,0.011836261885713822,0.004899761102790168,0.004899761102790168,0.07128503481334575,0.07128503481334575,0.010317184006189806,0.010317184006189806,0.006785144329632314,0.006785144329632314,0.006241801395617086,0.006241801395617086,0.006095231661883055,0.006095231661883055,0.023702983283112183,0.023702983283112183,0.01002442444156168,0.01002442444156168,0.047899392855999506,0.047899392855999506,0.021593982969108194,0.021593982969108194,0.015084353369963693,0.015084353369963693,0.007296846555119807,0.007296846555119807,0.013353322992273153,0.013353322992273153,0.04085057873255063,0.04085057873255063,0.2228709377130276,0.2228709377130276,1,1,1,1,1,1
